www.gocharting.com

date,open,high,low,close,volume,open_interest
"Tue Aug 29 2023 09:40:00 GMT+0530 (India Standard Time)","52.45","53.05","50.2","50.75","15855","198915",
"Tue Aug 29 2023 09:45:00 GMT+0530 (India Standard Time)","50.65","51.9","50.35","51.05","10245","201510",
"Tue Aug 29 2023 09:50:00 GMT+0530 (India Standard Time)","51","54.65","50.9","53.1","20085","202575",
"Tue Aug 29 2023 09:55:00 GMT+0530 (India Standard Time)","52.9","52.9","48.3","49.65","28785","209865",
"Tue Aug 29 2023 10:00:00 GMT+0530 (India Standard Time)","49.5","50.1","48.75","50","13920","210735",
"Tue Aug 29 2023 10:05:00 GMT+0530 (India Standard Time)","50","50.4","49","49.35","22335","221415",
"Tue Aug 29 2023 10:10:00 GMT+0530 (India Standard Time)","49.35","49.5","47.6","49.5","36885","209700",
"Tue Aug 29 2023 10:15:00 GMT+0530 (India Standard Time)","49.45","49.45","42.35","43.2","43230","208920",
"Tue Aug 29 2023 10:20:00 GMT+0530 (India Standard Time)","43.4","44","41.15","41.45","23475","203820",
"Tue Aug 29 2023 10:25:00 GMT+0530 (India Standard Time)","41.25","43.25","41.25","43.25","9840","203025",
"Tue Aug 29 2023 10:30:00 GMT+0530 (India Standard Time)","43","45.3","43","45.2","4140","204000",
