www.gocharting.com

date,open,high,low,close,volume,open_interest
"Thu Aug 17 2023 11:45:00 GMT+0530 (India Standard Time)","267.8","267.8","250.95","250.95","405","6360",
"Thu Aug 17 2023 12:00:00 GMT+0530 (India Standard Time)","256.35","262.2","256.35","262.2","30","6645",
"Thu Aug 17 2023 12:05:00 GMT+0530 (India Standard Time)","259.95","263.95","259.95","263.95","120","6645",
"Thu Aug 17 2023 12:15:00 GMT+0530 (India Standard Time)","267.4","278.95","259.55","275.65","480","6645",
"Thu Aug 17 2023 12:20:00 GMT+0530 (India Standard Time)","275.85","281.25","272.2","275.4","630","6705",
"Thu Aug 17 2023 12:25:00 GMT+0530 (India Standard Time)","283.55","283.55","283.55","283.55","30","6705",
"Thu Aug 17 2023 12:30:00 GMT+0530 (India Standard Time)","270.2","271.6","259.25","270.5","180","6690",
"Thu Aug 17 2023 12:35:00 GMT+0530 (India Standard Time)","275.75","281","275.75","281","180","6720",
"Thu Aug 17 2023 12:40:00 GMT+0530 (India Standard Time)","282.8","289.7","279.9","287","945","6825",
"Thu Aug 17 2023 12:45:00 GMT+0530 (India Standard Time)","296.6","300","287.1","287.1","600","6750",
"Thu Aug 17 2023 12:50:00 GMT+0530 (India Standard Time)","280.65","286.15","280.65","286.15","90","6750",
"Thu Aug 17 2023 12:55:00 GMT+0530 (India Standard Time)","300","300","298","298","495","6645",
"Thu Aug 17 2023 13:00:00 GMT+0530 (India Standard Time)","284.85","284.85","284.85","284.85","15","6645",
"Thu Aug 17 2023 13:05:00 GMT+0530 (India Standard Time)","284","284","284","284","15","6630",
"Thu Aug 17 2023 13:10:00 GMT+0530 (India Standard Time)","293.85","299.55","293.85","299.55","315","6630",
"Thu Aug 17 2023 13:15:00 GMT+0530 (India Standard Time)","282.05","289.2","272.65","283.45","750","6885",
"Thu Aug 17 2023 13:20:00 GMT+0530 (India Standard Time)","287","287","287","287","15","6720",
"Thu Aug 17 2023 13:30:00 GMT+0530 (India Standard Time)","278.35","283.35","271.35","271.35","165","6765",
"Thu Aug 17 2023 13:35:00 GMT+0530 (India Standard Time)","269.15","269.3","269.15","269.3","90","6780",
"Thu Aug 17 2023 13:40:00 GMT+0530 (India Standard Time)","268.45","268.45","263.6","263.6","105","6780",
"Thu Aug 17 2023 13:50:00 GMT+0530 (India Standard Time)","263.35","263.35","258.15","258.15","135","6795",
"Thu Aug 17 2023 13:55:00 GMT+0530 (India Standard Time)","265","265","265","265","15","6840",
"Thu Aug 17 2023 14:10:00 GMT+0530 (India Standard Time)","265","265","265","265","30","6855",
"Thu Aug 17 2023 14:30:00 GMT+0530 (India Standard Time)","265","265","252","252","45","6840",
"Thu Aug 17 2023 14:35:00 GMT+0530 (India Standard Time)","252","252","252","252","15","6825",
"Thu Aug 17 2023 14:40:00 GMT+0530 (India Standard Time)","244.55","244.55","244.55","244.55","15","6840",
"Thu Aug 17 2023 14:45:00 GMT+0530 (India Standard Time)","256.7","256.7","256.7","256.7","60","6840",
"Thu Aug 17 2023 14:50:00 GMT+0530 (India Standard Time)","252.6","256.4","252.6","256.4","75","6840",
"Thu Aug 17 2023 14:55:00 GMT+0530 (India Standard Time)","255","255","251.85","255","75","6840",
"Thu Aug 17 2023 15:00:00 GMT+0530 (India Standard Time)","255","255.8","254","255.8","2550","7695",
"Thu Aug 17 2023 15:05:00 GMT+0530 (India Standard Time)","255.4","255.45","254","254","135","8055",
"Thu Aug 17 2023 15:10:00 GMT+0530 (India Standard Time)","254","254.85","249.75","249.75","60","8055",
"Thu Aug 17 2023 15:15:00 GMT+0530 (India Standard Time)","254.65","255.45","252.2","252.2","405","8070",
"Thu Aug 17 2023 15:20:00 GMT+0530 (India Standard Time)","252.2","257.65","252","253","1110","9450",
"Thu Aug 17 2023 15:25:00 GMT+0530 (India Standard Time)","255.15","259.7","255.15","259.7","135","9495",
"Fri Aug 18 2023 09:15:00 GMT+0530 (India Standard Time)","301.6","307.2","273.85","288.55","1231","9465",
"Fri Aug 18 2023 09:20:00 GMT+0530 (India Standard Time)","269.5","269.5","258.2","258.2","165","9435",
"Fri Aug 18 2023 09:25:00 GMT+0530 (India Standard Time)","257.15","261.35","247.05","247.05","180","9495",
"Fri Aug 18 2023 09:30:00 GMT+0530 (India Standard Time)","247.05","258.8","247.05","249.6","1185","9915",
"Fri Aug 18 2023 09:35:00 GMT+0530 (India Standard Time)","254.35","264.8","254.25","264.8","675","10350",
"Fri Aug 18 2023 09:40:00 GMT+0530 (India Standard Time)","265.55","269","260.15","269","510","10200",
"Fri Aug 18 2023 09:45:00 GMT+0530 (India Standard Time)","267","267","256.6","261.7","210","10230",
"Fri Aug 18 2023 09:50:00 GMT+0530 (India Standard Time)","259","259","253.05","253.05","30","10230",
"Fri Aug 18 2023 09:55:00 GMT+0530 (India Standard Time)","268.4","272.15","261.65","272.15","915","10410",
"Fri Aug 18 2023 10:00:00 GMT+0530 (India Standard Time)","275.3","277.45","265.35","265.35","615","10485",
"Fri Aug 18 2023 10:05:00 GMT+0530 (India Standard Time)","266.25","268.25","266.25","268.25","225","10485",
"Fri Aug 18 2023 10:10:00 GMT+0530 (India Standard Time)","267","277.1","267","269.4","1230","11010",
"Fri Aug 18 2023 10:15:00 GMT+0530 (India Standard Time)","268.8","268.8","249","249","660","11190",
"Fri Aug 18 2023 10:20:00 GMT+0530 (India Standard Time)","249","255","249","255","105","11265",
"Fri Aug 18 2023 10:25:00 GMT+0530 (India Standard Time)","249.75","257.25","249.75","257.25","120","11295",
"Fri Aug 18 2023 10:30:00 GMT+0530 (India Standard Time)","257.65","257.65","249","249","510","11640",
"Fri Aug 18 2023 10:35:00 GMT+0530 (India Standard Time)","249","253.95","249","253.95","75","11685",
"Fri Aug 18 2023 10:45:00 GMT+0530 (India Standard Time)","259.55","263.85","255.6","255.6","600","11535",
"Fri Aug 18 2023 10:50:00 GMT+0530 (India Standard Time)","248.05","258.4","248.05","258.4","300","11610",
"Fri Aug 18 2023 10:55:00 GMT+0530 (India Standard Time)","263.25","263.25","251","251","60","11460",
"Fri Aug 18 2023 11:00:00 GMT+0530 (India Standard Time)","253.85","253.85","251.5","252.15","180","11460",
"Fri Aug 18 2023 11:05:00 GMT+0530 (India Standard Time)","254.2","254.2","254.2","254.2","75","11460",
"Fri Aug 18 2023 11:15:00 GMT+0530 (India Standard Time)","252.55","252.55","252.55","252.55","15","11490",
"Fri Aug 18 2023 11:20:00 GMT+0530 (India Standard Time)","255.75","255.75","255.75","255.75","15","11490",
"Fri Aug 18 2023 11:25:00 GMT+0530 (India Standard Time)","254.4","256.65","252.75","256.65","435","11430",
"Fri Aug 18 2023 11:30:00 GMT+0530 (India Standard Time)","249.65","249.65","249.65","249.65","15","11430",
"Fri Aug 18 2023 11:35:00 GMT+0530 (India Standard Time)","245","245","245","245","15","11475",
"Fri Aug 18 2023 11:40:00 GMT+0530 (India Standard Time)","245","245","245","245","15","11475",
"Fri Aug 18 2023 11:45:00 GMT+0530 (India Standard Time)","249.05","255.9","249","255.9","225","11430",
"Fri Aug 18 2023 11:50:00 GMT+0530 (India Standard Time)","255.9","255.9","255.9","255.9","165","11415",
"Fri Aug 18 2023 11:55:00 GMT+0530 (India Standard Time)","253","255.7","253","254.15","90","11400",
"Fri Aug 18 2023 12:00:00 GMT+0530 (India Standard Time)","253.4","256.8","253.4","256.8","375","11445",
"Fri Aug 18 2023 12:10:00 GMT+0530 (India Standard Time)","255","255","255","255","75","11505",
"Fri Aug 18 2023 12:15:00 GMT+0530 (India Standard Time)","258.1","265.5","258.1","265.5","75","11550",
"Fri Aug 18 2023 12:25:00 GMT+0530 (India Standard Time)","267.4","267.4","265","265","30","11610",
"Fri Aug 18 2023 12:30:00 GMT+0530 (India Standard Time)","265.15","270.4","265.15","270.4","30","11610",
"Fri Aug 18 2023 12:35:00 GMT+0530 (India Standard Time)","260","260","260","260","30","11625",
"Fri Aug 18 2023 12:40:00 GMT+0530 (India Standard Time)","260","260","259.8","259.8","75","11625",
"Fri Aug 18 2023 12:45:00 GMT+0530 (India Standard Time)","261.3","263.75","260.05","262.55","300","11580",
"Fri Aug 18 2023 12:50:00 GMT+0530 (India Standard Time)","262.55","262.55","261.9","261.9","45","11580",
"Fri Aug 18 2023 12:55:00 GMT+0530 (India Standard Time)","258","258","258","258","90","11580",
"Fri Aug 18 2023 13:00:00 GMT+0530 (India Standard Time)","255.6","255.6","255.6","255.6","15","11580",
