close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
1092.35,2022-04-20 09:00:00,NFO,30-JUN-2022,1092.35,1092.35,1092.35,0,Options,Call,NIFTY,16300.0,100
1109.95,2022-04-20 09:30:00,NFO,30-JUN-2022,1109.95,1109.95,1109.95,100,Options,Call,NIFTY,16300.0,100
1208.5,2022-04-21 09:30:00,NFO,30-JUN-2022,1208.5,1208.5,1208.5,0,Options,Call,NIFTY,16300.0,50
1210.15,2022-04-21 10:00:00,NFO,30-JUN-2022,1210.15,1210.15,1210.15,50,Options,Call,NIFTY,16300.0,50
1006.25,2022-04-25 09:00:00,NFO,30-JUN-2022,1006.25,1006.25,1006.25,0,Options,Call,NIFTY,16300.0,50
980.15,2022-04-25 12:00:00,NFO,30-JUN-2022,980.15,980.15,980.15,50,Options,Call,NIFTY,16300.0,50
980.15,2022-04-25 14:00:00,NFO,30-JUN-2022,980.15,980.15,980.15,50,Options,Call,NIFTY,16300.0,50
1115.5,2022-04-26 09:00:00,NFO,30-JUN-2022,1115.5,1115.5,1115.5,100,Options,Call,NIFTY,16300.0,50
1123.1,2022-04-26 13:30:00,NFO,30-JUN-2022,1123.1,1123.1,1123.1,150,Options,Call,NIFTY,16300.0,50
1167.75,2022-04-26 15:00:00,NFO,30-JUN-2022,1167.75,1167.75,1167.75,200,Options,Call,NIFTY,16300.0,50
1015.0,2022-04-27 12:30:00,NFO,30-JUN-2022,1015.0,1015.0,1015.0,200,Options,Call,NIFTY,16300.0,100
1065.0,2022-04-28 10:00:00,NFO,30-JUN-2022,1065.0,1065.0,1065.0,200,Options,Call,NIFTY,16300.0,50
1224.35,2022-04-29 09:00:00,NFO,30-JUN-2022,1224.35,1218.4,1218.4,350,Options,Call,NIFTY,16300.0,200
1239.6,2022-04-29 13:00:00,NFO,30-JUN-2022,1239.6,1239.2,1239.2,350,Options,Call,NIFTY,16300.0,100
1157.95,2022-04-29 14:30:00,NFO,30-JUN-2022,1157.95,1157.95,1157.95,350,Options,Call,NIFTY,16300.0,50
1052.4,2022-04-29 15:00:00,NFO,30-JUN-2022,1052.4,1052.4,1052.4,400,Options,Call,NIFTY,16300.0,50
974.35,2022-05-02 09:00:00,NFO,30-JUN-2022,974.35,974.35,974.35,450,Options,Call,NIFTY,16300.0,100
963.9,2022-05-02 09:30:00,NFO,30-JUN-2022,963.9,923.0,923.0,1800,Options,Call,NIFTY,16300.0,1350
957.9,2022-05-02 10:00:00,NFO,30-JUN-2022,960.8,951.9,951.9,2250,Options,Call,NIFTY,16300.0,650
948.85,2022-05-02 10:30:00,NFO,30-JUN-2022,956.75,948.85,956.75,3300,Options,Call,NIFTY,16300.0,1250
957.55,2022-05-02 11:00:00,NFO,30-JUN-2022,957.55,945.8,945.8,3650,Options,Call,NIFTY,16300.0,100
