close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
160.0,2022-05-27 09:30:00,NFO,25-AUG-2022,160.0,160.0,160.0,0,Options,Call,NIFTY,17300.0,50
215.0,2022-05-27 10:30:00,NFO,25-AUG-2022,215.0,215.0,215.0,0,Options,Call,NIFTY,17300.0,50
215.4,2022-05-27 13:30:00,NFO,25-AUG-2022,215.4,215.4,215.4,50,Options,Call,NIFTY,17300.0,50
320.0,2022-05-30 11:00:00,NFO,25-AUG-2022,330.0,320.0,330.0,150,Options,Call,NIFTY,17300.0,150
302.45,2022-05-30 12:00:00,NFO,25-AUG-2022,319.9,302.4,319.9,150,Options,Call,NIFTY,17300.0,750
300.0,2022-05-30 13:00:00,NFO,25-AUG-2022,304.25,300.0,304.25,750,Options,Call,NIFTY,17300.0,150
289.65,2022-05-30 14:00:00,NFO,25-AUG-2022,289.65,289.65,289.65,900,Options,Call,NIFTY,17300.0,50
297.0,2022-05-30 15:00:00,NFO,25-AUG-2022,297.0,296.4,296.4,950,Options,Call,NIFTY,17300.0,100
270.65,2022-05-31 09:00:00,NFO,25-AUG-2022,270.65,270.65,270.65,1000,Options,Call,NIFTY,17300.0,50
280.0,2022-05-31 09:30:00,NFO,25-AUG-2022,280.0,269.0,277.35,900,Options,Call,NIFTY,17300.0,150
289.95,2022-05-31 10:00:00,NFO,25-AUG-2022,289.95,289.95,289.95,900,Options,Call,NIFTY,17300.0,50
290.0,2022-05-31 10:30:00,NFO,25-AUG-2022,290.0,290.0,290.0,900,Options,Call,NIFTY,17300.0,100
298.0,2022-05-31 11:30:00,NFO,25-AUG-2022,298.0,297.2,297.25,950,Options,Call,NIFTY,17300.0,200
323.05,2022-05-31 14:00:00,NFO,25-AUG-2022,323.05,323.05,323.05,950,Options,Call,NIFTY,17300.0,50
300.15,2022-05-31 14:30:00,NFO,25-AUG-2022,300.15,297.05,297.05,1000,Options,Call,NIFTY,17300.0,100
279.85,2022-05-31 15:00:00,NFO,25-AUG-2022,291.35,279.85,290.0,950,Options,Call,NIFTY,17300.0,150
282.0,2022-06-01 13:00:00,NFO,25-AUG-2022,282.0,282.0,282.0,950,Options,Call,NIFTY,17300.0,50
227.4,2022-06-02 09:00:00,NFO,25-AUG-2022,227.4,227.25,227.25,1000,Options,Call,NIFTY,17300.0,500
264.95,2022-06-02 11:30:00,NFO,25-AUG-2022,266.9,264.95,266.9,1350,Options,Call,NIFTY,17300.0,100
278.0,2022-06-02 12:00:00,NFO,25-AUG-2022,278.0,278.0,278.0,1400,Options,Call,NIFTY,17300.0,50
277.15,2022-06-02 13:30:00,NFO,25-AUG-2022,277.15,277.15,277.15,1450,Options,Call,NIFTY,17300.0,50
