close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
67.05,2023-03-15 14:00:00,NFO,25-MAY-2023,67.05,67.05,67.05,0,Options,Call,NIFTY,18900.0,50
67.05,2023-03-15 14:30:00,NFO,25-MAY-2023,67.05,67.05,67.05,0,Options,Call,NIFTY,18900.0,0
67.05,2023-03-15 15:00:00,NFO,25-MAY-2023,67.05,67.05,67.05,0,Options,Call,NIFTY,18900.0,0
67.05,2023-03-23 09:30:00,NFO,25-MAY-2023,67.05,67.05,67.05,0,Options,Call,NIFTY,18900.0,0
67.05,2023-03-23 10:00:00,NFO,25-MAY-2023,67.05,67.05,67.05,0,Options,Call,NIFTY,18900.0,0
67.05,2023-03-23 10:30:00,NFO,25-MAY-2023,67.05,67.05,67.05,0,Options,Call,NIFTY,18900.0,0
67.05,2023-03-23 11:30:00,NFO,25-MAY-2023,67.05,67.05,67.05,0,Options,Call,NIFTY,18900.0,0
22.5,2023-03-23 12:00:00,NFO,25-MAY-2023,53.95,22.5,53.95,300,Options,Call,NIFTY,18900.0,750
22.9,2023-03-23 12:30:00,NFO,25-MAY-2023,22.9,22.5,22.5,650,Options,Call,NIFTY,18900.0,150
22.55,2023-03-23 13:00:00,NFO,25-MAY-2023,22.9,22.55,22.9,800,Options,Call,NIFTY,18900.0,100
22.55,2023-03-23 13:30:00,NFO,25-MAY-2023,22.55,22.55,22.55,800,Options,Call,NIFTY,18900.0,0
22.5,2023-03-23 14:00:00,NFO,25-MAY-2023,22.55,22.5,22.55,1350,Options,Call,NIFTY,18900.0,600
21.15,2023-03-23 14:30:00,NFO,25-MAY-2023,22.5,21.15,22.5,1450,Options,Call,NIFTY,18900.0,200
21.1,2023-03-23 15:00:00,NFO,25-MAY-2023,21.15,21.1,21.15,1450,Options,Call,NIFTY,18900.0,50
21.0,2023-03-24 09:00:00,NFO,25-MAY-2023,21.25,21.0,21.1,1500,Options,Call,NIFTY,18900.0,300
21.0,2023-03-24 09:30:00,NFO,25-MAY-2023,21.0,21.0,21.0,1500,Options,Call,NIFTY,18900.0,0
21.0,2023-03-24 10:00:00,NFO,25-MAY-2023,21.0,21.0,21.0,1500,Options,Call,NIFTY,18900.0,0
18.4,2023-03-24 10:30:00,NFO,25-MAY-2023,21.0,18.4,21.0,1500,Options,Call,NIFTY,18900.0,350
18.4,2023-03-24 11:00:00,NFO,25-MAY-2023,18.4,18.4,18.4,1500,Options,Call,NIFTY,18900.0,0
18.4,2023-03-24 11:30:00,NFO,25-MAY-2023,18.4,18.4,18.4,1500,Options,Call,NIFTY,18900.0,0
18.4,2023-03-24 12:00:00,NFO,25-MAY-2023,18.4,18.4,18.4,1500,Options,Call,NIFTY,18900.0,0
18.4,2023-03-24 12:30:00,NFO,25-MAY-2023,18.4,18.4,18.4,1500,Options,Call,NIFTY,18900.0,0
17.6,2023-03-24 13:00:00,NFO,25-MAY-2023,18.4,17.6,18.4,1650,Options,Call,NIFTY,18900.0,150
17.6,2023-03-24 13:30:00,NFO,25-MAY-2023,17.6,17.6,17.6,1650,Options,Call,NIFTY,18900.0,0
17.2,2023-03-24 14:00:00,NFO,25-MAY-2023,17.6,17.2,17.6,1650,Options,Call,NIFTY,18900.0,100
17.2,2023-03-24 14:30:00,NFO,25-MAY-2023,17.2,17.2,17.2,1650,Options,Call,NIFTY,18900.0,0
17.9,2023-03-24 15:00:00,NFO,25-MAY-2023,17.9,17.2,17.2,1650,Options,Call,NIFTY,18900.0,50
