close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
647.55,2021-10-29 09:30:00,NFO,27-JAN-2022,647.55,647.55,647.55,0,Options,Call,NIFTY,18000.0,100
628.35,2021-10-29 10:00:00,NFO,27-JAN-2022,628.35,628.35,628.35,50,Options,Call,NIFTY,18000.0,100
628.3,2021-10-29 10:30:00,NFO,27-JAN-2022,628.3,628.3,628.3,100,Options,Call,NIFTY,18000.0,100
572.1,2021-10-29 11:00:00,NFO,27-JAN-2022,572.1,572.1,572.1,150,Options,Call,NIFTY,18000.0,100
563.35,2021-10-29 11:30:00,NFO,27-JAN-2022,602.3,563.35,580.0,400,Options,Call,NIFTY,18000.0,900
552.4,2021-10-29 12:00:00,NFO,27-JAN-2022,565.25,552.4,565.0,1550,Options,Call,NIFTY,18000.0,2500
566.75,2021-10-29 12:30:00,NFO,27-JAN-2022,566.75,558.9,562.3,1900,Options,Call,NIFTY,18000.0,1000
521.25,2021-10-29 13:00:00,NFO,27-JAN-2022,572.55,521.25,553.8,2550,Options,Call,NIFTY,18000.0,1900
522.5,2021-10-29 13:30:00,NFO,27-JAN-2022,545.0,520.45,526.45,3100,Options,Call,NIFTY,18000.0,2600
525.0,2021-10-29 14:00:00,NFO,27-JAN-2022,537.85,499.95,534.1,5750,Options,Call,NIFTY,18000.0,14100
531.2,2021-10-29 14:30:00,NFO,27-JAN-2022,540.0,522.75,527.0,7000,Options,Call,NIFTY,18000.0,4900
512.0,2021-10-29 15:00:00,NFO,27-JAN-2022,525.55,499.9,525.55,7150,Options,Call,NIFTY,18000.0,2100
525.0,2021-11-01 09:00:00,NFO,27-JAN-2022,544.95,500.0,527.8,7800,Options,Call,NIFTY,18000.0,3600
570.55,2021-11-01 09:30:00,NFO,27-JAN-2022,570.55,528.85,528.85,9750,Options,Call,NIFTY,18000.0,6100
557.95,2021-11-01 10:00:00,NFO,27-JAN-2022,568.75,540.0,562.4,10950,Options,Call,NIFTY,18000.0,2000
537.35,2021-11-01 10:30:00,NFO,27-JAN-2022,557.35,528.0,556.0,11900,Options,Call,NIFTY,18000.0,2000
549.6,2021-11-01 11:00:00,NFO,27-JAN-2022,551.6,533.6,538.0,12100,Options,Call,NIFTY,18000.0,1200
554.0,2021-11-01 11:30:00,NFO,27-JAN-2022,554.0,548.85,550.3,12350,Options,Call,NIFTY,18000.0,1000
571.5,2021-11-01 12:00:00,NFO,27-JAN-2022,574.55,551.05,552.8,13850,Options,Call,NIFTY,18000.0,6200
571.0,2021-11-01 12:30:00,NFO,27-JAN-2022,575.0,560.0,561.2,14800,Options,Call,NIFTY,18000.0,2800
581.0,2021-11-01 13:00:00,NFO,27-JAN-2022,585.7,567.65,569.45,16450,Options,Call,NIFTY,18000.0,4600
638.0,2021-11-01 13:30:00,NFO,27-JAN-2022,640.25,589.6,589.6,20650,Options,Call,NIFTY,18000.0,13200
647.7,2021-11-01 14:00:00,NFO,27-JAN-2022,647.9,624.7,637.45,23550,Options,Call,NIFTY,18000.0,6100
644.95,2021-11-01 14:30:00,NFO,27-JAN-2022,651.0,625.0,641.25,26300,Options,Call,NIFTY,18000.0,7500
645.0,2021-11-01 15:00:00,NFO,27-JAN-2022,645.95,627.9,627.9,27050,Options,Call,NIFTY,18000.0,3700
632.0,2021-11-02 09:00:00,NFO,27-JAN-2022,652.4,630.0,645.0,27650,Options,Call,NIFTY,18000.0,3200
618.75,2021-11-02 09:30:00,NFO,27-JAN-2022,630.1,617.85,630.0,28200,Options,Call,NIFTY,18000.0,2400
620.15,2021-11-02 10:00:00,NFO,27-JAN-2022,625.25,602.4,625.25,28350,Options,Call,NIFTY,18000.0,2400
590.0,2021-11-02 10:30:00,NFO,27-JAN-2022,603.35,569.15,603.35,29050,Options,Call,NIFTY,18000.0,4900
610.55,2021-11-02 11:00:00,NFO,27-JAN-2022,614.85,590.0,590.0,29600,Options,Call,NIFTY,18000.0,1500
618.2,2021-11-02 11:30:00,NFO,27-JAN-2022,618.7,606.4,618.25,29800,Options,Call,NIFTY,18000.0,1500
610.0,2021-11-02 12:00:00,NFO,27-JAN-2022,622.25,610.0,615.85,30250,Options,Call,NIFTY,18000.0,1600
600.0,2021-11-02 12:30:00,NFO,27-JAN-2022,619.75,598.85,599.8,30400,Options,Call,NIFTY,18000.0,2300
605.7,2021-11-02 13:00:00,NFO,27-JAN-2022,606.1,605.7,606.1,30500,Options,Call,NIFTY,18000.0,300
580.0,2021-11-02 13:30:00,NFO,27-JAN-2022,604.55,580.0,603.55,30550,Options,Call,NIFTY,18000.0,1100
584.75,2021-11-02 14:00:00,NFO,27-JAN-2022,585.0,578.3,580.0,31000,Options,Call,NIFTY,18000.0,1300
591.3,2021-11-02 14:30:00,NFO,27-JAN-2022,600.0,573.0,573.0,31550,Options,Call,NIFTY,18000.0,3100
570.25,2021-11-02 15:00:00,NFO,27-JAN-2022,590.8,570.25,578.25,32000,Options,Call,NIFTY,18000.0,2700
599.15,2021-11-03 09:00:00,NFO,27-JAN-2022,610.0,577.2,577.2,32200,Options,Call,NIFTY,18000.0,2800
610.0,2021-11-03 09:30:00,NFO,27-JAN-2022,626.6,600.0,603.35,33600,Options,Call,NIFTY,18000.0,8600
609.95,2021-11-03 10:00:00,NFO,27-JAN-2022,615.2,606.95,610.0,33900,Options,Call,NIFTY,18000.0,2200
607.15,2021-11-03 10:30:00,NFO,27-JAN-2022,610.35,601.1,610.0,34600,Options,Call,NIFTY,18000.0,1700
610.0,2021-11-03 11:00:00,NFO,27-JAN-2022,615.7,610.0,610.45,34800,Options,Call,NIFTY,18000.0,1000
588.0,2021-11-03 11:30:00,NFO,27-JAN-2022,596.85,588.0,594.05,34850,Options,Call,NIFTY,18000.0,700
563.15,2021-11-03 12:00:00,NFO,27-JAN-2022,579.7,563.15,578.65,35000,Options,Call,NIFTY,18000.0,700
559.8,2021-11-03 12:30:00,NFO,27-JAN-2022,562.55,550.0,562.55,34900,Options,Call,NIFTY,18000.0,700
522.0,2021-11-03 13:00:00,NFO,27-JAN-2022,550.0,517.45,550.0,35350,Options,Call,NIFTY,18000.0,3500
550.0,2021-11-03 13:30:00,NFO,27-JAN-2022,557.7,530.0,530.0,35750,Options,Call,NIFTY,18000.0,1900
510.0,2021-11-03 14:00:00,NFO,27-JAN-2022,567.0,510.0,558.3,36600,Options,Call,NIFTY,18000.0,5000
514.85,2021-11-03 14:30:00,NFO,27-JAN-2022,525.05,495.0,507.65,37950,Options,Call,NIFTY,18000.0,18800
522.1,2021-11-03 15:00:00,NFO,27-JAN-2022,531.3,513.55,513.9,38450,Options,Call,NIFTY,18000.0,3400
554.0,2021-11-04 18:00:00,NFO,27-JAN-2022,558.95,543.6,550.0,37750,Options,Call,NIFTY,18000.0,1900
542.05,2021-11-04 18:30:00,NFO,27-JAN-2022,553.95,539.1,550.0,39550,Options,Call,NIFTY,18000.0,6500
530.1,2021-11-04 19:00:00,NFO,27-JAN-2022,543.8,530.0,535.2,41050,Options,Call,NIFTY,18000.0,5700
520.0,2021-11-08 09:00:00,NFO,27-JAN-2022,557.55,520.0,557.55,42400,Options,Call,NIFTY,18000.0,3100
535.15,2021-11-08 09:30:00,NFO,27-JAN-2022,537.55,519.5,520.0,43450,Options,Call,NIFTY,18000.0,14100
531.5,2021-11-08 10:00:00,NFO,27-JAN-2022,531.5,515.05,520.0,44650,Options,Call,NIFTY,18000.0,6100
545.9,2021-11-08 10:30:00,NFO,27-JAN-2022,550.0,525.65,525.65,45450,Options,Call,NIFTY,18000.0,4000
558.4,2021-11-08 11:00:00,NFO,27-JAN-2022,562.0,542.5,542.5,45850,Options,Call,NIFTY,18000.0,3200
558.4,2021-11-08 11:30:00,NFO,27-JAN-2022,558.4,530.1,534.45,45750,Options,Call,NIFTY,18000.0,1500
586.75,2021-11-08 12:00:00,NFO,27-JAN-2022,610.3,562.25,565.0,47450,Options,Call,NIFTY,18000.0,7900
631.0,2021-11-08 12:30:00,NFO,27-JAN-2022,635.35,601.1,601.1,49800,Options,Call,NIFTY,18000.0,11600
636.0,2021-11-08 13:00:00,NFO,27-JAN-2022,649.25,624.9,630.0,51400,Options,Call,NIFTY,18000.0,7100
651.0,2021-11-08 13:30:00,NFO,27-JAN-2022,663.8,624.85,641.85,52850,Options,Call,NIFTY,18000.0,7400
660.4,2021-11-08 14:00:00,NFO,27-JAN-2022,670.25,652.35,654.0,53550,Options,Call,NIFTY,18000.0,6200
640.0,2021-11-08 14:30:00,NFO,27-JAN-2022,665.0,635.9,662.8,53900,Options,Call,NIFTY,18000.0,2600
659.6,2021-11-08 15:00:00,NFO,27-JAN-2022,659.6,629.5,652.25,53800,Options,Call,NIFTY,18000.0,4000
635.2,2021-11-09 09:00:00,NFO,27-JAN-2022,641.45,635.2,639.95,54150,Options,Call,NIFTY,18000.0,1800
628.3,2021-11-09 09:30:00,NFO,27-JAN-2022,651.65,620.0,635.2,55650,Options,Call,NIFTY,18000.0,6000
610.05,2021-11-09 10:00:00,NFO,27-JAN-2022,630.0,609.4,630.0,55800,Options,Call,NIFTY,18000.0,2100
607.0,2021-11-09 10:30:00,NFO,27-JAN-2022,623.7,606.8,610.0,56250,Options,Call,NIFTY,18000.0,2100
615.0,2021-11-09 11:00:00,NFO,27-JAN-2022,615.0,608.6,614.2,56350,Options,Call,NIFTY,18000.0,1500
615.15,2021-11-09 11:30:00,NFO,27-JAN-2022,629.95,615.15,620.7,56850,Options,Call,NIFTY,18000.0,2400
600.0,2021-11-09 12:00:00,NFO,27-JAN-2022,600.0,600.0,600.0,56850,Options,Call,NIFTY,18000.0,500
610.0,2021-11-09 12:30:00,NFO,27-JAN-2022,615.0,603.0,603.0,57300,Options,Call,NIFTY,18000.0,2500
608.0,2021-11-09 13:00:00,NFO,27-JAN-2022,610.0,606.5,606.5,57700,Options,Call,NIFTY,18000.0,2600
590.0,2021-11-09 13:30:00,NFO,27-JAN-2022,613.1,580.5,603.0,58300,Options,Call,NIFTY,18000.0,4500
594.6,2021-11-09 14:00:00,NFO,27-JAN-2022,605.8,589.4,595.0,58750,Options,Call,NIFTY,18000.0,5100
580.0,2021-11-09 14:30:00,NFO,27-JAN-2022,614.0,580.0,610.0,59900,Options,Call,NIFTY,18000.0,5200
600.1,2021-11-09 15:00:00,NFO,27-JAN-2022,614.25,590.0,591.95,60700,Options,Call,NIFTY,18000.0,8200
540.05,2021-11-10 09:00:00,NFO,27-JAN-2022,578.0,536.0,578.0,61100,Options,Call,NIFTY,18000.0,5400
541.2,2021-11-10 09:30:00,NFO,27-JAN-2022,545.0,534.35,545.0,60400,Options,Call,NIFTY,18000.0,4300
541.2,2021-11-10 10:00:00,NFO,27-JAN-2022,545.0,536.25,541.6,60800,Options,Call,NIFTY,18000.0,1200
533.0,2021-11-10 10:30:00,NFO,27-JAN-2022,547.0,533.0,547.0,61050,Options,Call,NIFTY,18000.0,4100
545.0,2021-11-10 11:00:00,NFO,27-JAN-2022,545.0,536.7,536.7,60850,Options,Call,NIFTY,18000.0,500
546.0,2021-11-10 11:30:00,NFO,27-JAN-2022,546.0,538.75,538.75,61000,Options,Call,NIFTY,18000.0,500
545.65,2021-11-10 12:00:00,NFO,27-JAN-2022,551.0,536.1,536.1,60900,Options,Call,NIFTY,18000.0,2200
542.1,2021-11-10 12:30:00,NFO,27-JAN-2022,550.0,542.1,545.65,60950,Options,Call,NIFTY,18000.0,900
543.8,2021-11-10 13:00:00,NFO,27-JAN-2022,552.0,543.8,544.75,60850,Options,Call,NIFTY,18000.0,1900
590.0,2021-11-10 13:30:00,NFO,27-JAN-2022,595.0,550.0,550.0,61450,Options,Call,NIFTY,18000.0,3500
