close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
746.3,2022-04-25 11:30:00,NFO,30-JUN-2022,746.3,746.3,746.3,0,Options,Call,NIFTY,16700.0,50
713.2,2022-04-25 12:00:00,NFO,30-JUN-2022,713.2,713.2,713.2,50,Options,Call,NIFTY,16700.0,50
707.6,2022-04-25 14:30:00,NFO,30-JUN-2022,712.15,695.35,702.0,300,Options,Call,NIFTY,16700.0,500
832.9,2022-04-26 09:00:00,NFO,30-JUN-2022,832.9,832.9,832.9,450,Options,Call,NIFTY,16700.0,50
833.15,2022-04-26 09:30:00,NFO,30-JUN-2022,833.15,833.15,833.15,450,Options,Call,NIFTY,16700.0,50
838.65,2022-04-26 10:00:00,NFO,30-JUN-2022,838.65,838.65,838.65,450,Options,Call,NIFTY,16700.0,50
773.2,2022-04-26 12:30:00,NFO,30-JUN-2022,784.0,773.2,784.0,450,Options,Call,NIFTY,16700.0,200
765.9,2022-04-27 09:30:00,NFO,30-JUN-2022,765.9,765.9,765.9,650,Options,Call,NIFTY,16700.0,100
766.0,2022-04-27 10:00:00,NFO,30-JUN-2022,766.0,766.0,766.0,750,Options,Call,NIFTY,16700.0,50
752.75,2022-04-27 10:30:00,NFO,30-JUN-2022,752.75,752.75,752.75,800,Options,Call,NIFTY,16700.0,50
730.0,2022-04-27 13:00:00,NFO,30-JUN-2022,730.0,720.0,720.0,850,Options,Call,NIFTY,16700.0,100
755.0,2022-04-27 13:30:00,NFO,30-JUN-2022,755.0,755.0,755.0,850,Options,Call,NIFTY,16700.0,50
853.35,2022-04-28 15:00:00,NFO,30-JUN-2022,853.35,853.35,853.35,800,Options,Call,NIFTY,16700.0,50
903.0,2022-04-29 09:00:00,NFO,30-JUN-2022,903.0,903.0,903.0,850,Options,Call,NIFTY,16700.0,300
865.9,2022-04-29 09:30:00,NFO,30-JUN-2022,867.3,865.9,867.3,1150,Options,Call,NIFTY,16700.0,250
884.35,2022-04-29 10:00:00,NFO,30-JUN-2022,890.0,869.0,874.0,1600,Options,Call,NIFTY,16700.0,800
894.3,2022-04-29 10:30:00,NFO,30-JUN-2022,912.05,894.3,912.05,2100,Options,Call,NIFTY,16700.0,1100
912.95,2022-04-29 11:00:00,NFO,30-JUN-2022,912.95,911.65,911.65,2800,Options,Call,NIFTY,16700.0,100
836.0,2022-04-29 14:00:00,NFO,30-JUN-2022,836.0,836.0,836.0,2850,Options,Call,NIFTY,16700.0,50
840.0,2022-04-29 14:30:00,NFO,30-JUN-2022,853.0,840.0,853.0,2950,Options,Call,NIFTY,16700.0,100
760.0,2022-04-29 15:00:00,NFO,30-JUN-2022,840.0,739.9,840.0,3150,Options,Call,NIFTY,16700.0,1150
690.0,2022-05-02 09:00:00,NFO,30-JUN-2022,700.05,667.95,667.95,3200,Options,Call,NIFTY,16700.0,700
686.15,2022-05-02 09:30:00,NFO,30-JUN-2022,698.5,655.0,671.95,3350,Options,Call,NIFTY,16700.0,550
685.0,2022-05-02 10:00:00,NFO,30-JUN-2022,690.0,680.0,690.0,3550,Options,Call,NIFTY,16700.0,550
709.95,2022-05-02 10:30:00,NFO,30-JUN-2022,716.0,686.0,686.0,3800,Options,Call,NIFTY,16700.0,600
670.65,2022-05-02 11:00:00,NFO,30-JUN-2022,674.55,670.65,674.55,3750,Options,Call,NIFTY,16700.0,300
688.0,2022-05-02 11:30:00,NFO,30-JUN-2022,688.0,688.0,688.0,3850,Options,Call,NIFTY,16700.0,50
713.1,2022-05-02 12:00:00,NFO,30-JUN-2022,717.85,697.25,697.25,3950,Options,Call,NIFTY,16700.0,350
711.0,2022-05-02 12:30:00,NFO,30-JUN-2022,711.0,707.0,707.0,3900,Options,Call,NIFTY,16700.0,200
691.0,2022-05-02 13:00:00,NFO,30-JUN-2022,691.0,691.0,691.0,3900,Options,Call,NIFTY,16700.0,300
698.0,2022-05-02 13:30:00,NFO,30-JUN-2022,698.0,698.0,698.0,4200,Options,Call,NIFTY,16700.0,350
675.0,2022-05-02 14:00:00,NFO,30-JUN-2022,692.8,675.0,689.4,4150,Options,Call,NIFTY,16700.0,300
733.4,2022-05-02 14:30:00,NFO,30-JUN-2022,733.4,704.5,704.5,4000,Options,Call,NIFTY,16700.0,400
728.95,2022-05-02 15:00:00,NFO,30-JUN-2022,738.5,728.95,738.5,3750,Options,Call,NIFTY,16700.0,300
729.0,2022-05-04 09:00:00,NFO,30-JUN-2022,731.35,726.55,731.35,3750,Options,Call,NIFTY,16700.0,350
727.05,2022-05-04 09:30:00,NFO,30-JUN-2022,727.05,717.05,717.05,3850,Options,Call,NIFTY,16700.0,200
703.25,2022-05-04 10:00:00,NFO,30-JUN-2022,709.8,702.2,709.8,3950,Options,Call,NIFTY,16700.0,300
655.65,2022-05-04 10:30:00,NFO,30-JUN-2022,676.0,655.65,676.0,3950,Options,Call,NIFTY,16700.0,250
660.0,2022-05-04 11:00:00,NFO,30-JUN-2022,660.0,660.0,660.0,3950,Options,Call,NIFTY,16700.0,50
655.0,2022-05-04 11:30:00,NFO,30-JUN-2022,655.0,655.0,655.0,3950,Options,Call,NIFTY,16700.0,50
639.0,2022-05-04 12:00:00,NFO,30-JUN-2022,639.0,620.0,637.4,4050,Options,Call,NIFTY,16700.0,800
600.0,2022-05-04 12:30:00,NFO,30-JUN-2022,624.6,600.0,624.6,4350,Options,Call,NIFTY,16700.0,650
639.0,2022-05-04 13:00:00,NFO,30-JUN-2022,639.0,630.0,630.0,4700,Options,Call,NIFTY,16700.0,550
620.0,2022-05-04 13:30:00,NFO,30-JUN-2022,632.0,620.0,624.0,5100,Options,Call,NIFTY,16700.0,550
575.0,2022-05-04 14:00:00,NFO,30-JUN-2022,669.2,565.0,640.0,7350,Options,Call,NIFTY,16700.0,5550
512.85,2022-05-04 14:30:00,NFO,30-JUN-2022,575.0,488.0,575.0,23650,Options,Call,NIFTY,16700.0,32150
516.3,2022-05-04 15:00:00,NFO,30-JUN-2022,531.3,495.0,519.0,47050,Options,Call,NIFTY,16700.0,34700
560.0,2022-05-05 09:00:00,NFO,30-JUN-2022,562.4,540.05,550.9,46300,Options,Call,NIFTY,16700.0,7850
569.8,2022-05-05 09:30:00,NFO,30-JUN-2022,577.0,559.0,562.0,46050,Options,Call,NIFTY,16700.0,3400
623.7,2022-05-05 10:00:00,NFO,30-JUN-2022,633.9,574.0,574.0,45950,Options,Call,NIFTY,16700.0,2600
613.9,2022-05-05 10:30:00,NFO,30-JUN-2022,627.85,602.6,626.35,45900,Options,Call,NIFTY,16700.0,1400
594.05,2022-05-05 11:00:00,NFO,30-JUN-2022,615.55,594.05,610.55,45950,Options,Call,NIFTY,16700.0,500
572.2,2022-05-05 11:30:00,NFO,30-JUN-2022,595.0,572.2,595.0,45950,Options,Call,NIFTY,16700.0,1000
572.5,2022-05-05 12:00:00,NFO,30-JUN-2022,572.5,565.15,565.15,46000,Options,Call,NIFTY,16700.0,500
584.15,2022-05-05 12:30:00,NFO,30-JUN-2022,592.55,578.75,579.2,46000,Options,Call,NIFTY,16700.0,550
