close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
523.55,2022-05-06 09:30:00,NFO,28-JUL-2022,523.55,523.55,523.55,0,Options,Call,NIFTY,16600.0,100
490.0,2022-05-06 10:00:00,NFO,28-JUL-2022,490.0,490.0,490.0,0,Options,Call,NIFTY,16600.0,50
468.25,2022-05-06 11:00:00,NFO,28-JUL-2022,468.25,468.25,468.25,150,Options,Call,NIFTY,16600.0,100
480.9,2022-05-06 13:30:00,NFO,28-JUL-2022,480.9,480.9,480.9,50,Options,Call,NIFTY,16600.0,50
505.0,2022-05-06 14:00:00,NFO,28-JUL-2022,505.0,505.0,505.0,100,Options,Call,NIFTY,16600.0,50
445.0,2022-05-09 11:30:00,NFO,28-JUL-2022,445.0,445.0,445.0,150,Options,Call,NIFTY,16600.0,50
445.0,2022-05-09 12:00:00,NFO,28-JUL-2022,445.0,445.0,445.0,200,Options,Call,NIFTY,16600.0,50
445.05,2022-05-09 12:30:00,NFO,28-JUL-2022,454.6,444.95,444.95,200,Options,Call,NIFTY,16600.0,200
402.0,2022-05-09 14:00:00,NFO,28-JUL-2022,402.0,402.0,402.0,250,Options,Call,NIFTY,16600.0,100
418.45,2022-05-09 15:00:00,NFO,28-JUL-2022,418.45,418.45,418.45,350,Options,Call,NIFTY,16600.0,50
443.25,2022-05-10 09:00:00,NFO,28-JUL-2022,443.25,443.25,443.25,400,Options,Call,NIFTY,16600.0,50
434.5,2022-05-10 09:30:00,NFO,28-JUL-2022,434.5,434.5,434.5,450,Options,Call,NIFTY,16600.0,50
438.3,2022-05-10 10:30:00,NFO,28-JUL-2022,438.3,438.3,438.3,450,Options,Call,NIFTY,16600.0,50
468.0,2022-05-10 12:00:00,NFO,28-JUL-2022,470.7,455.85,455.85,3800,Options,Call,NIFTY,16600.0,6100
474.7,2022-05-10 12:30:00,NFO,28-JUL-2022,474.7,474.7,474.7,6300,Options,Call,NIFTY,16600.0,150
453.55,2022-05-10 13:00:00,NFO,28-JUL-2022,455.85,453.55,455.85,6300,Options,Call,NIFTY,16600.0,100
448.95,2022-05-10 13:30:00,NFO,28-JUL-2022,448.95,448.95,448.95,6300,Options,Call,NIFTY,16600.0,50
461.25,2022-05-10 14:30:00,NFO,28-JUL-2022,461.25,461.25,461.25,6300,Options,Call,NIFTY,16600.0,250
414.25,2022-05-10 15:00:00,NFO,28-JUL-2022,431.2,413.45,431.2,6350,Options,Call,NIFTY,16600.0,200
385.0,2022-05-11 10:00:00,NFO,28-JUL-2022,385.0,385.0,385.0,6300,Options,Call,NIFTY,16600.0,50
388.1,2022-05-11 10:30:00,NFO,28-JUL-2022,390.15,376.1,376.1,6300,Options,Call,NIFTY,16600.0,350
379.1,2022-05-11 11:30:00,NFO,28-JUL-2022,379.1,379.1,379.1,6300,Options,Call,NIFTY,16600.0,50
345.9,2022-05-11 13:00:00,NFO,28-JUL-2022,362.15,345.9,362.05,6300,Options,Call,NIFTY,16600.0,250
385.0,2022-05-11 13:30:00,NFO,28-JUL-2022,385.0,370.7,370.7,6350,Options,Call,NIFTY,16600.0,100
396.3,2022-05-11 15:00:00,NFO,28-JUL-2022,396.3,396.3,396.3,6300,Options,Call,NIFTY,16600.0,100
332.2,2022-05-12 09:00:00,NFO,28-JUL-2022,332.2,332.2,332.2,6300,Options,Call,NIFTY,16600.0,100
309.7,2022-05-12 09:30:00,NFO,28-JUL-2022,310.5,309.7,310.5,6400,Options,Call,NIFTY,16600.0,200
305.0,2022-05-12 10:00:00,NFO,28-JUL-2022,326.7,305.0,326.7,6250,Options,Call,NIFTY,16600.0,200
301.6,2022-05-12 10:30:00,NFO,28-JUL-2022,309.75,300.0,300.0,7150,Options,Call,NIFTY,16600.0,950
300.0,2022-05-12 11:30:00,NFO,28-JUL-2022,302.2,300.0,301.95,7200,Options,Call,NIFTY,16600.0,450
294.0,2022-05-12 12:00:00,NFO,28-JUL-2022,300.5,294.0,300.5,7000,Options,Call,NIFTY,16600.0,450
296.95,2022-05-12 12:30:00,NFO,28-JUL-2022,296.95,291.5,295.0,6350,Options,Call,NIFTY,16600.0,700
289.85,2022-05-12 13:00:00,NFO,28-JUL-2022,289.85,288.0,288.0,6350,Options,Call,NIFTY,16600.0,1050
263.6,2022-05-12 14:00:00,NFO,28-JUL-2022,274.4,263.55,274.4,7350,Options,Call,NIFTY,16600.0,450
271.55,2022-05-12 14:30:00,NFO,28-JUL-2022,271.6,258.5,259.6,7950,Options,Call,NIFTY,16600.0,2100
276.4,2022-05-12 15:00:00,NFO,28-JUL-2022,276.4,262.45,262.45,7950,Options,Call,NIFTY,16600.0,100
303.4,2022-05-13 09:00:00,NFO,28-JUL-2022,312.3,299.15,312.25,8000,Options,Call,NIFTY,16600.0,300
313.0,2022-05-13 09:30:00,NFO,28-JUL-2022,313.0,313.0,313.0,8000,Options,Call,NIFTY,16600.0,2000
288.95,2022-05-13 10:00:00,NFO,28-JUL-2022,288.95,288.45,288.45,10000,Options,Call,NIFTY,16600.0,100
306.55,2022-05-13 10:30:00,NFO,28-JUL-2022,306.55,299.0,299.0,10000,Options,Call,NIFTY,16600.0,150
310.0,2022-05-13 11:00:00,NFO,28-JUL-2022,311.9,310.0,311.9,10050,Options,Call,NIFTY,16600.0,150
317.6,2022-05-13 11:30:00,NFO,28-JUL-2022,317.6,313.0,313.0,10050,Options,Call,NIFTY,16600.0,100
317.6,2022-05-13 12:00:00,NFO,28-JUL-2022,317.6,317.6,317.6,10050,Options,Call,NIFTY,16600.0,50
327.0,2022-05-13 12:30:00,NFO,28-JUL-2022,327.0,327.0,327.0,10050,Options,Call,NIFTY,16600.0,50
335.0,2022-05-13 13:00:00,NFO,28-JUL-2022,335.0,326.95,326.95,10000,Options,Call,NIFTY,16600.0,250
314.55,2022-05-13 13:30:00,NFO,28-JUL-2022,314.55,314.55,314.55,10000,Options,Call,NIFTY,16600.0,100
273.15,2022-05-13 14:00:00,NFO,28-JUL-2022,287.0,273.15,287.0,10000,Options,Call,NIFTY,16600.0,150
259.35,2022-05-13 14:30:00,NFO,28-JUL-2022,267.0,259.35,267.0,8050,Options,Call,NIFTY,16600.0,5650
245.9,2022-05-13 15:00:00,NFO,28-JUL-2022,265.35,242.75,264.0,14100,Options,Call,NIFTY,16600.0,8900
268.5,2022-05-16 09:00:00,NFO,28-JUL-2022,268.5,245.9,245.95,14300,Options,Call,NIFTY,16600.0,350
283.15,2022-05-16 09:30:00,NFO,28-JUL-2022,283.15,283.15,283.15,14350,Options,Call,NIFTY,16600.0,50
280.5,2022-05-16 10:30:00,NFO,28-JUL-2022,281.5,280.5,281.5,14350,Options,Call,NIFTY,16600.0,150
255.35,2022-05-16 12:00:00,NFO,28-JUL-2022,255.35,255.35,255.35,14400,Options,Call,NIFTY,16600.0,100
275.0,2022-05-16 14:00:00,NFO,28-JUL-2022,275.0,275.0,275.0,14400,Options,Call,NIFTY,16600.0,50
260.0,2022-05-16 15:00:00,NFO,28-JUL-2022,260.0,260.0,260.0,14350,Options,Call,NIFTY,16600.0,150
281.95,2022-05-17 09:00:00,NFO,28-JUL-2022,281.95,279.6,281.95,12000,Options,Call,NIFTY,16600.0,2650
279.0,2022-05-17 09:30:00,NFO,28-JUL-2022,281.95,276.75,281.95,11800,Options,Call,NIFTY,16600.0,500
306.0,2022-05-17 10:00:00,NFO,28-JUL-2022,306.0,279.25,280.3,11750,Options,Call,NIFTY,16600.0,1150
328.8,2022-05-17 10:30:00,NFO,28-JUL-2022,328.9,306.0,306.0,12350,Options,Call,NIFTY,16600.0,900
338.0,2022-05-17 11:00:00,NFO,28-JUL-2022,340.0,320.55,334.6,12300,Options,Call,NIFTY,16600.0,450
346.9,2022-05-17 11:30:00,NFO,28-JUL-2022,350.7,346.9,350.7,12250,Options,Call,NIFTY,16600.0,1200
340.75,2022-05-17 12:00:00,NFO,28-JUL-2022,342.4,340.75,341.95,12550,Options,Call,NIFTY,16600.0,150
364.35,2022-05-17 12:30:00,NFO,28-JUL-2022,364.35,345.0,345.0,12500,Options,Call,NIFTY,16600.0,100
359.0,2022-05-17 13:00:00,NFO,28-JUL-2022,359.0,356.0,356.0,12550,Options,Call,NIFTY,16600.0,100
365.0,2022-05-17 13:30:00,NFO,28-JUL-2022,365.0,364.0,364.0,12550,Options,Call,NIFTY,16600.0,100
377.8,2022-05-17 14:00:00,NFO,28-JUL-2022,380.0,367.2,367.2,12700,Options,Call,NIFTY,16600.0,650
386.0,2022-05-17 14:30:00,NFO,28-JUL-2022,386.0,377.0,377.9,12500,Options,Call,NIFTY,16600.0,350
397.0,2022-05-17 15:00:00,NFO,28-JUL-2022,397.0,387.55,388.0,12350,Options,Call,NIFTY,16600.0,900
415.0,2022-05-18 09:00:00,NFO,28-JUL-2022,415.0,408.25,408.25,12400,Options,Call,NIFTY,16600.0,350
424.05,2022-05-18 09:30:00,NFO,28-JUL-2022,429.2,408.0,415.0,11600,Options,Call,NIFTY,16600.0,1150
395.25,2022-05-18 10:00:00,NFO,28-JUL-2022,407.6,395.25,407.6,11550,Options,Call,NIFTY,16600.0,200
412.0,2022-05-18 10:30:00,NFO,28-JUL-2022,412.0,399.15,399.15,11500,Options,Call,NIFTY,16600.0,700
398.0,2022-05-18 11:00:00,NFO,28-JUL-2022,398.0,398.0,398.0,12100,Options,Call,NIFTY,16600.0,50
378.5,2022-05-18 12:00:00,NFO,28-JUL-2022,378.5,378.5,378.5,12050,Options,Call,NIFTY,16600.0,50
378.75,2022-05-18 13:00:00,NFO,28-JUL-2022,378.75,378.75,378.75,12050,Options,Call,NIFTY,16600.0,50
366.05,2022-05-18 14:30:00,NFO,28-JUL-2022,367.1,366.05,367.0,11900,Options,Call,NIFTY,16600.0,300
368.4,2022-05-18 15:00:00,NFO,28-JUL-2022,368.4,368.4,368.4,11700,Options,Call,NIFTY,16600.0,50
274.0,2022-05-19 09:00:00,NFO,28-JUL-2022,284.8,259.35,279.8,9150,Options,Call,NIFTY,16600.0,10000
270.0,2022-05-19 09:30:00,NFO,28-JUL-2022,275.95,265.0,272.05,8900,Options,Call,NIFTY,16600.0,950
277.6,2022-05-19 10:00:00,NFO,28-JUL-2022,277.6,269.35,270.0,8800,Options,Call,NIFTY,16600.0,650
272.8,2022-05-19 10:30:00,NFO,28-JUL-2022,273.65,270.35,273.45,8950,Options,Call,NIFTY,16600.0,800
259.9,2022-05-19 11:00:00,NFO,28-JUL-2022,271.9,259.65,271.5,9200,Options,Call,NIFTY,16600.0,1550
257.2,2022-05-19 11:30:00,NFO,28-JUL-2022,262.95,257.2,260.35,9200,Options,Call,NIFTY,16600.0,400
255.0,2022-05-19 12:00:00,NFO,28-JUL-2022,258.0,255.0,258.0,9300,Options,Call,NIFTY,16600.0,250
