close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
842.0,2022-04-18 14:30:00,NFO,30-JUN-2022,851.8,842.0,851.8,250,Options,Call,NIFTY,16800.0,350
858.9,2022-04-18 15:00:00,NFO,30-JUN-2022,858.9,858.9,858.9,350,Options,Call,NIFTY,16800.0,50
841.35,2022-04-19 10:30:00,NFO,30-JUN-2022,841.35,841.35,841.35,400,Options,Call,NIFTY,16800.0,50
841.85,2022-04-19 11:00:00,NFO,30-JUN-2022,841.85,841.85,841.85,450,Options,Call,NIFTY,16800.0,50
672.0,2022-04-19 15:00:00,NFO,30-JUN-2022,738.0,627.6,738.0,550,Options,Call,NIFTY,16800.0,550
723.65,2022-04-20 09:00:00,NFO,30-JUN-2022,723.65,723.65,723.65,750,Options,Call,NIFTY,16800.0,50
777.0,2022-04-20 09:30:00,NFO,30-JUN-2022,777.0,760.3,766.6,1150,Options,Call,NIFTY,16800.0,600
755.35,2022-04-20 11:00:00,NFO,30-JUN-2022,755.35,745.05,745.05,1100,Options,Call,NIFTY,16800.0,100
770.0,2022-04-20 13:30:00,NFO,30-JUN-2022,770.0,770.0,770.0,1100,Options,Call,NIFTY,16800.0,50
834.7,2022-04-21 09:30:00,NFO,30-JUN-2022,843.5,825.9,825.9,1050,Options,Call,NIFTY,16800.0,150
918.75,2022-04-21 11:30:00,NFO,30-JUN-2022,918.75,909.15,909.15,1050,Options,Call,NIFTY,16800.0,150
924.8,2022-04-21 12:00:00,NFO,30-JUN-2022,924.8,923.75,923.75,1100,Options,Call,NIFTY,16800.0,100
930.7,2022-04-21 12:30:00,NFO,30-JUN-2022,930.7,930.7,930.7,1100,Options,Call,NIFTY,16800.0,50
955.0,2022-04-21 14:30:00,NFO,30-JUN-2022,969.45,955.0,969.45,1150,Options,Call,NIFTY,16800.0,100
940.05,2022-04-21 15:00:00,NFO,30-JUN-2022,940.05,940.05,940.05,1150,Options,Call,NIFTY,16800.0,50
800.6,2022-04-22 14:30:00,NFO,30-JUN-2022,800.6,800.6,800.6,1150,Options,Call,NIFTY,16800.0,50
665.45,2022-04-25 09:00:00,NFO,30-JUN-2022,671.85,654.1,663.0,1600,Options,Call,NIFTY,16800.0,1250
666.5,2022-04-25 09:30:00,NFO,30-JUN-2022,682.55,666.5,682.55,1900,Options,Call,NIFTY,16800.0,950
690.0,2022-04-25 10:00:00,NFO,30-JUN-2022,690.0,690.0,690.0,1900,Options,Call,NIFTY,16800.0,50
680.0,2022-04-25 10:30:00,NFO,30-JUN-2022,685.0,680.0,683.8,2150,Options,Call,NIFTY,16800.0,300
685.4,2022-04-25 11:00:00,NFO,30-JUN-2022,685.4,685.0,685.0,2350,Options,Call,NIFTY,16800.0,250
671.6,2022-04-25 11:30:00,NFO,30-JUN-2022,671.6,667.6,667.6,2450,Options,Call,NIFTY,16800.0,250
654.1,2022-04-25 12:00:00,NFO,30-JUN-2022,676.3,649.8,676.3,2850,Options,Call,NIFTY,16800.0,650
654.0,2022-04-25 12:30:00,NFO,30-JUN-2022,654.0,647.75,647.75,3000,Options,Call,NIFTY,16800.0,350
671.9,2022-04-25 13:00:00,NFO,30-JUN-2022,671.9,660.0,660.0,3350,Options,Call,NIFTY,16800.0,450
644.25,2022-04-25 14:00:00,NFO,30-JUN-2022,668.0,644.25,668.0,3400,Options,Call,NIFTY,16800.0,100
648.75,2022-04-25 14:30:00,NFO,30-JUN-2022,662.7,631.95,642.0,4250,Options,Call,NIFTY,16800.0,2200
674.1,2022-04-25 15:00:00,NFO,30-JUN-2022,676.0,650.2,651.25,4700,Options,Call,NIFTY,16800.0,1550
749.8,2022-04-26 09:00:00,NFO,30-JUN-2022,760.75,746.2,746.2,5250,Options,Call,NIFTY,16800.0,250
766.0,2022-04-26 09:30:00,NFO,30-JUN-2022,766.0,762.5,763.1,5350,Options,Call,NIFTY,16800.0,200
754.6,2022-04-26 10:00:00,NFO,30-JUN-2022,757.0,754.2,757.0,5350,Options,Call,NIFTY,16800.0,300
754.15,2022-04-26 10:30:00,NFO,30-JUN-2022,755.3,754.15,755.3,5450,Options,Call,NIFTY,16800.0,100
764.6,2022-04-26 11:00:00,NFO,30-JUN-2022,767.0,746.0,746.0,5700,Options,Call,NIFTY,16800.0,500
762.1,2022-04-26 11:30:00,NFO,30-JUN-2022,767.3,762.1,767.3,5700,Options,Call,NIFTY,16800.0,250
755.45,2022-04-26 12:00:00,NFO,30-JUN-2022,762.65,753.15,762.65,5800,Options,Call,NIFTY,16800.0,250
727.2,2022-04-26 12:30:00,NFO,30-JUN-2022,747.8,727.2,746.0,5900,Options,Call,NIFTY,16800.0,200
731.65,2022-04-26 13:00:00,NFO,30-JUN-2022,731.65,719.1,719.1,6050,Options,Call,NIFTY,16800.0,150
750.6,2022-04-26 14:00:00,NFO,30-JUN-2022,750.6,741.0,741.0,6150,Options,Call,NIFTY,16800.0,150
778.35,2022-04-26 15:00:00,NFO,30-JUN-2022,787.1,748.0,748.0,6300,Options,Call,NIFTY,16800.0,300
720.6,2022-04-27 09:00:00,NFO,30-JUN-2022,720.6,696.25,696.25,6200,Options,Call,NIFTY,16800.0,300
700.0,2022-04-27 09:30:00,NFO,30-JUN-2022,720.55,686.15,720.5,6750,Options,Call,NIFTY,16800.0,1400
697.95,2022-04-27 10:00:00,NFO,30-JUN-2022,699.0,693.15,693.15,6850,Options,Call,NIFTY,16800.0,150
