close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
114.75,2023-05-15 14:00:00,NFO,28-JUN-2023,114.75,114.75,114.75,0,Options,Call,NIFTY,19300.0,200
114.75,2023-05-15 14:30:00,NFO,28-JUN-2023,114.75,114.75,114.75,0,Options,Call,NIFTY,19300.0,0
114.75,2023-05-15 15:00:00,NFO,28-JUN-2023,114.75,114.75,114.75,0,Options,Call,NIFTY,19300.0,0
114.75,2023-05-16 09:00:00,NFO,28-JUN-2023,114.75,114.75,114.75,0,Options,Call,NIFTY,19300.0,0
114.75,2023-05-16 09:30:00,NFO,28-JUN-2023,114.75,114.75,114.75,0,Options,Call,NIFTY,19300.0,0
114.75,2023-05-16 10:00:00,NFO,28-JUN-2023,114.75,114.75,114.75,0,Options,Call,NIFTY,19300.0,0
114.75,2023-05-16 10:30:00,NFO,28-JUN-2023,114.75,114.75,114.75,0,Options,Call,NIFTY,19300.0,0
114.75,2023-05-16 11:00:00,NFO,28-JUN-2023,114.75,114.75,114.75,0,Options,Call,NIFTY,19300.0,0
114.75,2023-05-16 11:30:00,NFO,28-JUN-2023,114.75,114.75,114.75,0,Options,Call,NIFTY,19300.0,0
32.4,2023-05-16 12:00:00,NFO,28-JUN-2023,114.75,31.95,114.75,4000,Options,Call,NIFTY,19300.0,4800
32.45,2023-05-16 12:30:00,NFO,28-JUN-2023,33.4,31.2,32.4,5650,Options,Call,NIFTY,19300.0,4850
31.15,2023-05-16 13:00:00,NFO,28-JUN-2023,33.75,31.15,32.45,12050,Options,Call,NIFTY,19300.0,8400
31.8,2023-05-16 13:30:00,NFO,28-JUN-2023,32.0,30.0,31.15,19000,Options,Call,NIFTY,19300.0,13650
30.75,2023-05-16 14:00:00,NFO,28-JUN-2023,31.9,28.95,31.8,20750,Options,Call,NIFTY,19300.0,6750
28.85,2023-05-16 14:30:00,NFO,28-JUN-2023,30.65,28.7,30.6,22700,Options,Call,NIFTY,19300.0,5900
26.7,2023-05-16 15:00:00,NFO,28-JUN-2023,28.85,26.3,28.85,33150,Options,Call,NIFTY,19300.0,21000
23.8,2023-05-17 09:00:00,NFO,28-JUN-2023,27.25,23.7,26.7,38600,Options,Call,NIFTY,19300.0,14900
21.5,2023-05-17 09:30:00,NFO,28-JUN-2023,24.1,21.2,23.8,44250,Options,Call,NIFTY,19300.0,22150
19.0,2023-05-17 10:00:00,NFO,28-JUN-2023,21.5,19.0,21.5,51650,Options,Call,NIFTY,19300.0,16500
18.7,2023-05-17 10:30:00,NFO,28-JUN-2023,19.2,18.45,19.0,60300,Options,Call,NIFTY,19300.0,21450
18.75,2023-05-17 11:00:00,NFO,28-JUN-2023,19.4,18.1,18.7,68250,Options,Call,NIFTY,19300.0,18350
17.1,2023-05-17 11:30:00,NFO,28-JUN-2023,19.0,16.9,18.75,71800,Options,Call,NIFTY,19300.0,20000
17.75,2023-05-17 12:00:00,NFO,28-JUN-2023,18.15,16.65,17.15,68700,Options,Call,NIFTY,19300.0,19600
16.7,2023-05-17 12:30:00,NFO,28-JUN-2023,18.5,16.6,17.75,75250,Options,Call,NIFTY,19300.0,15700
17.2,2023-05-17 13:00:00,NFO,28-JUN-2023,17.2,16.55,16.85,77000,Options,Call,NIFTY,19300.0,13150
17.5,2023-05-17 13:30:00,NFO,28-JUN-2023,17.7,16.95,17.2,68450,Options,Call,NIFTY,19300.0,24400
17.65,2023-05-17 14:00:00,NFO,28-JUN-2023,17.8,16.95,17.5,67300,Options,Call,NIFTY,19300.0,6350
17.65,2023-05-17 14:30:00,NFO,28-JUN-2023,18.0,17.1,17.65,69850,Options,Call,NIFTY,19300.0,6300
16.9,2023-05-17 15:00:00,NFO,28-JUN-2023,17.95,16.6,17.65,82050,Options,Call,NIFTY,19300.0,42800
18.8,2023-05-18 09:00:00,NFO,28-JUN-2023,32.25,16.9,16.9,99850,Options,Call,NIFTY,19300.0,20450
17.8,2023-05-18 09:30:00,NFO,28-JUN-2023,19.0,17.4,18.8,98950,Options,Call,NIFTY,19300.0,20350
17.4,2023-05-18 10:00:00,NFO,28-JUN-2023,17.8,16.95,17.8,101650,Options,Call,NIFTY,19300.0,6950
17.15,2023-05-18 10:30:00,NFO,28-JUN-2023,17.4,16.5,17.4,101050,Options,Call,NIFTY,19300.0,9550
17.4,2023-05-18 11:00:00,NFO,28-JUN-2023,17.8,17.05,17.15,103350,Options,Call,NIFTY,19300.0,7200
17.05,2023-05-18 11:30:00,NFO,28-JUN-2023,17.4,16.8,17.4,104350,Options,Call,NIFTY,19300.0,8200
16.4,2023-05-18 12:00:00,NFO,28-JUN-2023,17.15,16.0,17.05,106550,Options,Call,NIFTY,19300.0,13600
15.85,2023-05-18 12:30:00,NFO,28-JUN-2023,16.85,15.85,16.4,107750,Options,Call,NIFTY,19300.0,10800
15.75,2023-05-18 13:00:00,NFO,28-JUN-2023,16.4,15.6,15.85,107200,Options,Call,NIFTY,19300.0,6600
15.0,2023-05-18 13:30:00,NFO,28-JUN-2023,16.15,14.9,15.75,127350,Options,Call,NIFTY,19300.0,36350
14.65,2023-05-18 14:00:00,NFO,28-JUN-2023,15.05,14.15,14.95,128900,Options,Call,NIFTY,19300.0,17350
13.7,2023-05-18 14:30:00,NFO,28-JUN-2023,14.65,13.45,14.65,132750,Options,Call,NIFTY,19300.0,28950
11.5,2023-05-18 15:00:00,NFO,28-JUN-2023,13.8,11.45,13.65,157800,Options,Call,NIFTY,19300.0,92850
11.35,2023-05-19 09:00:00,NFO,28-JUN-2023,12.45,11.25,11.5,184400,Options,Call,NIFTY,19300.0,47500
10.2,2023-05-19 09:30:00,NFO,28-JUN-2023,11.35,9.95,11.35,197000,Options,Call,NIFTY,19300.0,53000
10.15,2023-05-19 10:00:00,NFO,28-JUN-2023,10.3,9.7,10.2,207400,Options,Call,NIFTY,19300.0,34050
10.25,2023-05-19 10:30:00,NFO,28-JUN-2023,10.3,9.75,10.15,224850,Options,Call,NIFTY,19300.0,39150
10.95,2023-05-19 11:00:00,NFO,28-JUN-2023,11.45,10.25,10.25,224750,Options,Call,NIFTY,19300.0,15350
10.85,2023-05-19 11:30:00,NFO,28-JUN-2023,10.95,10.3,10.95,240450,Options,Call,NIFTY,19300.0,40100
10.65,2023-05-19 12:00:00,NFO,28-JUN-2023,11.05,10.35,10.85,245600,Options,Call,NIFTY,19300.0,24650
10.1,2023-05-19 12:30:00,NFO,28-JUN-2023,10.65,10.0,10.65,254000,Options,Call,NIFTY,19300.0,26150
10.45,2023-05-19 13:00:00,NFO,28-JUN-2023,10.6,10.0,10.1,262200,Options,Call,NIFTY,19300.0,18500
10.45,2023-05-19 13:30:00,NFO,28-JUN-2023,10.7,10.1,10.45,257700,Options,Call,NIFTY,19300.0,9900
10.7,2023-05-19 14:00:00,NFO,28-JUN-2023,11.2,10.45,10.45,281000,Options,Call,NIFTY,19300.0,53700
10.95,2023-05-19 14:30:00,NFO,28-JUN-2023,11.15,10.4,10.7,282000,Options,Call,NIFTY,19300.0,60200
10.7,2023-05-19 15:00:00,NFO,28-JUN-2023,11.15,10.4,11.1,303350,Options,Call,NIFTY,19300.0,74850
11.95,2023-05-22 09:00:00,NFO,28-JUN-2023,12.0,8.5,10.7,302850,Options,Call,NIFTY,19300.0,31600
12.35,2023-05-22 09:30:00,NFO,28-JUN-2023,13.05,11.35,11.95,315700,Options,Call,NIFTY,19300.0,77300
11.6,2023-05-22 10:00:00,NFO,28-JUN-2023,12.1,10.55,12.05,322150,Options,Call,NIFTY,19300.0,34250
12.6,2023-05-22 10:30:00,NFO,28-JUN-2023,12.6,11.4,11.6,322500,Options,Call,NIFTY,19300.0,22100
12.55,2023-05-22 11:00:00,NFO,28-JUN-2023,12.9,12.1,12.6,327000,Options,Call,NIFTY,19300.0,15100
12.9,2023-05-22 11:30:00,NFO,28-JUN-2023,13.2,12.35,12.55,329450,Options,Call,NIFTY,19300.0,21200
12.65,2023-05-22 12:00:00,NFO,28-JUN-2023,14.05,12.4,12.9,342400,Options,Call,NIFTY,19300.0,36800
12.25,2023-05-22 12:30:00,NFO,28-JUN-2023,12.7,12.0,12.65,342300,Options,Call,NIFTY,19300.0,23150
11.6,2023-05-22 13:00:00,NFO,28-JUN-2023,12.55,11.35,12.25,342700,Options,Call,NIFTY,19300.0,16950
11.8,2023-05-22 13:30:00,NFO,28-JUN-2023,11.95,10.7,11.45,344050,Options,Call,NIFTY,19300.0,18550
12.05,2023-05-22 14:00:00,NFO,28-JUN-2023,12.7,11.8,11.8,344100,Options,Call,NIFTY,19300.0,10950
12.0,2023-05-22 14:30:00,NFO,28-JUN-2023,12.5,11.7,12.05,344850,Options,Call,NIFTY,19300.0,16100
10.9,2023-05-22 15:00:00,NFO,28-JUN-2023,12.55,10.9,12.0,358000,Options,Call,NIFTY,19300.0,31300
12.75,2023-05-23 09:00:00,NFO,28-JUN-2023,13.05,10.9,10.9,359800,Options,Call,NIFTY,19300.0,135600
13.5,2023-05-23 09:30:00,NFO,28-JUN-2023,13.8,12.75,12.8,369250,Options,Call,NIFTY,19300.0,37200
13.5,2023-05-23 10:00:00,NFO,28-JUN-2023,13.65,12.65,13.5,368500,Options,Call,NIFTY,19300.0,14050
14.25,2023-05-23 10:30:00,NFO,28-JUN-2023,14.35,13.3,13.45,370150,Options,Call,NIFTY,19300.0,23150
14.2,2023-05-23 11:00:00,NFO,28-JUN-2023,14.8,13.95,14.25,378550,Options,Call,NIFTY,19300.0,39700
14.25,2023-05-23 11:30:00,NFO,28-JUN-2023,14.7,13.8,14.2,380350,Options,Call,NIFTY,19300.0,19550
14.75,2023-05-23 12:00:00,NFO,28-JUN-2023,14.95,14.1,14.25,389450,Options,Call,NIFTY,19300.0,18200
