www.gocharting.com

date,open,high,low,close,volume,open_interest
"Wed Jul 26 2023 15:25:00 GMT+0530 (India Standard Time)","399.9","399.9","399.9","399.9","45","4035",
"Thu Jul 27 2023 09:15:00 GMT+0530 (India Standard Time)","422.65","444.95","403.2","444.95","2747","3690",
"Thu Jul 27 2023 09:20:00 GMT+0530 (India Standard Time)","459.05","472.5","456","456","1500","3540",
"Thu Jul 27 2023 09:25:00 GMT+0530 (India Standard Time)","450","450","447.15","447.15","60","4215",
"Thu Jul 27 2023 09:30:00 GMT+0530 (India Standard Time)","449.7","449.7","449.7","449.7","30","4230",
"Thu Jul 27 2023 09:35:00 GMT+0530 (India Standard Time)","457.35","465","457.35","465","165","4245",
"Thu Jul 27 2023 09:40:00 GMT+0530 (India Standard Time)","458.45","460.85","453.55","454.5","195","4200",
"Thu Jul 27 2023 09:45:00 GMT+0530 (India Standard Time)","454.5","455.55","454.5","455.5","975","4200",
"Thu Jul 27 2023 09:50:00 GMT+0530 (India Standard Time)","442.15","457.4","442.15","457.4","105","5145",
"Thu Jul 27 2023 09:55:00 GMT+0530 (India Standard Time)","456.6","456.6","440","440","45","5145",
"Thu Jul 27 2023 10:00:00 GMT+0530 (India Standard Time)","445.1","446","445.1","446","75","5160",
"Thu Jul 27 2023 10:15:00 GMT+0530 (India Standard Time)","460","470","460","470","240","5025",
"Thu Jul 27 2023 10:20:00 GMT+0530 (India Standard Time)","470","470","470","470","30","4920",
"Thu Jul 27 2023 10:25:00 GMT+0530 (India Standard Time)","471","480.75","471","480.75","660","4755",
"Thu Jul 27 2023 10:30:00 GMT+0530 (India Standard Time)","481","481","469.35","469.35","120","4335",
"Thu Jul 27 2023 10:35:00 GMT+0530 (India Standard Time)","469.2","469.2","469.2","469.2","15","4335",
"Thu Jul 27 2023 10:40:00 GMT+0530 (India Standard Time)","457.9","457.9","457.9","457.9","15","4395",
"Thu Jul 27 2023 10:45:00 GMT+0530 (India Standard Time)","450","450","450","450","75","4395",
"Thu Jul 27 2023 10:50:00 GMT+0530 (India Standard Time)","440","440","440","440","15","4410",
"Thu Jul 27 2023 10:55:00 GMT+0530 (India Standard Time)","435","435","401.65","401.65","210","4425",
"Thu Jul 27 2023 11:00:00 GMT+0530 (India Standard Time)","401.65","401.65","400","400","45","4545",
"Thu Jul 27 2023 11:05:00 GMT+0530 (India Standard Time)","400","412.95","400","412.95","60","4605",
"Thu Jul 27 2023 11:15:00 GMT+0530 (India Standard Time)","400","400","373.65","373.65","75","4605",
"Thu Jul 27 2023 11:20:00 GMT+0530 (India Standard Time)","373.65","373.65","373.65","373.65","90","4620",
"Thu Jul 27 2023 11:25:00 GMT+0530 (India Standard Time)","360","360","350","350","315","4710",
"Thu Jul 27 2023 11:30:00 GMT+0530 (India Standard Time)","344.8","364.8","344.8","355","120","4830",
"Thu Jul 27 2023 11:35:00 GMT+0530 (India Standard Time)","355.15","364.1","355.15","364.1","30","4905",
"Thu Jul 27 2023 11:40:00 GMT+0530 (India Standard Time)","364.1","364.1","364.1","364.1","15","4920",
"Thu Jul 27 2023 11:45:00 GMT+0530 (India Standard Time)","362.1","367.3","355","355","195","4905",
"Thu Jul 27 2023 11:55:00 GMT+0530 (India Standard Time)","349.85","349.85","349.85","349.85","15","5040",
"Thu Jul 27 2023 12:00:00 GMT+0530 (India Standard Time)","349.85","349.85","349.85","349.85","30","5025",
"Thu Jul 27 2023 12:05:00 GMT+0530 (India Standard Time)","349.85","349.85","345","345","90","5025",
"Thu Jul 27 2023 12:10:00 GMT+0530 (India Standard Time)","345","345","345","345","210","5055",
"Thu Jul 27 2023 12:15:00 GMT+0530 (India Standard Time)","327.25","327.25","327.25","327.25","90","5295",
"Thu Jul 27 2023 12:20:00 GMT+0530 (India Standard Time)","363.8","363.8","363.8","363.8","105","5295",
"Thu Jul 27 2023 12:25:00 GMT+0530 (India Standard Time)","344.85","345.2","344.85","345.2","105","5310",
"Thu Jul 27 2023 12:30:00 GMT+0530 (India Standard Time)","332.05","332.05","332.05","332.05","15","5400",
"Thu Jul 27 2023 12:35:00 GMT+0530 (India Standard Time)","326.25","326.25","326.25","326.25","15","5400",
"Thu Jul 27 2023 12:40:00 GMT+0530 (India Standard Time)","319.95","320","319","319","2040","5400",
"Thu Jul 27 2023 12:45:00 GMT+0530 (India Standard Time)","319","340.95","319","340.6","1125","6390",
"Thu Jul 27 2023 12:50:00 GMT+0530 (India Standard Time)","339.95","340.6","328","328","255","6225",
"Thu Jul 27 2023 12:55:00 GMT+0530 (India Standard Time)","320","333","320","333","285","6180",
"Thu Jul 27 2023 13:00:00 GMT+0530 (India Standard Time)","330","330","320","325","90","6150",
"Thu Jul 27 2023 13:05:00 GMT+0530 (India Standard Time)","327.3","329.7","327.3","329.7","30","6090",
"Thu Jul 27 2023 13:10:00 GMT+0530 (India Standard Time)","338.8","341.8","338.8","341.8","180","6060",
