www.gocharting.com

date,open,high,low,close,volume,open_interest
"Fri Aug 04 2023 11:15:00 GMT+0530 (India Standard Time)","130","184.35","129.75","164.65","7230","15180",
"Fri Aug 04 2023 12:15:00 GMT+0530 (India Standard Time)","167.15","172.1","137.65","145.65","3870","15450",
"Fri Aug 04 2023 13:15:00 GMT+0530 (India Standard Time)","141.25","141.55","100","112.95","3465","16455",
"Fri Aug 04 2023 14:15:00 GMT+0530 (India Standard Time)","116.7","134.65","109","128","4215","16650",
"Fri Aug 04 2023 15:15:00 GMT+0530 (India Standard Time)","128","132.4","120.05","126.95","1875","16755",
"Mon Aug 07 2023 09:15:00 GMT+0530 (India Standard Time)","127.2","153.5","106.65","125.95","7202","19380",
"Mon Aug 07 2023 10:15:00 GMT+0530 (India Standard Time)","119.55","130.9","105.35","110.15","5325","21900",
"Mon Aug 07 2023 11:15:00 GMT+0530 (India Standard Time)","113.55","118.35","106.25","109.85","11535","29310",
"Mon Aug 07 2023 12:15:00 GMT+0530 (India Standard Time)","115.05","121","105.15","113.6","5175","31980",
"Mon Aug 07 2023 13:15:00 GMT+0530 (India Standard Time)","114","130","103.2","105","14820","37335",
"Mon Aug 07 2023 14:15:00 GMT+0530 (India Standard Time)","105","110.15","98.05","100.95","9525","45315",
"Mon Aug 07 2023 15:15:00 GMT+0530 (India Standard Time)","102.6","103.5","99.05","102","1800","45435",
"Tue Aug 08 2023 09:15:00 GMT+0530 (India Standard Time)","106.6","114.7","98","107.5","4712","44070",
"Tue Aug 08 2023 10:15:00 GMT+0530 (India Standard Time)","107.5","153.05","107.5","119.5","7665","43665",
"Tue Aug 08 2023 11:15:00 GMT+0530 (India Standard Time)","119.3","120.95","105.35","120.5","5310","44205",
"Tue Aug 08 2023 12:15:00 GMT+0530 (India Standard Time)","120.15","126.6","106.5","119","2955","44880",
"Tue Aug 08 2023 13:15:00 GMT+0530 (India Standard Time)","122.55","123.8","112.6","115.45","1455","45120",
"Tue Aug 08 2023 14:15:00 GMT+0530 (India Standard Time)","114.3","123.65","100","103.2","4950","44520",
"Tue Aug 08 2023 15:15:00 GMT+0530 (India Standard Time)","102.1","107.4","100.7","101.15","2640","44310",
"Wed Aug 09 2023 09:15:00 GMT+0530 (India Standard Time)","98.45","102.1","73.8","75.3","26656","36030",
"Wed Aug 09 2023 10:15:00 GMT+0530 (India Standard Time)","75","75","65.35","65.8","17865","34980",
"Wed Aug 09 2023 11:15:00 GMT+0530 (India Standard Time)","65.85","70.1","62.25","70.1","14745","36525",
"Wed Aug 09 2023 12:15:00 GMT+0530 (India Standard Time)","70.8","75","67","70.3","3765","37275",
"Wed Aug 09 2023 13:15:00 GMT+0530 (India Standard Time)","70.5","77","67.4","75.3","9435","39435",
"Wed Aug 09 2023 14:15:00 GMT+0530 (India Standard Time)","75","92.2","72","91.85","15720","38370",
"Wed Aug 09 2023 15:15:00 GMT+0530 (India Standard Time)","91","92","84.9","87","7035","36675",
"Thu Aug 10 2023 09:15:00 GMT+0530 (India Standard Time)","86.25","100","66.8","99.9","20701","40290",
"Thu Aug 10 2023 10:15:00 GMT+0530 (India Standard Time)","102.55","119.35","60","62.35","34560","51420",
"Thu Aug 10 2023 11:15:00 GMT+0530 (India Standard Time)","63.45","68.6","60","60","25680","54030",
"Thu Aug 10 2023 12:15:00 GMT+0530 (India Standard Time)","57.9","62.1","56.9","60.4","13725","59835",
"Thu Aug 10 2023 13:15:00 GMT+0530 (India Standard Time)","60.4","61","44.25","50.3","28530","63375",
"Thu Aug 10 2023 14:15:00 GMT+0530 (India Standard Time)","49.05","54.3","45","50.05","33225","69105",
"Thu Aug 10 2023 15:15:00 GMT+0530 (India Standard Time)","50.5","53","47.5","47.5","17265","73140",
"Fri Aug 11 2023 09:15:00 GMT+0530 (India Standard Time)","50.7","54.1","32.7","34.4","146387","89265",
"Fri Aug 11 2023 10:15:00 GMT+0530 (India Standard Time)","34.05","36.5","32.1","32.5","56085","95070",
"Fri Aug 11 2023 11:15:00 GMT+0530 (India Standard Time)","32.4","34.85","32","32.9","23595","95865",
"Fri Aug 11 2023 12:15:00 GMT+0530 (India Standard Time)","32.85","38.4","29.9","35.15","82515","108450",
"Fri Aug 11 2023 13:15:00 GMT+0530 (India Standard Time)","35.45","35.45","29.1","31.1","70725","103860",
"Fri Aug 11 2023 14:15:00 GMT+0530 (India Standard Time)","31.1","32.35","28.05","29.15","102255","116640",
"Fri Aug 11 2023 15:15:00 GMT+0530 (India Standard Time)","29.2","32.5","28.45","29.95","75720","129780",
"Mon Aug 14 2023 09:15:00 GMT+0530 (India Standard Time)","29.95","29.95","15.25","19.6","219602","152145",
"Mon Aug 14 2023 10:15:00 GMT+0530 (India Standard Time)","19.8","20.2","18.4","18.4","90210","152985",
"Mon Aug 14 2023 11:15:00 GMT+0530 (India Standard Time)","18.4","19.5","17.6","18.4","69810","156045",
"Mon Aug 14 2023 12:15:00 GMT+0530 (India Standard Time)","18.55","18.65","16.8","17.4","64140","174540",
"Mon Aug 14 2023 13:15:00 GMT+0530 (India Standard Time)","17.5","20","16.3","19.45","102240","174690",
"Mon Aug 14 2023 14:15:00 GMT+0530 (India Standard Time)","19.6","19.95","16.45","16.85","92220","208980",
"Mon Aug 14 2023 15:15:00 GMT+0530 (India Standard Time)","16.85","17.15","14.5","14.55","67725","203055",
"Wed Aug 16 2023 09:15:00 GMT+0530 (India Standard Time)","14.95","16.35","10.1","11.95","216032","229770",
"Wed Aug 16 2023 10:15:00 GMT+0530 (India Standard Time)","11.9","12.6","11","11","108420","243165",
"Wed Aug 16 2023 11:15:00 GMT+0530 (India Standard Time)","11","11.25","10.1","10.45","137895","278550",
"Wed Aug 16 2023 12:15:00 GMT+0530 (India Standard Time)","10.35","11.1","10.1","10.75","89265","283635",
"Wed Aug 16 2023 13:15:00 GMT+0530 (India Standard Time)","10.65","11","10.25","10.75","118710","294540",
"Wed Aug 16 2023 14:15:00 GMT+0530 (India Standard Time)","10.85","11","10","10.1","176985","314895",
"Wed Aug 16 2023 15:15:00 GMT+0530 (India Standard Time)","10.2","10.75","9.9","10.5","102885","320340",
"Thu Aug 17 2023 09:15:00 GMT+0530 (India Standard Time)","11.35","11.65","7","10.8","468782","433230",
"Thu Aug 17 2023 10:15:00 GMT+0530 (India Standard Time)","10.8","12.75","10.4","10.85","402705","439425",
"Thu Aug 17 2023 11:15:00 GMT+0530 (India Standard Time)","10.75","10.75","9.1","9.25","203400","460245",
"Thu Aug 17 2023 12:15:00 GMT+0530 (India Standard Time)","9.3","9.35","8.4","8.6","314760","570705",
"Thu Aug 17 2023 13:15:00 GMT+0530 (India Standard Time)","8.5","8.6","7.5","7.55","515115","704235",
"Thu Aug 17 2023 14:15:00 GMT+0530 (India Standard Time)","7.6","7.6","6.4","6.65","1060560","915645",
"Thu Aug 17 2023 15:15:00 GMT+0530 (India Standard Time)","6.65","6.75","5.9","6.2","867750","1259145",
"Fri Aug 18 2023 09:15:00 GMT+0530 (India Standard Time)","5.9","6.7","4.5","5.5","3653448","1893915",
"Fri Aug 18 2023 10:15:00 GMT+0530 (India Standard Time)","5.5","5.65","5.2","5.2","2180655","2229435",
"Fri Aug 18 2023 11:15:00 GMT+0530 (India Standard Time)","5.2","5.4","5.1","5.25","1137165","2472810",
"Fri Aug 18 2023 12:15:00 GMT+0530 (India Standard Time)","5.2","5.25","4.9","5","1129695","2457780",
"Fri Aug 18 2023 13:15:00 GMT+0530 (India Standard Time)","5.05","5.45","4.85","5.1","1428960","2551095",
"Fri Aug 18 2023 14:15:00 GMT+0530 (India Standard Time)","5.15","5.25","4.5","4.85","1882470","2449290",
"Fri Aug 18 2023 15:15:00 GMT+0530 (India Standard Time)","4.8","5.15","4.6","4.8","1114635","2507250",
"Mon Aug 21 2023 09:15:00 GMT+0530 (India Standard Time)","4.95","5.2","4.5","4.7","2673348","2803260",
"Mon Aug 21 2023 10:15:00 GMT+0530 (India Standard Time)","4.7","4.75","4","4.1","2076825","2993205",
"Mon Aug 21 2023 11:15:00 GMT+0530 (India Standard Time)","4.1","4.4","3.75","3.9","1445130","2947770",
"Mon Aug 21 2023 12:15:00 GMT+0530 (India Standard Time)","3.85","3.9","3.5","3.7","1533210","2932905",
"Mon Aug 21 2023 13:15:00 GMT+0530 (India Standard Time)","3.7","3.8","3.35","3.45","1513155","2881905",
"Mon Aug 21 2023 14:15:00 GMT+0530 (India Standard Time)","3.45","3.55","3.15","3.4","1155675","2717790",
"Mon Aug 21 2023 15:15:00 GMT+0530 (India Standard Time)","3.4","3.45","3.2","3.3","867420","2605335",
"Tue Aug 22 2023 09:15:00 GMT+0530 (India Standard Time)","3.5","3.65","3.05","3.25","3218148","2498805",
"Tue Aug 22 2023 10:15:00 GMT+0530 (India Standard Time)","3.3","3.45","2.9","3.05","1822560","2369235",
"Tue Aug 22 2023 11:15:00 GMT+0530 (India Standard Time)","3.05","3.6","3","3.5","1240425","2403120",
"Tue Aug 22 2023 12:15:00 GMT+0530 (India Standard Time)","3.5","3.6","3","3","1127760","2408640",
"Tue Aug 22 2023 13:15:00 GMT+0530 (India Standard Time)","3.05","3.4","2.8","2.95","971370","2411220",
"Tue Aug 22 2023 14:15:00 GMT+0530 (India Standard Time)","2.95","3.25","2.85","3.05","2298870","2595840",
"Tue Aug 22 2023 15:15:00 GMT+0530 (India Standard Time)","3.05","3.05","2.7","2.85","1977600","2517000",
"Wed Aug 23 2023 09:15:00 GMT+0530 (India Standard Time)","2.75","3.2","2.5","2.6","5446951","2961390",
"Wed Aug 23 2023 10:15:00 GMT+0530 (India Standard Time)","2.6","2.8","2.4","2.45","4196850","2993625",
"Wed Aug 23 2023 11:15:00 GMT+0530 (India Standard Time)","2.4","2.7","1.95","2.05","5090760","2896875",
"Wed Aug 23 2023 12:15:00 GMT+0530 (India Standard Time)","2.05","3","2.05","2.35","7652460","2847090",
"Wed Aug 23 2023 13:15:00 GMT+0530 (India Standard Time)","2.3","2.75","2.05","2.15","3528315","2903295",
"Wed Aug 23 2023 14:15:00 GMT+0530 (India Standard Time)","2.1","2.2","1.75","2","3212625","2609835",
"Wed Aug 23 2023 15:15:00 GMT+0530 (India Standard Time)","1.95","2.15","1.8","1.9","2001150","2469465",
"Thu Aug 24 2023 09:15:00 GMT+0530 (India Standard Time)","1.9","5.05","1.8","4.75","16971917","4615005",
"Thu Aug 24 2023 10:15:00 GMT+0530 (India Standard Time)","4.8","4.8","2.9","3.65","8749155","5079720",
"Thu Aug 24 2023 11:15:00 GMT+0530 (India Standard Time)","3.7","4.6","2.4","3.55","8882310","5650200",
"Thu Aug 24 2023 12:15:00 GMT+0530 (India Standard Time)","3.55","3.95","1.3","1.35","8735190","5737845",
"Thu Aug 24 2023 13:15:00 GMT+0530 (India Standard Time)","1.3","2.65","1.15","2.3","9883185","5693265",
"Thu Aug 24 2023 14:15:00 GMT+0530 (India Standard Time)","2.35","2.55","0.1","0.1","10229640","4088895",
"Thu Aug 24 2023 15:15:00 GMT+0530 (India Standard Time)","0.15","0.15","0.05","0.05","1355805","3365910",
