www.gocharting.com

date,open,high,low,close,volume,open_interest
"Tue Jul 18 2023 09:45:00 GMT+0530 (India Standard Time)","461.75","461.75","282","282","31","15",
"Tue Jul 18 2023 09:50:00 GMT+0530 (India Standard Time)","282","282","282","282","105","15",
"Tue Jul 18 2023 10:00:00 GMT+0530 (India Standard Time)","286","299.05","286","299.05","30","120",
"Tue Jul 18 2023 10:20:00 GMT+0530 (India Standard Time)","302.8","302.8","302.8","302.8","15","150",
"Tue Jul 18 2023 10:25:00 GMT+0530 (India Standard Time)","300","300","300","300","15","165",
"Tue Jul 18 2023 11:00:00 GMT+0530 (India Standard Time)","296.75","296.75","296.75","296.75","60","180",
"Tue Jul 18 2023 11:10:00 GMT+0530 (India Standard Time)","326.85","326.85","320.85","320.85","30","195",
"Tue Jul 18 2023 11:15:00 GMT+0530 (India Standard Time)","325.9","325.9","318.75","318.75","30","195",
"Tue Jul 18 2023 11:25:00 GMT+0530 (India Standard Time)","316.15","316.15","316.15","316.15","75","210",
"Tue Jul 18 2023 11:35:00 GMT+0530 (India Standard Time)","290","290","260.9","260.9","105","210",
"Tue Jul 18 2023 11:40:00 GMT+0530 (India Standard Time)","237.5","237.5","234.95","234.95","30","255",
"Tue Jul 18 2023 11:50:00 GMT+0530 (India Standard Time)","230","230","230","230","45","270",
"Tue Jul 18 2023 11:55:00 GMT+0530 (India Standard Time)","230","230","230","230","15","270",
"Tue Jul 18 2023 12:00:00 GMT+0530 (India Standard Time)","243.9","243.9","243.9","243.9","15","285",
"Tue Jul 18 2023 12:25:00 GMT+0530 (India Standard Time)","219.9","219.9","219.9","219.9","15","285",
"Tue Jul 18 2023 12:30:00 GMT+0530 (India Standard Time)","219.9","219.9","219.9","219.9","15","285",
"Tue Jul 18 2023 12:35:00 GMT+0530 (India Standard Time)","260","260","260","260","15","285",
"Tue Jul 18 2023 12:55:00 GMT+0530 (India Standard Time)","260","260","250","250","180","330",
"Tue Jul 18 2023 13:05:00 GMT+0530 (India Standard Time)","218.2","218.2","218.2","218.2","15","465",
"Tue Jul 18 2023 14:15:00 GMT+0530 (India Standard Time)","218.2","218.2","218.2","218.2","45","450",
"Tue Jul 18 2023 15:10:00 GMT+0530 (India Standard Time)","220","220","220","220","450","480",
"Wed Jul 19 2023 09:15:00 GMT+0530 (India Standard Time)","258.95","259","258.95","259","46","930",
"Wed Jul 19 2023 09:55:00 GMT+0530 (India Standard Time)","259","259","259","259","75","975",
"Wed Jul 19 2023 10:00:00 GMT+0530 (India Standard Time)","235.3","235.3","235.3","235.3","30","975",
"Wed Jul 19 2023 10:05:00 GMT+0530 (India Standard Time)","240","240","240","240","60","1005",
"Wed Jul 19 2023 10:15:00 GMT+0530 (India Standard Time)","249.9","249.9","249.9","249.9","60","1065",
"Wed Jul 19 2023 10:20:00 GMT+0530 (India Standard Time)","249.9","249.9","249.9","249.9","30","1110",
"Wed Jul 19 2023 10:55:00 GMT+0530 (India Standard Time)","235","235","235","235","30","1110",
"Wed Jul 19 2023 11:00:00 GMT+0530 (India Standard Time)","230","230","230","230","45","1140",
"Wed Jul 19 2023 11:10:00 GMT+0530 (India Standard Time)","225.1","225.1","225.1","225.1","30","1185",
"Wed Jul 19 2023 11:15:00 GMT+0530 (India Standard Time)","220","220","220","220","15","1215",
"Wed Jul 19 2023 12:15:00 GMT+0530 (India Standard Time)","220","234","220","234","180","1290",
"Wed Jul 19 2023 12:20:00 GMT+0530 (India Standard Time)","232.9","232.9","232.9","232.9","15","1260",
"Wed Jul 19 2023 13:00:00 GMT+0530 (India Standard Time)","235.4","235.4","235.4","235.4","15","1275",
"Wed Jul 19 2023 13:05:00 GMT+0530 (India Standard Time)","255.1","255.1","255.1","255.1","30","1290",
"Wed Jul 19 2023 13:25:00 GMT+0530 (India Standard Time)","240","240","240","240","45","1260",
"Wed Jul 19 2023 13:35:00 GMT+0530 (India Standard Time)","255","255","255","255","75","1260",
"Wed Jul 19 2023 14:10:00 GMT+0530 (India Standard Time)","242.9","242.9","242.9","242.9","15","1275",
"Wed Jul 19 2023 14:15:00 GMT+0530 (India Standard Time)","253.25","253.25","253.25","253.25","15","1290",
"Wed Jul 19 2023 14:20:00 GMT+0530 (India Standard Time)","249.2","249.9","235","240","345","1560",
"Wed Jul 19 2023 14:45:00 GMT+0530 (India Standard Time)","227.45","230.75","227.45","229.9","240","1530",
"Wed Jul 19 2023 14:50:00 GMT+0530 (India Standard Time)","243.35","243.35","243.35","243.35","15","1755",
"Wed Jul 19 2023 15:05:00 GMT+0530 (India Standard Time)","258.3","268.75","257.15","268.75","90","1770",
"Wed Jul 19 2023 15:10:00 GMT+0530 (India Standard Time)","252.45","252.45","252.45","252.45","15","1770",
"Thu Jul 20 2023 09:15:00 GMT+0530 (India Standard Time)","232.3","232.3","232.3","232.3","61","1770",
"Thu Jul 20 2023 09:25:00 GMT+0530 (India Standard Time)","274.75","274.75","274.75","274.75","105","1740",
"Thu Jul 20 2023 09:30:00 GMT+0530 (India Standard Time)","274.75","274.75","274.75","274.75","30","1845",
"Thu Jul 20 2023 09:35:00 GMT+0530 (India Standard Time)","264.2","264.2","264.2","264.2","60","1845",
"Thu Jul 20 2023 09:55:00 GMT+0530 (India Standard Time)","265","265","264","264","915","1845",
"Thu Jul 20 2023 10:00:00 GMT+0530 (India Standard Time)","264","264","264","264","210","2730",
"Thu Jul 20 2023 10:05:00 GMT+0530 (India Standard Time)","259.3","259.3","259.3","259.3","15","2940",
"Thu Jul 20 2023 10:15:00 GMT+0530 (India Standard Time)","259","259","259","259","60","2955",
"Thu Jul 20 2023 10:20:00 GMT+0530 (India Standard Time)","266","266","265","265","30","2955",
"Thu Jul 20 2023 10:25:00 GMT+0530 (India Standard Time)","265.15","265.15","265.15","265.15","15","2985",
"Thu Jul 20 2023 10:30:00 GMT+0530 (India Standard Time)","265","265","265","265","60","3000",
"Thu Jul 20 2023 11:00:00 GMT+0530 (India Standard Time)","265","265","265","265","90","2985",
"Thu Jul 20 2023 11:15:00 GMT+0530 (India Standard Time)","257","257","257","257","15","3075",
"Thu Jul 20 2023 11:40:00 GMT+0530 (India Standard Time)","257","257","257","257","210","3090",
"Thu Jul 20 2023 11:45:00 GMT+0530 (India Standard Time)","268","268","268","268","15","2880",
"Thu Jul 20 2023 11:50:00 GMT+0530 (India Standard Time)","276.65","276.65","262.6","268.55","255","2985",
"Thu Jul 20 2023 11:55:00 GMT+0530 (India Standard Time)","264.25","264.25","264.25","264.25","15","2985",
"Thu Jul 20 2023 12:00:00 GMT+0530 (India Standard Time)","260.15","260.15","260.15","260.15","90","2985",
"Thu Jul 20 2023 12:05:00 GMT+0530 (India Standard Time)","279.8","279.8","279.8","279.8","15","2985",
"Thu Jul 20 2023 12:15:00 GMT+0530 (India Standard Time)","279.8","279.8","279.8","279.8","30","2955",
"Thu Jul 20 2023 12:25:00 GMT+0530 (India Standard Time)","292.4","292.4","288","288","195","3045",
"Thu Jul 20 2023 12:30:00 GMT+0530 (India Standard Time)","300","300","289.9","289.9","120","3015",
"Thu Jul 20 2023 12:50:00 GMT+0530 (India Standard Time)","290.15","290.15","282.15","282.15","90","3015",
"Thu Jul 20 2023 13:05:00 GMT+0530 (India Standard Time)","300","300","293.05","293.05","75","3000",
"Thu Jul 20 2023 13:10:00 GMT+0530 (India Standard Time)","305.6","305.6","305.6","305.6","30","3000",
"Thu Jul 20 2023 13:15:00 GMT+0530 (India Standard Time)","305.6","347.45","305.6","347.45","1110","3285",
"Thu Jul 20 2023 13:20:00 GMT+0530 (India Standard Time)","343.9","346.25","343.9","345","330","3960",
"Thu Jul 20 2023 13:25:00 GMT+0530 (India Standard Time)","344.5","353","336.65","353","660","4185",
"Thu Jul 20 2023 13:30:00 GMT+0530 (India Standard Time)","357.9","363.15","357.9","363.15","525","4155",
"Thu Jul 20 2023 13:35:00 GMT+0530 (India Standard Time)","358","358","327.55","327.55","120","4665",
"Thu Jul 20 2023 13:40:00 GMT+0530 (India Standard Time)","307.95","322.05","307.95","322.05","1185","4710",
"Thu Jul 20 2023 13:45:00 GMT+0530 (India Standard Time)","335","335","335","335","30","4275",
"Thu Jul 20 2023 13:50:00 GMT+0530 (India Standard Time)","352.35","358.65","351.3","358.65","510","4275",
"Thu Jul 20 2023 13:55:00 GMT+0530 (India Standard Time)","358.7","375.05","354.4","375.05","1650","5685",
"Thu Jul 20 2023 14:00:00 GMT+0530 (India Standard Time)","376","402.55","376","402.55","210","5820",
"Thu Jul 20 2023 14:05:00 GMT+0530 (India Standard Time)","419.65","422.9","417","422.9","720","6060",
"Thu Jul 20 2023 14:10:00 GMT+0530 (India Standard Time)","422.9","422.9","415","415","165","6045",
"Thu Jul 20 2023 14:15:00 GMT+0530 (India Standard Time)","425.5","425.5","415.95","415.95","105","6045",
"Thu Jul 20 2023 14:20:00 GMT+0530 (India Standard Time)","416.1","446.4","416.1","436.5","135","6135",
"Thu Jul 20 2023 14:25:00 GMT+0530 (India Standard Time)","436.5","443","436.5","443","120","6165",
"Thu Jul 20 2023 14:30:00 GMT+0530 (India Standard Time)","455","465.2","455","465.2","435","6300",
"Thu Jul 20 2023 14:35:00 GMT+0530 (India Standard Time)","465.2","465.2","420.65","434.25","270","6555",
"Thu Jul 20 2023 14:40:00 GMT+0530 (India Standard Time)","426.55","426.55","400","400","1320","7350",
"Thu Jul 20 2023 14:45:00 GMT+0530 (India Standard Time)","388.2","393.5","369.35","369.35","885","7515",
"Thu Jul 20 2023 14:50:00 GMT+0530 (India Standard Time)","380.45","380.45","366.5","366.5","150","7530",
"Thu Jul 20 2023 14:55:00 GMT+0530 (India Standard Time)","370.15","380.8","370.15","380","150","7515",
"Thu Jul 20 2023 15:00:00 GMT+0530 (India Standard Time)","403.7","414","396.7","396.7","255","7665",
"Thu Jul 20 2023 15:10:00 GMT+0530 (India Standard Time)","415.1","437.3","415.1","436.85","315","7665",
"Thu Jul 20 2023 15:15:00 GMT+0530 (India Standard Time)","427.75","427.75","422","422","45","7785",
"Thu Jul 20 2023 15:20:00 GMT+0530 (India Standard Time)","432.7","434","422.25","422.25","1110","7845",
"Thu Jul 20 2023 15:25:00 GMT+0530 (India Standard Time)","425","427.85","412.15","421.8","1815","7485",
"Fri Jul 21 2023 09:15:00 GMT+0530 (India Standard Time)","421.75","462.2","421.75","452.75","1202","7005",
"Fri Jul 21 2023 09:20:00 GMT+0530 (India Standard Time)","444.45","527.8","444.45","503.35","1650","7290",
"Fri Jul 21 2023 09:25:00 GMT+0530 (India Standard Time)","515.6","525.25","482.65","482.65","1050","7395",
"Fri Jul 21 2023 09:30:00 GMT+0530 (India Standard Time)","476.45","489.6","424.65","428.65","1290","8070",
"Fri Jul 21 2023 09:35:00 GMT+0530 (India Standard Time)","413.9","442","403.75","427.1","1305","8640",
"Fri Jul 21 2023 09:40:00 GMT+0530 (India Standard Time)","428.3","438.15","413.6","426.4","1695","9750",
"Fri Jul 21 2023 09:45:00 GMT+0530 (India Standard Time)","420","431.75","412.9","431","345","9855",
"Fri Jul 21 2023 09:50:00 GMT+0530 (India Standard Time)","435.6","446","432.1","444.1","1995","10785",
"Fri Jul 21 2023 09:55:00 GMT+0530 (India Standard Time)","457.35","457.35","429.7","429.7","315","10920",
"Fri Jul 21 2023 10:00:00 GMT+0530 (India Standard Time)","434.95","440","431.7","440","1200","11790",
