www.gocharting.com

date,open,high,low,close,volume,open_interest
"Thu Jul 20 2023 10:15:00 GMT+0530 (India Standard Time)","533.95","533.95","447.6","447.6","827","675",
"Thu Jul 20 2023 11:15:00 GMT+0530 (India Standard Time)","447.6","490.4","447.6","481","1905","2160",
"Thu Jul 20 2023 12:15:00 GMT+0530 (India Standard Time)","488.4","511.05","488.4","504.65","315","2280",
"Thu Jul 20 2023 13:15:00 GMT+0530 (India Standard Time)","538.55","685","534.6","670.75","10425","8325",
"Thu Jul 20 2023 14:15:00 GMT+0530 (India Standard Time)","670","718.1","595.2","681","6195","7830",
"Thu Jul 20 2023 15:15:00 GMT+0530 (India Standard Time)","670.65","686.5","659.85","659.85","4965","10620",
"Fri Jul 21 2023 09:15:00 GMT+0530 (India Standard Time)","626.8","803","626.8","674.3","23297","19845",
"Fri Jul 21 2023 10:15:00 GMT+0530 (India Standard Time)","664.1","668.9","631.55","651.8","8775","22920",
"Fri Jul 21 2023 11:15:00 GMT+0530 (India Standard Time)","655","670","608.4","637.3","3600","22680",
"Fri Jul 21 2023 12:15:00 GMT+0530 (India Standard Time)","632.3","676.2","594.6","652.1","8565","22485",
"Fri Jul 21 2023 13:15:00 GMT+0530 (India Standard Time)","664.95","751","649.35","677.15","9150","20880",
"Fri Jul 21 2023 14:15:00 GMT+0530 (India Standard Time)","684.95","684.95","579.45","640.8","12900","19575",
"Fri Jul 21 2023 15:15:00 GMT+0530 (India Standard Time)","646","673.9","646","672.9","4635","18645",
"Mon Jul 24 2023 09:15:00 GMT+0530 (India Standard Time)","660.15","660.4","577.1","609.45","24466","20475",
"Mon Jul 24 2023 10:15:00 GMT+0530 (India Standard Time)","609.45","690.65","607.5","643.2","14760","21135",
"Mon Jul 24 2023 11:15:00 GMT+0530 (India Standard Time)","641.65","655","511.75","529.55","23475","25515",
"Mon Jul 24 2023 12:15:00 GMT+0530 (India Standard Time)","533.3","613.1","521.35","597","18570","25335",
"Mon Jul 24 2023 13:15:00 GMT+0530 (India Standard Time)","602.75","608.25","530.3","541.75","23115","27330",
"Mon Jul 24 2023 14:15:00 GMT+0530 (India Standard Time)","535","583.45","515.05","527.15","25515","29325",
"Mon Jul 24 2023 15:15:00 GMT+0530 (India Standard Time)","532.65","563.45","532.65","536.05","5565","28140",
"Tue Jul 25 2023 09:15:00 GMT+0530 (India Standard Time)","589.2","589.2","519.2","550.25","25486","39090",
"Tue Jul 25 2023 10:15:00 GMT+0530 (India Standard Time)","552.25","553.9","481","493.5","24435","41940",
"Tue Jul 25 2023 11:15:00 GMT+0530 (India Standard Time)","493.85","507.8","449.15","470","15780","42720",
"Tue Jul 25 2023 12:15:00 GMT+0530 (India Standard Time)","472","505.8","460","461.4","11565","42645",
"Tue Jul 25 2023 13:15:00 GMT+0530 (India Standard Time)","456","456","389.35","416.85","35610","47250",
"Tue Jul 25 2023 14:15:00 GMT+0530 (India Standard Time)","418.4","500","417.55","472.7","34980","41715",
"Tue Jul 25 2023 15:15:00 GMT+0530 (India Standard Time)","468.7","491.95","466.9","481.85","13590","41355",
"Wed Jul 26 2023 09:15:00 GMT+0530 (India Standard Time)","480.95","509","445.25","506.75","35102","50865",
"Wed Jul 26 2023 10:15:00 GMT+0530 (India Standard Time)","510.25","521","469.95","474.55","19890","57480",
"Wed Jul 26 2023 11:15:00 GMT+0530 (India Standard Time)","474.55","503","465","502.35","12900","56700",
"Wed Jul 26 2023 12:15:00 GMT+0530 (India Standard Time)","501.9","525","490","499.4","17010","57840",
"Wed Jul 26 2023 13:15:00 GMT+0530 (India Standard Time)","499.55","538.25","493.2","515.25","32220","58005",
"Wed Jul 26 2023 14:15:00 GMT+0530 (India Standard Time)","519.3","554.55","479.1","535","37710","56805",
"Wed Jul 26 2023 15:15:00 GMT+0530 (India Standard Time)","531.65","536.2","524.85","527.25","14415","53985",
"Thu Jul 27 2023 09:15:00 GMT+0530 (India Standard Time)","596.2","630.95","530","617.5","51917","55545",
"Thu Jul 27 2023 10:15:00 GMT+0530 (India Standard Time)","624.8","664.65","535.4","548.75","51585","63705",
"Thu Jul 27 2023 11:15:00 GMT+0530 (India Standard Time)","546","546","449.1","452.5","98505","92160",
"Thu Jul 27 2023 12:15:00 GMT+0530 (India Standard Time)","459.95","470.4","421.8","462.1","89910","115545",
"Thu Jul 27 2023 13:15:00 GMT+0530 (India Standard Time)","464.95","474.8","416","444.8","129615","136875",
"Thu Jul 27 2023 14:15:00 GMT+0530 (India Standard Time)","446","454.05","352.05","389.15","165780","188445",
"Thu Jul 27 2023 15:15:00 GMT+0530 (India Standard Time)","389.85","409.9","387.95","409.9","42825","196575",
"Fri Jul 28 2023 09:15:00 GMT+0530 (India Standard Time)","349.85","384.05","229.05","236.35","262577","249210",
"Fri Jul 28 2023 10:15:00 GMT+0530 (India Standard Time)","236.75","253.1","214.05","231.7","63975","261120",
"Fri Jul 28 2023 11:15:00 GMT+0530 (India Standard Time)","231.25","235.55","209","217.7","80055","272220",
"Fri Jul 28 2023 12:15:00 GMT+0530 (India Standard Time)","218.25","227.1","202.85","211.15","59445","283530",
"Fri Jul 28 2023 13:15:00 GMT+0530 (India Standard Time)","211.2","211.7","179.25","195.3","102360","279660",
"Fri Jul 28 2023 14:15:00 GMT+0530 (India Standard Time)","195.5","240.95","184.65","232.95","173910","258555",
"Fri Jul 28 2023 15:15:00 GMT+0530 (India Standard Time)","233.05","237","220.5","222.15","60435","254610",
"Mon Jul 31 2023 09:15:00 GMT+0530 (India Standard Time)","260","294","194","217.2","174332","268455",
"Mon Jul 31 2023 10:15:00 GMT+0530 (India Standard Time)","216.7","240.1","204.1","230","86985","270915",
"Mon Jul 31 2023 11:15:00 GMT+0530 (India Standard Time)","228","236.5","218.45","228","56145","267345",
"Mon Jul 31 2023 12:15:00 GMT+0530 (India Standard Time)","229.45","235.95","208.55","232.8","98445","278385",
"Mon Jul 31 2023 13:15:00 GMT+0530 (India Standard Time)","230.5","249.85","224.85","235","136005","299910",
"Mon Jul 31 2023 14:15:00 GMT+0530 (India Standard Time)","237.95","255.35","228.2","244.95","154440","302940",
"Mon Jul 31 2023 15:15:00 GMT+0530 (India Standard Time)","243.1","248","240.65","241.45","51705","299085",
"Tue Aug 01 2023 09:15:00 GMT+0530 (India Standard Time)","247.15","261.5","222","231","263223","320985",
"Tue Aug 01 2023 10:15:00 GMT+0530 (India Standard Time)","230.3","232","188","194.75","195930","332805",
"Tue Aug 01 2023 11:15:00 GMT+0530 (India Standard Time)","193.9","197","180","184.3","149685","372885",
"Tue Aug 01 2023 12:15:00 GMT+0530 (India Standard Time)","184.9","185.95","157.3","174.4","202500","385545",
"Tue Aug 01 2023 13:15:00 GMT+0530 (India Standard Time)","174.95","195.05","160.55","163.25","178680","394395",
"Tue Aug 01 2023 14:15:00 GMT+0530 (India Standard Time)","164.4","192.85","163.05","172","240270","410925",
"Tue Aug 01 2023 15:15:00 GMT+0530 (India Standard Time)","172.8","182.6","171","177.4","91530","409125",
"Wed Aug 02 2023 09:15:00 GMT+0530 (India Standard Time)","110","132.75","84.7","85.15","916291","549690",
"Wed Aug 02 2023 10:15:00 GMT+0530 (India Standard Time)","85","85.55","66.45","68.85","742740","524790",
"Wed Aug 02 2023 11:15:00 GMT+0530 (India Standard Time)","68.8","69.15","61.55","65.7","461235","556635",
"Wed Aug 02 2023 12:15:00 GMT+0530 (India Standard Time)","65.7","68","56","56.65","363495","558435",
"Wed Aug 02 2023 13:15:00 GMT+0530 (India Standard Time)","56.25","57.85","47.55","48.85","708810","568710",
"Wed Aug 02 2023 14:15:00 GMT+0530 (India Standard Time)","48.5","54.85","46.75","54.7","659175","607395",
"Wed Aug 02 2023 15:15:00 GMT+0530 (India Standard Time)","55.2","63.4","52.65","57.55","303675","592785",
"Thu Aug 03 2023 09:15:00 GMT+0530 (India Standard Time)","58.4","60.9","37","40.35","880756","646125",
"Thu Aug 03 2023 10:15:00 GMT+0530 (India Standard Time)","40.2","41.3","34.3","35.8","511020","661125",
"Thu Aug 03 2023 11:15:00 GMT+0530 (India Standard Time)","35.4","36.25","29.9","30","397290","694440",
"Thu Aug 03 2023 12:15:00 GMT+0530 (India Standard Time)","29.65","29.65","25.15","27.25","886545","717570",
"Thu Aug 03 2023 13:15:00 GMT+0530 (India Standard Time)","27.2","27.5","20.65","21.2","1091250","896520",
"Thu Aug 03 2023 14:15:00 GMT+0530 (India Standard Time)","21.1","22.65","16.3","17.7","2080155","1294980",
"Thu Aug 03 2023 15:15:00 GMT+0530 (India Standard Time)","17.5","18.9","16.5","17.3","1166055","1587720",
"Fri Aug 04 2023 09:15:00 GMT+0530 (India Standard Time)","20.05","21","13.65","15.9","4707183","2134245",
"Fri Aug 04 2023 10:15:00 GMT+0530 (India Standard Time)","15.9","26.8","15.3","24.7","4005570","2294895",
"Fri Aug 04 2023 11:15:00 GMT+0530 (India Standard Time)","24.8","44.85","24.55","38.75","8943795","2394390",
"Fri Aug 04 2023 12:15:00 GMT+0530 (India Standard Time)","38.8","39.6","25.55","25.7","4514235","2567685",
"Fri Aug 04 2023 13:15:00 GMT+0530 (India Standard Time)","25.55","28.95","18.2","22.1","5810580","2572755",
"Fri Aug 04 2023 14:15:00 GMT+0530 (India Standard Time)","22.25","28.55","20.05","24.8","6163440","2493600",
"Fri Aug 04 2023 15:15:00 GMT+0530 (India Standard Time)","24.7","25.15","21.5","22.05","1741185","2363385",
"Mon Aug 07 2023 09:15:00 GMT+0530 (India Standard Time)","24.65","24.65","16.05","18.85","6372347","2751765",
"Mon Aug 07 2023 10:15:00 GMT+0530 (India Standard Time)","18.85","21.1","15.5","15.8","3545355","3090135",
"Mon Aug 07 2023 11:15:00 GMT+0530 (India Standard Time)","15.8","17.8","15.55","16.3","2067540","3117435",
"Mon Aug 07 2023 12:15:00 GMT+0530 (India Standard Time)","16.35","17.35","14.2","15.85","2059650","3026430",
"Mon Aug 07 2023 13:15:00 GMT+0530 (India Standard Time)","15.9","19.05","13.45","13.9","2987985","2939190",
"Mon Aug 07 2023 14:15:00 GMT+0530 (India Standard Time)","13.95","14.7","13.05","14.5","3297525","3061515",
"Mon Aug 07 2023 15:15:00 GMT+0530 (India Standard Time)","14.6","14.95","13.95","14.5","1568415","2857770",
"Tue Aug 08 2023 09:15:00 GMT+0530 (India Standard Time)","14.15","14.5","11","13.45","4132098","3276495",
"Tue Aug 08 2023 10:15:00 GMT+0530 (India Standard Time)","13.45","23.8","13.1","14.05","7826655","3397185",
