www.gocharting.com

date,open,high,low,close,volume,open_interest
"Fri Jul 21 2023 09:15:00 GMT+0530 (India Standard Time)","601.6","601.6","595","595","256","45",
"Fri Jul 21 2023 09:30:00 GMT+0530 (India Standard Time)","624.8","624.8","525","525","465","225",
"Fri Jul 21 2023 09:45:00 GMT+0530 (India Standard Time)","525","525","525","525","15","240",
"Fri Jul 21 2023 10:00:00 GMT+0530 (India Standard Time)","535","535","535","535","15","255",
"Fri Jul 21 2023 10:45:00 GMT+0530 (India Standard Time)","504.55","504.55","504.55","504.55","15","255",
"Fri Jul 21 2023 11:30:00 GMT+0530 (India Standard Time)","494.3","494.3","494.3","494.3","15","255",
"Fri Jul 21 2023 12:15:00 GMT+0530 (India Standard Time)","480","480","461.9","461.9","45","270",
"Fri Jul 21 2023 13:15:00 GMT+0530 (India Standard Time)","538.05","538.05","538.05","538.05","15","285",
"Fri Jul 21 2023 13:30:00 GMT+0530 (India Standard Time)","527.75","530","527.75","530","240","285",
"Fri Jul 21 2023 13:45:00 GMT+0530 (India Standard Time)","553","553","553","553","15","495",
"Fri Jul 21 2023 14:00:00 GMT+0530 (India Standard Time)","550.3","550.3","500","500","45","525",
"Fri Jul 21 2023 14:30:00 GMT+0530 (India Standard Time)","483.6","499","482","482","150","630",
"Fri Jul 21 2023 14:45:00 GMT+0530 (India Standard Time)","477","494.55","452.7","452.7","510","990",
"Fri Jul 21 2023 15:00:00 GMT+0530 (India Standard Time)","447.4","499.5","447.4","476.75","360","1395",
"Fri Jul 21 2023 15:15:00 GMT+0530 (India Standard Time)","500","510","494.05","510","360","1335",
"Mon Jul 24 2023 09:15:00 GMT+0530 (India Standard Time)","482.25","482.25","449.15","469.35","211","1380",
"Mon Jul 24 2023 09:30:00 GMT+0530 (India Standard Time)","491.25","491.25","491.25","491.25","225","1380",
"Mon Jul 24 2023 09:45:00 GMT+0530 (India Standard Time)","463.65","463.65","453.9","453.9","30","1605",
"Mon Jul 24 2023 10:00:00 GMT+0530 (India Standard Time)","463.45","463.45","463.45","463.45","105","1620",
"Mon Jul 24 2023 10:15:00 GMT+0530 (India Standard Time)","463.45","493.35","463.45","493.35","75","1680",
"Mon Jul 24 2023 10:30:00 GMT+0530 (India Standard Time)","518.05","518.1","518.05","518.1","30","1680",
"Mon Jul 24 2023 11:30:00 GMT+0530 (India Standard Time)","518.1","518.1","518.1","518.1","15","1695",
"Mon Jul 24 2023 11:45:00 GMT+0530 (India Standard Time)","416.95","416.95","396.2","396.2","135","1815",
"Mon Jul 24 2023 12:00:00 GMT+0530 (India Standard Time)","396.2","411.3","396.2","399.65","255","1815",
"Mon Jul 24 2023 12:15:00 GMT+0530 (India Standard Time)","419.15","419.15","419.15","419.15","15","1845",
"Mon Jul 24 2023 13:00:00 GMT+0530 (India Standard Time)","440.15","440.15","440.15","440.15","15","1845",
"Mon Jul 24 2023 13:15:00 GMT+0530 (India Standard Time)","462.2","462.2","462.2","462.2","15","1860",
"Mon Jul 24 2023 13:45:00 GMT+0530 (India Standard Time)","419.35","419.35","419.35","419.35","45","1875",
"Mon Jul 24 2023 14:30:00 GMT+0530 (India Standard Time)","436.35","436.35","436.35","436.35","15","1905",
"Mon Jul 24 2023 14:45:00 GMT+0530 (India Standard Time)","420.35","426.95","420.35","426.95","30","1920",
"Mon Jul 24 2023 15:00:00 GMT+0530 (India Standard Time)","409.25","409.25","385.5","385.5","120","1995",
"Mon Jul 24 2023 15:15:00 GMT+0530 (India Standard Time)","420.55","422.95","406.1","406.9","60","2010",
"Tue Jul 25 2023 09:30:00 GMT+0530 (India Standard Time)","406.15","406.15","406.15","406.15","151","2040",
"Tue Jul 25 2023 09:45:00 GMT+0530 (India Standard Time)","388.5","388.5","388.5","388.5","15","2190",
"Tue Jul 25 2023 10:00:00 GMT+0530 (India Standard Time)","388.5","392.6","388.5","392.6","45","2190",
"Tue Jul 25 2023 10:45:00 GMT+0530 (India Standard Time)","392.6","392.6","392.6","392.6","75","2190",
"Tue Jul 25 2023 11:00:00 GMT+0530 (India Standard Time)","372.6","372.6","372.6","372.6","15","2265",
"Tue Jul 25 2023 11:30:00 GMT+0530 (India Standard Time)","357.55","357.55","343.95","343.95","60","2280",
"Tue Jul 25 2023 11:45:00 GMT+0530 (India Standard Time)","335.3","335.3","335.3","335.3","120","2340",
"Tue Jul 25 2023 12:00:00 GMT+0530 (India Standard Time)","334","334","334","334","15","2340",
"Tue Jul 25 2023 12:15:00 GMT+0530 (India Standard Time)","334","365.7","334","365.7","360","2355",
"Tue Jul 25 2023 12:30:00 GMT+0530 (India Standard Time)","357","381.8","351","355.75","90","2655",
"Tue Jul 25 2023 12:45:00 GMT+0530 (India Standard Time)","347.6","347.6","347.6","347.6","15","2670",
"Tue Jul 25 2023 13:00:00 GMT+0530 (India Standard Time)","347.7","347.7","345.75","345.75","75","2670",
"Tue Jul 25 2023 13:15:00 GMT+0530 (India Standard Time)","334","334","329.65","329.65","75","2790",
"Tue Jul 25 2023 13:30:00 GMT+0530 (India Standard Time)","300","300","299.9","299.9","885","3540",
"Tue Jul 25 2023 13:45:00 GMT+0530 (India Standard Time)","299.9","308.95","293.5","305","510","3915",
"Tue Jul 25 2023 14:00:00 GMT+0530 (India Standard Time)","300.3","308.15","284.7","300.6","195","3990",
"Tue Jul 25 2023 14:15:00 GMT+0530 (India Standard Time)","306","320","306","320","555","3555",
"Tue Jul 25 2023 14:30:00 GMT+0530 (India Standard Time)","336.75","350","336.75","350","150","3495",
"Tue Jul 25 2023 14:45:00 GMT+0530 (India Standard Time)","343.45","366.5","343.45","349.85","90","3435",
"Tue Jul 25 2023 15:00:00 GMT+0530 (India Standard Time)","368","368","343.45","343.45","180","3465",
"Tue Jul 25 2023 15:15:00 GMT+0530 (India Standard Time)","357.15","362.25","357.15","362.25","90","3450",
"Wed Jul 26 2023 09:15:00 GMT+0530 (India Standard Time)","351.4","351.4","340","340","271","3645",
"Wed Jul 26 2023 09:30:00 GMT+0530 (India Standard Time)","351.45","351.45","330.05","330.05","390","3960",
"Wed Jul 26 2023 09:45:00 GMT+0530 (India Standard Time)","342.05","349","342","349","375","4095",
"Wed Jul 26 2023 10:00:00 GMT+0530 (India Standard Time)","352.9","372.25","352.9","372.25","1350","4500",
"Wed Jul 26 2023 10:15:00 GMT+0530 (India Standard Time)","373.25","373.25","367.65","368.85","240","4605",
"Wed Jul 26 2023 10:30:00 GMT+0530 (India Standard Time)","376.65","376.65","373.45","376.6","210","4680",
"Wed Jul 26 2023 10:45:00 GMT+0530 (India Standard Time)","374.25","374.25","361.8","368","180","4725",
"Wed Jul 26 2023 11:00:00 GMT+0530 (India Standard Time)","353.35","353.95","353.35","353.95","90","4740",
"Wed Jul 26 2023 11:15:00 GMT+0530 (India Standard Time)","350.35","358.15","343.3","354.65","420","4290",
"Wed Jul 26 2023 11:30:00 GMT+0530 (India Standard Time)","359.05","360.85","359.05","359.4","45","4230",
"Wed Jul 26 2023 11:45:00 GMT+0530 (India Standard Time)","363.35","363.35","363.35","363.35","30","4245",
"Wed Jul 26 2023 12:00:00 GMT+0530 (India Standard Time)","374.4","374.4","374.4","374.4","30","4245",
"Wed Jul 26 2023 12:15:00 GMT+0530 (India Standard Time)","372.15","377.5","372.15","377.5","75","4185",
"Wed Jul 26 2023 12:30:00 GMT+0530 (India Standard Time)","377.5","383.2","376","383.2","255","4110",
"Wed Jul 26 2023 12:45:00 GMT+0530 (India Standard Time)","383.2","390","383.2","390","30","4095",
"Wed Jul 26 2023 13:00:00 GMT+0530 (India Standard Time)","390","390","370","370","60","4110",
"Wed Jul 26 2023 13:15:00 GMT+0530 (India Standard Time)","370.25","399.5","370.25","399.5","180","4065",
"Wed Jul 26 2023 13:30:00 GMT+0530 (India Standard Time)","399.5","399.5","399.5","399.5","75","4035",
"Wed Jul 26 2023 13:45:00 GMT+0530 (India Standard Time)","399.5","399.5","399.5","399.5","15","4110",
"Wed Jul 26 2023 14:00:00 GMT+0530 (India Standard Time)","398","398","392.4","392.4","30","4095",
"Wed Jul 26 2023 14:15:00 GMT+0530 (India Standard Time)","407","407","407","407","45","4065",
"Wed Jul 26 2023 14:30:00 GMT+0530 (India Standard Time)","404.3","404.3","382.7","385","90","4035",
"Wed Jul 26 2023 14:45:00 GMT+0530 (India Standard Time)","380","380","360","377.25","180","4185",
"Wed Jul 26 2023 15:00:00 GMT+0530 (India Standard Time)","394.3","395","389.95","390","330","4050",
"Wed Jul 26 2023 15:15:00 GMT+0530 (India Standard Time)","399.95","399.95","389.95","399.9","90","4035",
"Thu Jul 27 2023 09:15:00 GMT+0530 (India Standard Time)","422.65","472.5","403.2","447.15","4307","4215",
"Thu Jul 27 2023 09:30:00 GMT+0530 (India Standard Time)","449.7","465","449.7","454.5","390","4200",
"Thu Jul 27 2023 09:45:00 GMT+0530 (India Standard Time)","454.5","457.4","440","440","1125","5145",
"Thu Jul 27 2023 10:00:00 GMT+0530 (India Standard Time)","445.1","446","445.1","446","75","5160",
"Thu Jul 27 2023 10:15:00 GMT+0530 (India Standard Time)","460","480.75","460","480.75","930","4755",
"Thu Jul 27 2023 10:30:00 GMT+0530 (India Standard Time)","481","481","457.9","457.9","150","4395",
"Thu Jul 27 2023 10:45:00 GMT+0530 (India Standard Time)","450","450","401.65","401.65","300","4425",
"Thu Jul 27 2023 11:00:00 GMT+0530 (India Standard Time)","401.65","412.95","400","412.95","105","4605",
"Thu Jul 27 2023 11:15:00 GMT+0530 (India Standard Time)","400","400","350","350","480","4710",
"Thu Jul 27 2023 11:30:00 GMT+0530 (India Standard Time)","344.8","364.8","344.8","364.1","165","4920",
"Thu Jul 27 2023 11:45:00 GMT+0530 (India Standard Time)","362.1","367.3","349.85","349.85","210","5040",
"Thu Jul 27 2023 12:00:00 GMT+0530 (India Standard Time)","349.85","349.85","345","345","330","5055",
"Thu Jul 27 2023 12:15:00 GMT+0530 (India Standard Time)","327.25","363.8","327.25","345.2","300","5310",
"Thu Jul 27 2023 12:30:00 GMT+0530 (India Standard Time)","332.05","332.05","319","319","2070","5400",
"Thu Jul 27 2023 12:45:00 GMT+0530 (India Standard Time)","319","340.95","319","333","1665","6180",
"Thu Jul 27 2023 13:00:00 GMT+0530 (India Standard Time)","330","341.8","320","341.8","300","6060",
"Thu Jul 27 2023 13:15:00 GMT+0530 (India Standard Time)","342.2","347.95","320","320","435","5685",
"Thu Jul 27 2023 13:30:00 GMT+0530 (India Standard Time)","330","333.5","319.85","319.85","105","5625",
"Thu Jul 27 2023 13:45:00 GMT+0530 (India Standard Time)","327","335.75","325","325","210","5535",
"Thu Jul 27 2023 14:00:00 GMT+0530 (India Standard Time)","325","331","313.7","331","1275","6135",
"Thu Jul 27 2023 14:15:00 GMT+0530 (India Standard Time)","328.7","337.2","307.4","319.45","870","6390",
"Thu Jul 27 2023 14:30:00 GMT+0530 (India Standard Time)","315.45","315.45","273.3","290.7","1005","6810",
"Thu Jul 27 2023 14:45:00 GMT+0530 (India Standard Time)","291.35","295","261.85","270.25","2505","6165",
"Thu Jul 27 2023 15:00:00 GMT+0530 (India Standard Time)","263.55","274.6","263.55","274.6","240","6555",
"Thu Jul 27 2023 15:15:00 GMT+0530 (India Standard Time)","290","300.7","290","300.7","435","6615",
"Fri Jul 28 2023 09:15:00 GMT+0530 (India Standard Time)","269.45","269.45","179.65","184","2656","7350",
"Fri Jul 28 2023 09:30:00 GMT+0530 (India Standard Time)","188.6","196.35","184","187.05","390","7635",
"Fri Jul 28 2023 09:45:00 GMT+0530 (India Standard Time)","185.15","198.5","182","195.55","270","7830",
"Fri Jul 28 2023 10:00:00 GMT+0530 (India Standard Time)","190","190","180","180","330","7965",
"Fri Jul 28 2023 10:15:00 GMT+0530 (India Standard Time)","184.9","187.35","168.05","170.25","345","8370",
"Fri Jul 28 2023 10:30:00 GMT+0530 (India Standard Time)","182.3","187.8","182.3","187.8","105","8295",
"Fri Jul 28 2023 10:45:00 GMT+0530 (India Standard Time)","181.95","188.9","179.5","181","2685","8085",
"Fri Jul 28 2023 11:00:00 GMT+0530 (India Standard Time)","180.55","182.3","179.4","181","2865","8115",
"Fri Jul 28 2023 11:15:00 GMT+0530 (India Standard Time)","170.1","176.7","170","170","465","8400",
"Fri Jul 28 2023 11:30:00 GMT+0530 (India Standard Time)","177.9","178.15","170","170","555","8445",
"Fri Jul 28 2023 11:45:00 GMT+0530 (India Standard Time)","166.9","174.5","163.45","170.45","1755","9405",
"Fri Jul 28 2023 12:00:00 GMT+0530 (India Standard Time)","173.65","173.65","150.75","165.4","660","9120",
"Fri Jul 28 2023 12:15:00 GMT+0530 (India Standard Time)","165","165.05","165","165.05","90","9105",
"Fri Jul 28 2023 12:45:00 GMT+0530 (India Standard Time)","165.75","166.3","159.05","166.3","75","9180",
"Fri Jul 28 2023 13:00:00 GMT+0530 (India Standard Time)","165.9","165.9","157.45","159.7","1740","9195",
"Fri Jul 28 2023 13:15:00 GMT+0530 (India Standard Time)","162.95","162.95","150","150","795","10410",
"Fri Jul 28 2023 13:30:00 GMT+0530 (India Standard Time)","155.6","155.6","143","143","330","10440",
"Fri Jul 28 2023 13:45:00 GMT+0530 (India Standard Time)","143","148.05","142.15","146.95","480","10830",
"Fri Jul 28 2023 14:00:00 GMT+0530 (India Standard Time)","149.25","149.25","146.05","148","780","10875",
"Fri Jul 28 2023 14:15:00 GMT+0530 (India Standard Time)","148.45","158","147.45","158","1305","11925",
"Fri Jul 28 2023 14:30:00 GMT+0530 (India Standard Time)","152","152","144.35","146.8","1035","11865",
"Fri Jul 28 2023 14:45:00 GMT+0530 (India Standard Time)","152.85","168","152.85","157.3","1080","11415",
"Fri Jul 28 2023 15:00:00 GMT+0530 (India Standard Time)","168","181.8","168","176","750","11655",
"Fri Jul 28 2023 15:15:00 GMT+0530 (India Standard Time)","172.85","181.9","169.95","172.5","945","11955",
"Mon Jul 31 2023 09:15:00 GMT+0530 (India Standard Time)","155.75","165.9","150.6","165.9","571","11775",
"Mon Jul 31 2023 09:30:00 GMT+0530 (India Standard Time)","165.9","165.9","152","164.65","240","11745",
"Mon Jul 31 2023 09:45:00 GMT+0530 (India Standard Time)","149.25","165","149.25","165","210","11850",
"Mon Jul 31 2023 10:00:00 GMT+0530 (India Standard Time)","161.8","168.3","161.1","163.35","1740","11955",
"Mon Jul 31 2023 10:15:00 GMT+0530 (India Standard Time)","165.2","173.5","159.8","165.65","720","12345",
"Mon Jul 31 2023 10:30:00 GMT+0530 (India Standard Time)","163.05","171.8","159.85","171.8","2160","13215",
"Mon Jul 31 2023 10:45:00 GMT+0530 (India Standard Time)","171.8","178.95","170","176.15","1290","14760",
"Mon Jul 31 2023 11:00:00 GMT+0530 (India Standard Time)","177.6","181.35","172.85","172.85","930","15120",
"Mon Jul 31 2023 11:15:00 GMT+0530 (India Standard Time)","172.05","182.45","172","179.15","2280","15165",
"Mon Jul 31 2023 11:30:00 GMT+0530 (India Standard Time)","179.35","185","178.05","178.05","1050","17790",
"Mon Jul 31 2023 11:45:00 GMT+0530 (India Standard Time)","175.75","180","166","166","315","18120",
"Mon Jul 31 2023 12:00:00 GMT+0530 (India Standard Time)","174.35","177.3","171.6","177.3","525","18480",
"Mon Jul 31 2023 12:15:00 GMT+0530 (India Standard Time)","173.35","174.45","173.35","174.4","105","18480",
"Mon Jul 31 2023 12:30:00 GMT+0530 (India Standard Time)","165","165","165","165","615","18570",
"Mon Jul 31 2023 12:45:00 GMT+0530 (India Standard Time)","170.8","170.8","170.8","170.8","150","19050",
"Mon Jul 31 2023 13:00:00 GMT+0530 (India Standard Time)","174","178.1","170.35","178.1","870","19785",
"Mon Jul 31 2023 13:15:00 GMT+0530 (India Standard Time)","180","188.25","179.2","184.05","1620","20700",
"Mon Jul 31 2023 13:30:00 GMT+0530 (India Standard Time)","182","182","177","177","60","20790",
"Mon Jul 31 2023 13:45:00 GMT+0530 (India Standard Time)","175.45","184.6","173.4","173.4","45","20820",
"Mon Jul 31 2023 14:00:00 GMT+0530 (India Standard Time)","184.55","184.55","176.6","176.6","75","20775",
"Mon Jul 31 2023 14:15:00 GMT+0530 (India Standard Time)","182.2","185.55","182.2","184.15","105","20805",
"Mon Jul 31 2023 14:30:00 GMT+0530 (India Standard Time)","186.25","187.7","180","185","525","20790",
"Mon Jul 31 2023 14:45:00 GMT+0530 (India Standard Time)","181.2","182","181.2","182","105","20955",
"Mon Jul 31 2023 15:00:00 GMT+0530 (India Standard Time)","192","192","183.75","184.8","300","",
"Mon Jul 31 2023 15:15:00 GMT+0530 (India Standard Time)","184.75","189.25","181.25","187.15","1890","21615",
