www.gocharting.com

date,open,high,low,close,volume,open_interest
"Fri Jul 28 2023 10:00:00 GMT+0530 (India Standard Time)","434.55","454.4","426.3","426.3","90","3795",
"Fri Jul 28 2023 10:15:00 GMT+0530 (India Standard Time)","426.3","426.3","422.6","422.6","180","3825",
"Fri Jul 28 2023 10:30:00 GMT+0530 (India Standard Time)","437.35","442","437.35","442","30","3855",
"Fri Jul 28 2023 10:45:00 GMT+0530 (India Standard Time)","461.9","461.9","434.65","434.65","105","3900",
"Fri Jul 28 2023 11:15:00 GMT+0530 (India Standard Time)","422","425","422","425","195","3975",
"Fri Jul 28 2023 11:30:00 GMT+0530 (India Standard Time)","425","425","420","420","75","3930",
"Fri Jul 28 2023 11:45:00 GMT+0530 (India Standard Time)","420","427","420","427","375","3960",
"Fri Jul 28 2023 12:00:00 GMT+0530 (India Standard Time)","418.55","418.55","412","412","180","4320",
"Fri Jul 28 2023 12:15:00 GMT+0530 (India Standard Time)","400","414","400","414","630","4755",
"Fri Jul 28 2023 12:30:00 GMT+0530 (India Standard Time)","420","420","414.05","417","255","4530",
"Fri Jul 28 2023 12:45:00 GMT+0530 (India Standard Time)","412.5","412.9","400","411.95","855","5085",
"Fri Jul 28 2023 13:15:00 GMT+0530 (India Standard Time)","392.8","392.95","377","392.95","420","5370",
"Fri Jul 28 2023 13:30:00 GMT+0530 (India Standard Time)","396.2","396.2","364","364","285","5460",
"Fri Jul 28 2023 13:45:00 GMT+0530 (India Standard Time)","366.95","366.95","365","365","90","5520",
"Fri Jul 28 2023 14:00:00 GMT+0530 (India Standard Time)","383.3","383.3","365","365","60","5580",
"Fri Jul 28 2023 14:15:00 GMT+0530 (India Standard Time)","384.4","392","384.4","392","165","5610",
"Fri Jul 28 2023 14:30:00 GMT+0530 (India Standard Time)","392","392","388","388","60","5655",
"Fri Jul 28 2023 14:45:00 GMT+0530 (India Standard Time)","400","412.05","388.3","388.3","1230","5460",
"Fri Jul 28 2023 15:00:00 GMT+0530 (India Standard Time)","406.95","442","406.95","428.3","1485","5640",
"Fri Jul 28 2023 15:15:00 GMT+0530 (India Standard Time)","433.95","434","412.7","414.3","2220","6420",
"Mon Jul 31 2023 09:15:00 GMT+0530 (India Standard Time)","412.05","412.2","395","407.9","227","7065",
"Mon Jul 31 2023 09:30:00 GMT+0530 (India Standard Time)","403.95","403.95","403.95","403.95","105","7050",
"Mon Jul 31 2023 09:45:00 GMT+0530 (India Standard Time)","403.95","420","403.95","420","150","7065",
"Mon Jul 31 2023 10:00:00 GMT+0530 (India Standard Time)","428.4","428.4","428.4","428.4","105","7110",
"Mon Jul 31 2023 10:30:00 GMT+0530 (India Standard Time)","437.5","437.5","437.5","437.5","15","7110",
"Mon Jul 31 2023 10:45:00 GMT+0530 (India Standard Time)","437.5","437.5","437.5","437.5","15","7125",
"Mon Jul 31 2023 11:00:00 GMT+0530 (India Standard Time)","442.5","457","437.95","457","555","6975",
"Mon Jul 31 2023 11:15:00 GMT+0530 (India Standard Time)","457","457","441.2","441.2","90","7215",
"Mon Jul 31 2023 11:30:00 GMT+0530 (India Standard Time)","439.5","445.45","437.3","437.3","90","7305",
"Mon Jul 31 2023 11:45:00 GMT+0530 (India Standard Time)","428.4","428.4","428.4","428.4","180","7290",
"Mon Jul 31 2023 12:00:00 GMT+0530 (India Standard Time)","428.4","428.4","428.4","428.4","75","7320",
"Mon Jul 31 2023 12:15:00 GMT+0530 (India Standard Time)","440.85","440.85","416.15","416.15","45","7305",
"Mon Jul 31 2023 12:30:00 GMT+0530 (India Standard Time)","416.15","427.2","416.15","427.2","30","7305",
"Mon Jul 31 2023 12:45:00 GMT+0530 (India Standard Time)","440","440","440","440","30","7305",
"Mon Jul 31 2023 13:00:00 GMT+0530 (India Standard Time)","440","449.95","439.55","449.95","60","7290",
"Mon Jul 31 2023 13:15:00 GMT+0530 (India Standard Time)","450","455.2","442.6","442.6","180","7185",
"Mon Jul 31 2023 13:30:00 GMT+0530 (India Standard Time)","461.55","461.55","457","457.4","135","7110",
"Mon Jul 31 2023 13:45:00 GMT+0530 (India Standard Time)","455.15","457","433.05","433.05","210","6930",
"Mon Jul 31 2023 14:00:00 GMT+0530 (India Standard Time)","461","461.5","446.55","448.2","285","6870",
"Mon Jul 31 2023 14:30:00 GMT+0530 (India Standard Time)","457.3","470.95","457.3","465.85","165","6840",
"Mon Jul 31 2023 14:45:00 GMT+0530 (India Standard Time)","460","460","444.95","444.95","45","6915",
"Mon Jul 31 2023 15:00:00 GMT+0530 (India Standard Time)","471","474","456.35","456.35","315","6870",
"Mon Jul 31 2023 15:15:00 GMT+0530 (India Standard Time)","462","475","462","471.05","135","6795",
"Tue Aug 01 2023 09:15:00 GMT+0530 (India Standard Time)","490","490.75","465.05","465.05","376","6780",
"Tue Aug 01 2023 09:30:00 GMT+0530 (India Standard Time)","465.05","465.05","450","450","705","7485",
"Tue Aug 01 2023 09:45:00 GMT+0530 (India Standard Time)","450","455","450","455","30","7530",
"Tue Aug 01 2023 10:00:00 GMT+0530 (India Standard Time)","455","466.6","455","466.6","165","7530",
"Tue Aug 01 2023 10:30:00 GMT+0530 (India Standard Time)","440","440","423.05","423.05","30","7530",
"Tue Aug 01 2023 10:45:00 GMT+0530 (India Standard Time)","410","420.05","406.5","419.6","180","7650",
"Tue Aug 01 2023 11:00:00 GMT+0530 (India Standard Time)","419.6","419.6","405.75","405.75","180","7665",
"Tue Aug 01 2023 11:15:00 GMT+0530 (India Standard Time)","409.4","409.4","400","403.15","270","7545",
"Tue Aug 01 2023 11:30:00 GMT+0530 (India Standard Time)","399","399","399","399","120","7680",
"Tue Aug 01 2023 11:45:00 GMT+0530 (India Standard Time)","408.1","408.1","408","408","150","7620",
"Tue Aug 01 2023 12:00:00 GMT+0530 (India Standard Time)","410","410","391.8","391.8","165","7650",
"Tue Aug 01 2023 12:15:00 GMT+0530 (India Standard Time)","402","402","385","385","60","7650",
"Tue Aug 01 2023 12:30:00 GMT+0530 (India Standard Time)","379.95","380","363.45","363.45","645","7695",
"Tue Aug 01 2023 12:45:00 GMT+0530 (India Standard Time)","363.45","378.5","363.45","378.4","90","7770",
"Tue Aug 01 2023 13:00:00 GMT+0530 (India Standard Time)","366.9","383.3","366.9","383.3","30","7755",
"Tue Aug 01 2023 13:15:00 GMT+0530 (India Standard Time)","383.3","383.3","383.3","383.3","15","7770",
"Tue Aug 01 2023 13:30:00 GMT+0530 (India Standard Time)","410","410","410","410","45","7770",
"Tue Aug 01 2023 13:45:00 GMT+0530 (India Standard Time)","389.5","409.75","387.7","387.7","105","7740",
"Tue Aug 01 2023 14:15:00 GMT+0530 (India Standard Time)","378.15","380","371.4","380","120","7725",
"Tue Aug 01 2023 14:30:00 GMT+0530 (India Standard Time)","407.45","407.45","407.45","407.45","225","7725",
"Tue Aug 01 2023 14:45:00 GMT+0530 (India Standard Time)","399.05","399.05","394.3","394.3","270","7275",
"Tue Aug 01 2023 15:00:00 GMT+0530 (India Standard Time)","381","402.2","381","382","105","7260",
"Tue Aug 01 2023 15:15:00 GMT+0530 (India Standard Time)","395","395","391.7","391.75","60","7260",
"Wed Aug 02 2023 09:15:00 GMT+0530 (India Standard Time)","290.15","314.55","279.5","279.5","751","7245",
"Wed Aug 02 2023 09:30:00 GMT+0530 (India Standard Time)","279","284","278.6","282.7","450","7695",
"Wed Aug 02 2023 09:45:00 GMT+0530 (India Standard Time)","282.7","286.45","280.1","284.65","255","7950",
"Wed Aug 02 2023 10:00:00 GMT+0530 (India Standard Time)","288","288","280","280","60","7950",
"Wed Aug 02 2023 10:15:00 GMT+0530 (India Standard Time)","274.95","274.95","264.95","268.25","1080","7875",
"Wed Aug 02 2023 10:30:00 GMT+0530 (India Standard Time)","265","265","227.5","250.25","1305","8775",
"Wed Aug 02 2023 10:45:00 GMT+0530 (India Standard Time)","248","253.85","245","247.7","480","8535",
"Wed Aug 02 2023 11:00:00 GMT+0530 (India Standard Time)","239.9","242.45","210.35","227.3","1005","8595",
"Wed Aug 02 2023 11:15:00 GMT+0530 (India Standard Time)","227.9","227.9","220","220","420","8880",
"Wed Aug 02 2023 11:30:00 GMT+0530 (India Standard Time)","215.45","216.45","196","213.65","2595","9030",
"Wed Aug 02 2023 11:45:00 GMT+0530 (India Standard Time)","220.4","222.05","213.9","216.25","300","9015",
"Wed Aug 02 2023 12:00:00 GMT+0530 (India Standard Time)","220.65","220.65","217.8","220.3","90","8970",
"Wed Aug 02 2023 12:15:00 GMT+0530 (India Standard Time)","218.1","218.1","217.2","217.2","45","8925",
"Wed Aug 02 2023 12:30:00 GMT+0530 (India Standard Time)","219.45","228.85","215.15","228.85","300","8655",
"Wed Aug 02 2023 12:45:00 GMT+0530 (India Standard Time)","225.55","225.55","195.65","195.65","1755","8595",
"Wed Aug 02 2023 13:00:00 GMT+0530 (India Standard Time)","200.7","210.7","200.7","201","225","8655",
"Wed Aug 02 2023 13:15:00 GMT+0530 (India Standard Time)","195","196.65","190","190.65","885","8580",
"Wed Aug 02 2023 13:30:00 GMT+0530 (India Standard Time)","188.45","196.6","177.6","177.6","855","8385",
"Wed Aug 02 2023 13:45:00 GMT+0530 (India Standard Time)","172","174.95","165.8","165.8","435","8400",
"Wed Aug 02 2023 14:00:00 GMT+0530 (India Standard Time)","165.8","176.2","165.8","167","1200","8550",
"Wed Aug 02 2023 14:15:00 GMT+0530 (India Standard Time)","167","167","161.7","161.7","405","8520",
"Wed Aug 02 2023 14:30:00 GMT+0530 (India Standard Time)","161.7","171","161.7","170.55","780","8865",
"Wed Aug 02 2023 14:45:00 GMT+0530 (India Standard Time)","169.5","188.7","167.7","180","510","9210",
"Wed Aug 02 2023 15:00:00 GMT+0530 (India Standard Time)","190.25","190.25","179.3","189.15","1320","9465",
"Wed Aug 02 2023 15:15:00 GMT+0530 (India Standard Time)","189.15","204.7","189.15","190.5","795","9345",
"Thu Aug 03 2023 09:15:00 GMT+0530 (India Standard Time)","170","210.05","152.4","188.55","961","9240",
"Thu Aug 03 2023 09:30:00 GMT+0530 (India Standard Time)","200.45","200.45","200.45","200.45","15","9255",
"Thu Aug 03 2023 09:45:00 GMT+0530 (India Standard Time)","200.35","200.35","195.75","195.75","30","9285",
"Thu Aug 03 2023 10:00:00 GMT+0530 (India Standard Time)","172.35","174.3","158","160.75","1035","9540",
"Thu Aug 03 2023 10:15:00 GMT+0530 (India Standard Time)","158.65","165.5","155","162","1005","9600",
"Thu Aug 03 2023 10:30:00 GMT+0530 (India Standard Time)","161.8","164.45","152.3","152.3","120","9390",
"Thu Aug 03 2023 10:45:00 GMT+0530 (India Standard Time)","160","160","160","160","30","9375",
"Thu Aug 03 2023 11:00:00 GMT+0530 (India Standard Time)","168.05","168.05","168.05","168.05","15","9360",
"Thu Aug 03 2023 11:15:00 GMT+0530 (India Standard Time)","168.75","168.75","168.75","168.75","30","9360",
"Thu Aug 03 2023 11:30:00 GMT+0530 (India Standard Time)","154.8","158","150.25","158","585","9540",
"Thu Aug 03 2023 11:45:00 GMT+0530 (India Standard Time)","150","150","150","150","210","9645",
"Thu Aug 03 2023 12:00:00 GMT+0530 (India Standard Time)","148","148","140","140","390","9690",
"Thu Aug 03 2023 12:15:00 GMT+0530 (India Standard Time)","138","139.65","122.5","122.5","1425","10005",
"Thu Aug 03 2023 12:30:00 GMT+0530 (India Standard Time)","122.5","122.5","118.4","120.7","765","10185",
"Thu Aug 03 2023 12:45:00 GMT+0530 (India Standard Time)","118.65","122.6","110","117.85","825","10455",
"Thu Aug 03 2023 13:00:00 GMT+0530 (India Standard Time)","112","127.8","110.3","114.5","1500","10395",
"Thu Aug 03 2023 13:15:00 GMT+0530 (India Standard Time)","116.25","116.25","109.5","109.5","1245","11010",
"Thu Aug 03 2023 13:30:00 GMT+0530 (India Standard Time)","109.5","116.15","105.55","105.55","705","11340",
"Thu Aug 03 2023 13:45:00 GMT+0530 (India Standard Time)","104.2","115.25","98.35","98.35","1845","12285",
"Thu Aug 03 2023 14:00:00 GMT+0530 (India Standard Time)","98.35","101","91.7","91.7","1395","13110",
"Thu Aug 03 2023 14:15:00 GMT+0530 (India Standard Time)","91.7","106.25","91.7","104.3","1305","14145",
"Thu Aug 03 2023 14:30:00 GMT+0530 (India Standard Time)","109.8","109.8","107","107","705","14325",
"Thu Aug 03 2023 14:45:00 GMT+0530 (India Standard Time)","106.55","106.55","97.75","97.75","90","14340",
"Thu Aug 03 2023 15:00:00 GMT+0530 (India Standard Time)","109.25","109.25","91.2","98.4","1830","13800",
"Thu Aug 03 2023 15:15:00 GMT+0530 (India Standard Time)","102.05","104.15","74.95","74.95","675","13980",
"Fri Aug 04 2023 09:15:00 GMT+0530 (India Standard Time)","107","116.9","99.9","114.6","991","13815",
"Fri Aug 04 2023 09:30:00 GMT+0530 (India Standard Time)","107.85","107.85","86.6","90","1485","14985",
"Fri Aug 04 2023 09:45:00 GMT+0530 (India Standard Time)","85","93.05","82.25","91.2","900","15105",
"Fri Aug 04 2023 10:00:00 GMT+0530 (India Standard Time)","88.5","95","88.5","95","195","15255",
"Fri Aug 04 2023 10:15:00 GMT+0530 (India Standard Time)","95","95.5","93.05","93.05","420","14940",
"Fri Aug 04 2023 10:30:00 GMT+0530 (India Standard Time)","90","100","90","100","1125","15525",
"Fri Aug 04 2023 10:45:00 GMT+0530 (India Standard Time)","100.05","108","100.05","108","615","15180",
"Fri Aug 04 2023 11:00:00 GMT+0530 (India Standard Time)","110","136","110","131.15","1035","14610",
"Fri Aug 04 2023 11:15:00 GMT+0530 (India Standard Time)","130","178.95","129.75","172","4095","14640",
"Fri Aug 04 2023 11:30:00 GMT+0530 (India Standard Time)","171.95","177.7","165.25","165.25","1215","14670",
"Fri Aug 04 2023 11:45:00 GMT+0530 (India Standard Time)","171.1","184.35","168.4","175","1215","14850",
"Fri Aug 04 2023 12:00:00 GMT+0530 (India Standard Time)","172.75","172.75","160.25","164.65","705","15180",
"Fri Aug 04 2023 12:15:00 GMT+0530 (India Standard Time)","167.15","172.1","166.3","166.3","375","15225",
"Fri Aug 04 2023 12:30:00 GMT+0530 (India Standard Time)","165","165","137.65","150","2775","15300",
"Fri Aug 04 2023 12:45:00 GMT+0530 (India Standard Time)","150.9","163.1","150","150","570","15450",
"Fri Aug 04 2023 13:00:00 GMT+0530 (India Standard Time)","153","153","145.65","145.65","150","15450",
"Fri Aug 04 2023 13:15:00 GMT+0530 (India Standard Time)","141.25","141.55","124.7","125","855","15495",
"Fri Aug 04 2023 13:30:00 GMT+0530 (India Standard Time)","125","125.95","100","113","1815","16140",
"Fri Aug 04 2023 13:45:00 GMT+0530 (India Standard Time)","115.95","115.95","115.95","115.95","135","16155",
"Fri Aug 04 2023 14:00:00 GMT+0530 (India Standard Time)","110.2","112.95","101.75","112.95","660","16455",
"Fri Aug 04 2023 14:15:00 GMT+0530 (India Standard Time)","116.7","120","109","114.95","435","16455",
"Fri Aug 04 2023 14:30:00 GMT+0530 (India Standard Time)","115.1","130","115.1","125.8","225","16380",
"Fri Aug 04 2023 14:45:00 GMT+0530 (India Standard Time)","125.85","132.05","119.85","128.65","735","16470",
"Fri Aug 04 2023 15:00:00 GMT+0530 (India Standard Time)","130","134.65","112.25","128","2820","16650",
"Fri Aug 04 2023 15:15:00 GMT+0530 (India Standard Time)","128","132.4","120.05","126.95","1875","16755",
"Mon Aug 07 2023 09:15:00 GMT+0530 (India Standard Time)","127.2","153.5","111.5","120.25","1472","17070",
"Mon Aug 07 2023 09:30:00 GMT+0530 (India Standard Time)","120.25","137.15","106.65","130","1710","17445",
"Mon Aug 07 2023 09:45:00 GMT+0530 (India Standard Time)","137","137","117.55","121.6","3135","19125",
"Mon Aug 07 2023 10:00:00 GMT+0530 (India Standard Time)","123.9","126.45","115.15","125.95","885","19380",
"Mon Aug 07 2023 10:15:00 GMT+0530 (India Standard Time)","119.55","130.65","119.5","128.65","1065","20340",
"Mon Aug 07 2023 10:30:00 GMT+0530 (India Standard Time)","129.65","130.9","122.25","126","1980","21420",
"Mon Aug 07 2023 10:45:00 GMT+0530 (India Standard Time)","123","123","105.35","105.35","1710","21675",
"Mon Aug 07 2023 11:00:00 GMT+0530 (India Standard Time)","105.35","111.5","105.35","110.15","570","21900",
"Mon Aug 07 2023 11:15:00 GMT+0530 (India Standard Time)","113.55","118.35","108.6","118.35","480","22140",
"Mon Aug 07 2023 11:30:00 GMT+0530 (India Standard Time)","112","113.5","106.25","113.5","6255","26025",
"Mon Aug 07 2023 11:45:00 GMT+0530 (India Standard Time)","113.35","116.55","107.35","109.6","3810","28695",
"Mon Aug 07 2023 12:00:00 GMT+0530 (India Standard Time)","110.2","118.05","106.25","109.85","990","29310",
"Mon Aug 07 2023 12:15:00 GMT+0530 (India Standard Time)","115.05","115.05","113.7","113.7","180","29325",
"Mon Aug 07 2023 12:30:00 GMT+0530 (India Standard Time)","121","121","109.05","109.05","1665","29490",
"Mon Aug 07 2023 12:45:00 GMT+0530 (India Standard Time)","114.75","116.8","105.15","108.1","2190","30015",
"Mon Aug 07 2023 13:00:00 GMT+0530 (India Standard Time)","110.55","113.6","108.6","113.6","1140","31980",
"Mon Aug 07 2023 13:15:00 GMT+0530 (India Standard Time)","114","125","112.1","125","1530","33135",
"Mon Aug 07 2023 13:30:00 GMT+0530 (India Standard Time)","126.3","130","120.25","124.5","2460","34200",
"Mon Aug 07 2023 13:45:00 GMT+0530 (India Standard Time)","118.75","123.8","111.25","111.25","735","34365",
"Mon Aug 07 2023 14:00:00 GMT+0530 (India Standard Time)","115.6","116.95","103.2","105","10095","37335",
"Mon Aug 07 2023 14:15:00 GMT+0530 (India Standard Time)","105","110.15","98.05","108.6","4650","45300",
"Mon Aug 07 2023 14:30:00 GMT+0530 (India Standard Time)","106.6","109.1","105","106.5","2580","45645",
"Mon Aug 07 2023 14:45:00 GMT+0530 (India Standard Time)","107.4","108.25","100","104.75","1065","45090",
"Mon Aug 07 2023 15:00:00 GMT+0530 (India Standard Time)","105","105","99.45","100.95","1230","45315",
"Mon Aug 07 2023 15:15:00 GMT+0530 (India Standard Time)","102.6","103.5","99.05","102","1800","45435",
"Tue Aug 08 2023 09:15:00 GMT+0530 (India Standard Time)","106.6","114.7","103","103","2027","43815",
"Tue Aug 08 2023 09:30:00 GMT+0530 (India Standard Time)","103.3","104.3","99.15","99.15","840","44295",
"Tue Aug 08 2023 09:45:00 GMT+0530 (India Standard Time)","101","103.95","98","103.8","885","44235",
"Tue Aug 08 2023 10:00:00 GMT+0530 (India Standard Time)","101.15","110.05","101.15","107.5","960","44070",
"Tue Aug 08 2023 10:15:00 GMT+0530 (India Standard Time)","107.5","131.25","107.5","121.3","2115","43425",
"Tue Aug 08 2023 10:30:00 GMT+0530 (India Standard Time)","127.85","153.05","114.25","153.05","2505","42825",
"Tue Aug 08 2023 10:45:00 GMT+0530 (India Standard Time)","146.55","147.4","138.4","146.1","2160","43410",
"Tue Aug 08 2023 11:00:00 GMT+0530 (India Standard Time)","140.3","140.3","119.5","119.5","885","43665",
"Tue Aug 08 2023 11:15:00 GMT+0530 (India Standard Time)","119.3","119.3","111","114","1275","43965",
"Tue Aug 08 2023 11:30:00 GMT+0530 (India Standard Time)","108","113.15","105.35","113.15","1320","43680",
"Tue Aug 08 2023 11:45:00 GMT+0530 (India Standard Time)","112.55","120.7","112.55","117.3","1185","43785",
"Tue Aug 08 2023 12:00:00 GMT+0530 (India Standard Time)","110.2","120.95","110.2","120.5","1530","44205",
"Tue Aug 08 2023 12:15:00 GMT+0530 (India Standard Time)","120.15","123.3","118.45","122","630","44250",
"Tue Aug 08 2023 12:30:00 GMT+0530 (India Standard Time)","122","126.6","122","125","915","44430",
"Tue Aug 08 2023 12:45:00 GMT+0530 (India Standard Time)","121.65","121.65","115.95","115.95","225","44505",
"Tue Aug 08 2023 13:00:00 GMT+0530 (India Standard Time)","110.55","119.95","106.5","119","1185","44880",
"Tue Aug 08 2023 13:15:00 GMT+0530 (India Standard Time)","122.55","123.8","118.3","118.3","480","44910",
"Tue Aug 08 2023 13:30:00 GMT+0530 (India Standard Time)","117.85","122.15","113.75","118.7","855","45090",
"Tue Aug 08 2023 13:45:00 GMT+0530 (India Standard Time)","114.75","118.45","112.6","112.6","75","45120",
"Tue Aug 08 2023 14:00:00 GMT+0530 (India Standard Time)","116.6","116.6","115.45","115.45","45","45120",
"Tue Aug 08 2023 14:15:00 GMT+0530 (India Standard Time)","114.3","123.65","110","120.8","795","45000",
"Tue Aug 08 2023 14:30:00 GMT+0530 (India Standard Time)","122.75","122.75","118.05","118.05","465","45045",
"Tue Aug 08 2023 14:45:00 GMT+0530 (India Standard Time)","110","111.6","102","104.9","1425","45090",
"Tue Aug 08 2023 15:00:00 GMT+0530 (India Standard Time)","105.65","105.65","100","103.2","2265","44520",
