www.gocharting.com

date,open,high,low,close,volume,open_interest
"Thu Aug 17 2023 10:15:00 GMT+0530 (India Standard Time)","52","56.9","49.7","53.25","1095","10860",
"Thu Aug 17 2023 10:30:00 GMT+0530 (India Standard Time)","54.15","54.75","49.15","53.8","465","11055",
"Thu Aug 17 2023 10:45:00 GMT+0530 (India Standard Time)","52","52","45.15","49.15","855","11085",
"Thu Aug 17 2023 11:00:00 GMT+0530 (India Standard Time)","52","52","47.25","47.25","225","10995",
"Thu Aug 17 2023 11:15:00 GMT+0530 (India Standard Time)","48.55","48.55","45","48.5","930","11565",
"Thu Aug 17 2023 11:30:00 GMT+0530 (India Standard Time)","45.75","50","45.75","50","45","11565",
"Thu Aug 17 2023 11:45:00 GMT+0530 (India Standard Time)","47","48","47","48","30","11580",
"Thu Aug 17 2023 12:00:00 GMT+0530 (India Standard Time)","47","47","43.6","45.4","135","11610",
"Thu Aug 17 2023 12:15:00 GMT+0530 (India Standard Time)","44.8","46.15","44","46.15","195","11595",
"Thu Aug 17 2023 12:30:00 GMT+0530 (India Standard Time)","46.1","47.1","43","43.05","555","11445",
"Thu Aug 17 2023 12:45:00 GMT+0530 (India Standard Time)","43.05","49.95","43","43.35","1125","11745",
"Thu Aug 17 2023 13:00:00 GMT+0530 (India Standard Time)","43.8","46.7","43.05","43.05","1125","12045",
"Thu Aug 17 2023 13:15:00 GMT+0530 (India Standard Time)","43.6","44.3","42.45","43","480","11970",
"Thu Aug 17 2023 13:30:00 GMT+0530 (India Standard Time)","43.85","43.95","43.25","43.95","225","12180",
"Thu Aug 17 2023 13:45:00 GMT+0530 (India Standard Time)","44.05","44.05","42.5","42.5","105","12285",
"Thu Aug 17 2023 14:00:00 GMT+0530 (India Standard Time)","42.5","42.5","40.7","40.7","795","12375",
"Thu Aug 17 2023 14:15:00 GMT+0530 (India Standard Time)","41.5","43.7","40.3","43.7","630","12900",
"Thu Aug 17 2023 14:30:00 GMT+0530 (India Standard Time)","39.25","41.35","39.25","41.35","270","12690",
"Thu Aug 17 2023 14:45:00 GMT+0530 (India Standard Time)","43.45","46.8","39.3","44.25","615","12825",
"Thu Aug 17 2023 15:00:00 GMT+0530 (India Standard Time)","43.35","43.35","41.6","41.95","300","12960",
"Thu Aug 17 2023 15:15:00 GMT+0530 (India Standard Time)","42","42.65","39.3","39.4","1005","13215",
"Fri Aug 18 2023 09:15:00 GMT+0530 (India Standard Time)","39","42.7","34.3","39.55","2717","14220",
"Fri Aug 18 2023 09:30:00 GMT+0530 (India Standard Time)","39.5","40.25","35.1","36.4","945","14580",
"Fri Aug 18 2023 09:45:00 GMT+0530 (India Standard Time)","36.45","38.2","35.8","35.8","2145","15705",
"Fri Aug 18 2023 10:00:00 GMT+0530 (India Standard Time)","35.1","36.2","35.1","35.55","1170","16170",
"Fri Aug 18 2023 10:15:00 GMT+0530 (India Standard Time)","35.55","36.8","35.55","35.7","900","16590",
"Fri Aug 18 2023 10:30:00 GMT+0530 (India Standard Time)","35.6","37.8","34.8","35.45","1440","16965",
"Fri Aug 18 2023 10:45:00 GMT+0530 (India Standard Time)","35.55","36.45","35","36.45","2220","16335",
"Fri Aug 18 2023 11:00:00 GMT+0530 (India Standard Time)","36.85","36.85","33.1","33.1","375","16455",
"Fri Aug 18 2023 11:15:00 GMT+0530 (India Standard Time)","33.1","35.2","33.1","35.2","495","16560",
"Fri Aug 18 2023 11:30:00 GMT+0530 (India Standard Time)","34.75","35.4","34.7","35","390","16575",
"Fri Aug 18 2023 11:45:00 GMT+0530 (India Standard Time)","35.85","35.85","33","35.5","615","16710",
"Fri Aug 18 2023 12:00:00 GMT+0530 (India Standard Time)","34.7","35.6","34.7","35.6","915","16695",
"Fri Aug 18 2023 12:15:00 GMT+0530 (India Standard Time)","34","34","32.55","32.55","885","17310",
"Fri Aug 18 2023 12:30:00 GMT+0530 (India Standard Time)","32.55","34.05","32.55","34","255","17370",
"Fri Aug 18 2023 12:45:00 GMT+0530 (India Standard Time)","31.4","33.4","31.4","32.85","795","17790",
"Fri Aug 18 2023 13:00:00 GMT+0530 (India Standard Time)","32.45","33.45","31.2","31.5","810","17805",
"Fri Aug 18 2023 13:15:00 GMT+0530 (India Standard Time)","31.9","33.2","30","33.2","1050","18240",
"Fri Aug 18 2023 13:30:00 GMT+0530 (India Standard Time)","32.4","32.45","31.3","31.75","1575","18435",
"Fri Aug 18 2023 13:45:00 GMT+0530 (India Standard Time)","32.35","33.35","31.95","32.7","1200","18615",
"Fri Aug 18 2023 14:00:00 GMT+0530 (India Standard Time)","32.7","35.1","32.7","35.1","555","19065",
"Fri Aug 18 2023 14:15:00 GMT+0530 (India Standard Time)","35","35.05","34.85","34.85","1020","19725",
"Fri Aug 18 2023 14:30:00 GMT+0530 (India Standard Time)","34.75","34.8","32.85","32.85","1005","19980",
"Fri Aug 18 2023 14:45:00 GMT+0530 (India Standard Time)","34.7","34.75","33.85","34.65","465","20370",
"Fri Aug 18 2023 15:00:00 GMT+0530 (India Standard Time)","35","35","33","33.6","975","20850",
"Fri Aug 18 2023 15:15:00 GMT+0530 (India Standard Time)","33.9","34.2","30.9","30.95","2985","21600",
"Mon Aug 21 2023 09:15:00 GMT+0530 (India Standard Time)","32.55","35.4","27.55","32.5","1427","20370",
"Mon Aug 21 2023 09:30:00 GMT+0530 (India Standard Time)","32.2","32.5","30.65","30.65","2235","21330",
"Mon Aug 21 2023 09:45:00 GMT+0530 (India Standard Time)","31","31.25","29.65","30.7","2400","22470",
"Mon Aug 21 2023 10:00:00 GMT+0530 (India Standard Time)","29.7","30.4","28.35","29.45","1125","22890",
"Mon Aug 21 2023 10:15:00 GMT+0530 (India Standard Time)","29.5","30.95","29.5","30.95","1575","22905",
"Mon Aug 21 2023 10:30:00 GMT+0530 (India Standard Time)","30.95","33.15","30.55","31.25","2910","23430",
"Mon Aug 21 2023 10:45:00 GMT+0530 (India Standard Time)","31.45","32.5","31.45","32.2","4005","21885",
"Mon Aug 21 2023 11:00:00 GMT+0530 (India Standard Time)","32.25","33.7","31.35","33","3345","20880",
"Mon Aug 21 2023 11:15:00 GMT+0530 (India Standard Time)","33","33.05","31.65","31.65","1875","20355",
"Mon Aug 21 2023 11:30:00 GMT+0530 (India Standard Time)","31.5","31.85","31.35","31.85","285","20280",
"Mon Aug 21 2023 11:45:00 GMT+0530 (India Standard Time)","32.2","32.45","31.5","31.5","990","20400",
"Mon Aug 21 2023 12:00:00 GMT+0530 (India Standard Time)","31.05","31.75","31.05","31.75","165","20295",
"Mon Aug 21 2023 12:15:00 GMT+0530 (India Standard Time)","31.5","31.9","31","31.25","1545","20295",
"Mon Aug 21 2023 12:30:00 GMT+0530 (India Standard Time)","31.2","32.05","31.2","31.55","1875","20790",
"Mon Aug 21 2023 12:45:00 GMT+0530 (India Standard Time)","31.45","31.45","31.45","31.45","300","20730",
"Mon Aug 21 2023 13:00:00 GMT+0530 (India Standard Time)","31.5","32.5","31.5","32.5","495","20445",
"Mon Aug 21 2023 13:15:00 GMT+0530 (India Standard Time)","32.4","33.65","32.4","32.5","2100","20355",
"Mon Aug 21 2023 13:30:00 GMT+0530 (India Standard Time)","32.55","33","32","32.55","1050","20370",
"Mon Aug 21 2023 13:45:00 GMT+0530 (India Standard Time)","32.7","32.7","32.7","32.7","150","20385",
"Mon Aug 21 2023 14:00:00 GMT+0530 (India Standard Time)","32.85","32.95","30","30","1140","20925",
"Mon Aug 21 2023 14:15:00 GMT+0530 (India Standard Time)","30.3","30.9","30.3","30.35","2295","22050",
"Mon Aug 21 2023 14:30:00 GMT+0530 (India Standard Time)","30.85","31.2","30.25","30.7","405","22080",
"Mon Aug 21 2023 14:45:00 GMT+0530 (India Standard Time)","30.7","32","30.6","32","195","22260",
"Mon Aug 21 2023 15:00:00 GMT+0530 (India Standard Time)","31.7","31.7","29","30.3","1695","22545",
"Mon Aug 21 2023 15:15:00 GMT+0530 (India Standard Time)","29.6","31.45","29.35","29.35","11610","30195",
"Tue Aug 22 2023 09:15:00 GMT+0530 (India Standard Time)","30.9","34.15","30.65","30.65","8252","32730",
"Tue Aug 22 2023 09:30:00 GMT+0530 (India Standard Time)","30.65","31.35","30.4","31","885","32640",
"Tue Aug 22 2023 09:45:00 GMT+0530 (India Standard Time)","30.95","31.3","30.05","30.2","1005","32655",
"Tue Aug 22 2023 10:00:00 GMT+0530 (India Standard Time)","30.2","30.45","29.55","29.9","2220","32880",
"Tue Aug 22 2023 10:15:00 GMT+0530 (India Standard Time)","29.6","29.85","28.65","29.15","3900","33030",
"Tue Aug 22 2023 10:30:00 GMT+0530 (India Standard Time)","29.3","29.85","29.05","29.1","4440","33735",
"Tue Aug 22 2023 10:45:00 GMT+0530 (India Standard Time)","29.1","29.1","28.6","28.75","915","33885",
"Tue Aug 22 2023 11:00:00 GMT+0530 (India Standard Time)","28.6","28.8","28.4","28.8","1470","34950",
"Tue Aug 22 2023 11:15:00 GMT+0530 (India Standard Time)","28.5","28.6","28.3","28.3","450","35085",
"Tue Aug 22 2023 11:30:00 GMT+0530 (India Standard Time)","28.65","28.65","26.9","27.45","5325","36660",
"Tue Aug 22 2023 11:45:00 GMT+0530 (India Standard Time)","27.75","27.75","27.6","27.6","630","36675",
"Tue Aug 22 2023 12:00:00 GMT+0530 (India Standard Time)","27.9","27.9","27.85","27.85","30","36525",
"Tue Aug 22 2023 12:15:00 GMT+0530 (India Standard Time)","27.6","27.6","25.65","26.8","1350","36165",
"Tue Aug 22 2023 12:30:00 GMT+0530 (India Standard Time)","27","27","26.7","27","705","36480",
"Tue Aug 22 2023 12:45:00 GMT+0530 (India Standard Time)","27","27.15","26.5","27.1","1290","36585",
"Tue Aug 22 2023 13:00:00 GMT+0530 (India Standard Time)","27.1","29.4","27.1","27.85","5415","39465",
"Tue Aug 22 2023 13:15:00 GMT+0530 (India Standard Time)","27.7","27.75","26.9","26.9","900","39375",
"Tue Aug 22 2023 13:30:00 GMT+0530 (India Standard Time)","27.1","27.55","27","27","1335","39360",
"Tue Aug 22 2023 13:45:00 GMT+0530 (India Standard Time)","26.8","26.8","24.45","25.8","8580","38595",
"Tue Aug 22 2023 14:00:00 GMT+0530 (India Standard Time)","25.85","25.95","25.05","25.7","825","38040",
"Tue Aug 22 2023 14:15:00 GMT+0530 (India Standard Time)","25.75","26.05","25.4","26.05","450","37905",
"Tue Aug 22 2023 14:30:00 GMT+0530 (India Standard Time)","25.05","25.8","25.05","25.8","1095","37710",
"Tue Aug 22 2023 14:45:00 GMT+0530 (India Standard Time)","25.6","25.95","24.8","25.6","315","37920",
"Tue Aug 22 2023 15:00:00 GMT+0530 (India Standard Time)","25.6","25.6","24.3","25.2","2175","38220",
"Tue Aug 22 2023 15:15:00 GMT+0530 (India Standard Time)","25.15","26","21.6","24.4","10710","41970",
"Wed Aug 23 2023 09:15:00 GMT+0530 (India Standard Time)","22.55","30","20.95","23.95","5476","43905",
"Wed Aug 23 2023 09:30:00 GMT+0530 (India Standard Time)","23.8","23.8","19.7","20","21495","41790",
"Wed Aug 23 2023 09:45:00 GMT+0530 (India Standard Time)","20","20.6","19.8","20.5","13560","43020",
"Wed Aug 23 2023 10:00:00 GMT+0530 (India Standard Time)","20.35","20.7","19.85","19.95","3870","44745",
"Wed Aug 23 2023 10:15:00 GMT+0530 (India Standard Time)","19.95","20.1","19.5","19.5","2220","45660",
"Wed Aug 23 2023 10:30:00 GMT+0530 (India Standard Time)","19.45","20","19.05","19.2","3690","44790",
"Wed Aug 23 2023 10:45:00 GMT+0530 (India Standard Time)","19.7","20.15","19.5","20.1","10425","42855",
"Wed Aug 23 2023 11:00:00 GMT+0530 (India Standard Time)","20.2","22","19.95","21.35","10650","47040",
"Wed Aug 23 2023 11:15:00 GMT+0530 (India Standard Time)","21.2","24","19.3","23.15","27210","58725",
"Wed Aug 23 2023 11:30:00 GMT+0530 (India Standard Time)","23.15","24.95","23.15","24.95","7410","60360",
"Wed Aug 23 2023 11:45:00 GMT+0530 (India Standard Time)","25.05","26","23.1","24.35","3510","60930",
"Wed Aug 23 2023 12:00:00 GMT+0530 (India Standard Time)","24.2","26.9","23.2","26.5","12825","58005",
"Wed Aug 23 2023 12:15:00 GMT+0530 (India Standard Time)","26.55","30.3","25.95","29.55","14205","58320",
"Wed Aug 23 2023 12:30:00 GMT+0530 (India Standard Time)","29.75","38.55","29.3","35.6","15450","65460",
"Wed Aug 23 2023 12:45:00 GMT+0530 (India Standard Time)","35.75","38.55","34.7","37.15","9165","64740",
"Wed Aug 23 2023 13:00:00 GMT+0530 (India Standard Time)","37.2","37.5","33.75","34.8","7185","66930",
"Wed Aug 23 2023 13:15:00 GMT+0530 (India Standard Time)","35.1","37.35","34.55","35.1","6360","68730",
"Wed Aug 23 2023 13:30:00 GMT+0530 (India Standard Time)","35.25","36.7","33.9","36.2","3015","70440",
"Wed Aug 23 2023 13:45:00 GMT+0530 (India Standard Time)","36.65","41.2","36.3","39.25","10320","70335",
"Wed Aug 23 2023 14:00:00 GMT+0530 (India Standard Time)","40.65","42.75","38.15","40.35","9420","73185",
"Wed Aug 23 2023 14:15:00 GMT+0530 (India Standard Time)","40.8","40.8","36.45","37.1","18465","76500",
"Wed Aug 23 2023 14:30:00 GMT+0530 (India Standard Time)","35.55","38.25","35.4","37.35","5025","77505",
"Wed Aug 23 2023 14:45:00 GMT+0530 (India Standard Time)","37.35","39.9","36.6","38.9","6405","79170",
"Wed Aug 23 2023 15:00:00 GMT+0530 (India Standard Time)","38.85","40.1","36","36.75","8010","81240",
"Wed Aug 23 2023 15:15:00 GMT+0530 (India Standard Time)","36.5","40.2","36","40.2","15270","85050",
"Thu Aug 24 2023 09:15:00 GMT+0530 (India Standard Time)","48.85","64","41.25","60.5","65582","80760",
"Thu Aug 24 2023 09:30:00 GMT+0530 (India Standard Time)","60.5","65.4","55.7","65.4","40485","93870",
"Thu Aug 24 2023 09:45:00 GMT+0530 (India Standard Time)","67.8","86.65","67.8","77","34440","93090",
"Thu Aug 24 2023 10:00:00 GMT+0530 (India Standard Time)","76","77.05","69.9","77.05","16365","96315",
"Thu Aug 24 2023 10:15:00 GMT+0530 (India Standard Time)","77","78.85","69.4","72.75","6390","97215",
"Thu Aug 24 2023 10:30:00 GMT+0530 (India Standard Time)","72.7","72.75","66.05","67.55","8760","99570",
"Thu Aug 24 2023 10:45:00 GMT+0530 (India Standard Time)","68.8","74.1","59.65","61.4","7920","98910",
"Thu Aug 24 2023 11:00:00 GMT+0530 (India Standard Time)","61.05","63.8","56","58.4","13695","101850",
"Thu Aug 24 2023 11:15:00 GMT+0530 (India Standard Time)","59.05","60.35","56.85","58.75","21750","98730",
"Thu Aug 24 2023 11:30:00 GMT+0530 (India Standard Time)","59.75","62.2","57.05","61.95","4755","97110",
"Thu Aug 24 2023 11:45:00 GMT+0530 (India Standard Time)","62.25","63.55","56.65","58.25","7365","96720",
"Thu Aug 24 2023 12:00:00 GMT+0530 (India Standard Time)","60.05","60.05","52.1","56.25","5115","94380",
"Thu Aug 24 2023 12:15:00 GMT+0530 (India Standard Time)","55.05","56.25","52.25","53.25","5490","97695",
"Thu Aug 24 2023 12:30:00 GMT+0530 (India Standard Time)","53.25","58.5","52.95","58.45","8835","99630",
"Thu Aug 24 2023 12:45:00 GMT+0530 (India Standard Time)","57.2","58.2","53.65","54","7470","100500",
"Thu Aug 24 2023 13:00:00 GMT+0530 (India Standard Time)","52.95","53.4","50","50.05","14460","103830",
"Thu Aug 24 2023 13:15:00 GMT+0530 (India Standard Time)","50.2","51.95","47.65","49.65","18915","110040",
"Thu Aug 24 2023 13:30:00 GMT+0530 (India Standard Time)","49.85","51.45","46.3","47.4","4410","112905",
"Thu Aug 24 2023 13:45:00 GMT+0530 (India Standard Time)","48.6","50.45","47.45","47.65","10875","108915",
"Thu Aug 24 2023 14:00:00 GMT+0530 (India Standard Time)","47.4","50","47.35","49.2","10980","107385",
"Thu Aug 24 2023 14:15:00 GMT+0530 (India Standard Time)","49.05","49.1","42","45.2","12750","108450",
"Thu Aug 24 2023 14:30:00 GMT+0530 (India Standard Time)","45.25","45.25","39.35","41.05","10965","109410",
"Thu Aug 24 2023 14:45:00 GMT+0530 (India Standard Time)","41","41","38.25","39.55","22800","112410",
"Thu Aug 24 2023 15:00:00 GMT+0530 (India Standard Time)","39.3","40","37.45","37.7","15975","113430",
"Thu Aug 24 2023 15:15:00 GMT+0530 (India Standard Time)","37.6","37.6","33.55","34","28035","114720",
"Fri Aug 25 2023 09:15:00 GMT+0530 (India Standard Time)","32.55","34","23.45","27.7","131341","96300",
"Fri Aug 25 2023 09:30:00 GMT+0530 (India Standard Time)","28","28.25","24.1","24.55","42480","99030",
"Fri Aug 25 2023 09:45:00 GMT+0530 (India Standard Time)","24.3","25","22.65","23.95","31695","98610",
"Fri Aug 25 2023 10:00:00 GMT+0530 (India Standard Time)","23.7","24.05","23","23.8","22215","102930",
"Fri Aug 25 2023 10:15:00 GMT+0530 (India Standard Time)","23.8","24.1","21.3","21.6","36105","109215",
"Fri Aug 25 2023 10:30:00 GMT+0530 (India Standard Time)","21.4","22.65","21","22.3","43845","111240",
"Fri Aug 25 2023 10:45:00 GMT+0530 (India Standard Time)","22.3","22.75","21.35","21.65","25215","120285",
"Fri Aug 25 2023 11:00:00 GMT+0530 (India Standard Time)","21.6","22.1","21.25","21.75","23940","126465",
"Fri Aug 25 2023 11:15:00 GMT+0530 (India Standard Time)","21.6","27","21.45","26.6","56445","119040",
"Fri Aug 25 2023 11:30:00 GMT+0530 (India Standard Time)","26.6","26.6","22.75","24.85","35910","111285",
"Fri Aug 25 2023 11:45:00 GMT+0530 (India Standard Time)","24.85","27.2","23.7","24.35","27360","111255",
"Fri Aug 25 2023 12:00:00 GMT+0530 (India Standard Time)","24.55","28.95","23.3","23.4","28800","116565",
"Fri Aug 25 2023 12:15:00 GMT+0530 (India Standard Time)","23.4","24.75","23","24.55","15045","118785",
"Fri Aug 25 2023 12:30:00 GMT+0530 (India Standard Time)","24.4","25.85","24.1","24.9","30345","118410",
