www.gocharting.com

date,open,high,low,close,volume,open_interest
"Wed Aug 23 2023 11:15:00 GMT+0530 (India Standard Time)","4.5","5.85","4.2","4.9","11909895","3135000",
"Wed Aug 23 2023 12:15:00 GMT+0530 (India Standard Time)","4.95","15.85","4.55","9.25","20441940","3450165",
"Wed Aug 23 2023 13:15:00 GMT+0530 (India Standard Time)","9.2","13.15","8.85","11.6","16383615","3843180",
"Wed Aug 23 2023 14:15:00 GMT+0530 (India Standard Time)","11.7","11.7","7.95","7.95","14833245","4126485",
"Wed Aug 23 2023 15:15:00 GMT+0530 (India Standard Time)","7.95","10.55","6.65","10","5461890","3853665",
"Thu Aug 24 2023 09:15:00 GMT+0530 (India Standard Time)","18","95.6","15.25","58.65","108466968","10019865",
"Thu Aug 24 2023 10:15:00 GMT+0530 (India Standard Time)","58.65","61.5","11.45","14","76817475","10610670",
"Thu Aug 24 2023 11:15:00 GMT+0530 (India Standard Time)","13.75","19.85","7.65","10.05","53920665","10270230",
"Thu Aug 24 2023 12:15:00 GMT+0530 (India Standard Time)","10","13.35","3.45","3.6","50970690","9045630",
"Thu Aug 24 2023 13:15:00 GMT+0530 (India Standard Time)","3.55","6.8","3","4.1","39918255","8450220",
"Thu Aug 24 2023 14:15:00 GMT+0530 (India Standard Time)","4.1","4.25","0.15","0.2","30332235","5072130",
"Thu Aug 24 2023 15:15:00 GMT+0530 (India Standard Time)","0.2","0.2","0.05","0.1","3525090","4099005",
