www.gocharting.com

date,open,high,low,close,volume,open_interest
"Mon Jul 24 2023 13:10:00 GMT+0530 (India Standard Time)","681.75","681.75","681.75","681.75","15","2940",
"Mon Jul 24 2023 13:15:00 GMT+0530 (India Standard Time)","696.8","700","696.8","700","30","2985",
"Mon Jul 24 2023 13:20:00 GMT+0530 (India Standard Time)","701.75","701.75","701.75","701.75","15","2970",
"Mon Jul 24 2023 13:25:00 GMT+0530 (India Standard Time)","672.95","672.95","672.95","672.95","15","2985",
"Mon Jul 24 2023 13:30:00 GMT+0530 (India Standard Time)","665.45","665.45","665.45","665.45","15","2970",
"Mon Jul 24 2023 13:45:00 GMT+0530 (India Standard Time)","669.15","669.15","669.15","669.15","15","2970",
"Mon Jul 24 2023 13:50:00 GMT+0530 (India Standard Time)","686.5","686.5","663.2","663.2","30","2970",
"Mon Jul 24 2023 14:05:00 GMT+0530 (India Standard Time)","636.15","636.15","636.15","636.15","15","2970",
"Mon Jul 24 2023 14:15:00 GMT+0530 (India Standard Time)","623.15","623.15","623.15","623.15","15","2955",
"Mon Jul 24 2023 14:25:00 GMT+0530 (India Standard Time)","658","658","658","658","60","2940",
"Mon Jul 24 2023 14:35:00 GMT+0530 (India Standard Time)","665","665","665","665","285","2925",
"Mon Jul 24 2023 14:40:00 GMT+0530 (India Standard Time)","665","665","665","665","15","2925",
"Mon Jul 24 2023 14:45:00 GMT+0530 (India Standard Time)","680","680","663.15","663.15","75","2940",
"Mon Jul 24 2023 14:50:00 GMT+0530 (India Standard Time)","652.3","655","652.3","655","240","2895",
"Mon Jul 24 2023 14:55:00 GMT+0530 (India Standard Time)","655","655","655","655","15","2895",
"Mon Jul 24 2023 15:00:00 GMT+0530 (India Standard Time)","650","650","625","625","75","2895",
"Mon Jul 24 2023 15:05:00 GMT+0530 (India Standard Time)","615","639.5","610","639.5","150","3030",
"Mon Jul 24 2023 15:15:00 GMT+0530 (India Standard Time)","639.5","639.5","639.5","639.5","15","3015",
"Mon Jul 24 2023 15:25:00 GMT+0530 (India Standard Time)","636","648","636","648","300","2970",
"Tue Jul 25 2023 09:15:00 GMT+0530 (India Standard Time)","689.95","690","673.75","684.8","301","3015",
"Tue Jul 25 2023 09:20:00 GMT+0530 (India Standard Time)","650","650","650","650","15","3030",
"Tue Jul 25 2023 09:30:00 GMT+0530 (India Standard Time)","650","650","650","650","45","3030",
"Tue Jul 25 2023 09:40:00 GMT+0530 (India Standard Time)","651.25","651.25","651.25","651.25","15","3030",
"Tue Jul 25 2023 09:45:00 GMT+0530 (India Standard Time)","641","641","641","641","15","3045",
"Tue Jul 25 2023 09:50:00 GMT+0530 (India Standard Time)","630","630","618","623.25","300","3075",
"Tue Jul 25 2023 10:05:00 GMT+0530 (India Standard Time)","647.4","647.4","647.4","647.4","30","3090",
"Tue Jul 25 2023 10:10:00 GMT+0530 (India Standard Time)","650","656","650","656","90","3090",
"Tue Jul 25 2023 10:15:00 GMT+0530 (India Standard Time)","647","647","631.95","631.95","60","3120",
"Tue Jul 25 2023 10:20:00 GMT+0530 (India Standard Time)","634.4","634.4","622.25","622.25","30","3120",
"Tue Jul 25 2023 10:25:00 GMT+0530 (India Standard Time)","620","620","610","610","165","3120",
"Tue Jul 25 2023 10:30:00 GMT+0530 (India Standard Time)","610","610","610","610","15","3270",
"Tue Jul 25 2023 10:50:00 GMT+0530 (India Standard Time)","614.3","614.3","614.3","614.3","45","3285",
"Tue Jul 25 2023 10:55:00 GMT+0530 (India Standard Time)","614.35","614.45","596.15","596.15","255","3300",
"Tue Jul 25 2023 11:00:00 GMT+0530 (India Standard Time)","585","585","585","585","90","3450",
"Tue Jul 25 2023 11:05:00 GMT+0530 (India Standard Time)","580","580","580","580","90","3450",
"Tue Jul 25 2023 11:10:00 GMT+0530 (India Standard Time)","597.5","597.5","597.5","597.5","15","3540",
"Tue Jul 25 2023 11:15:00 GMT+0530 (India Standard Time)","590","590","590","590","60","3540",
"Tue Jul 25 2023 11:20:00 GMT+0530 (India Standard Time)","589.55","590.5","589.55","590.5","90","3510",
"Tue Jul 25 2023 11:25:00 GMT+0530 (India Standard Time)","599.5","599.5","598.3","598.3","45","3540",
"Tue Jul 25 2023 11:30:00 GMT+0530 (India Standard Time)","599.6","599.6","591.9","591.9","285","3585",
"Tue Jul 25 2023 11:35:00 GMT+0530 (India Standard Time)","594.85","594.85","594.85","594.85","30","3600",
"Tue Jul 25 2023 11:40:00 GMT+0530 (India Standard Time)","580","580","551.65","551.65","600","4185",
"Tue Jul 25 2023 11:45:00 GMT+0530 (India Standard Time)","555.85","555.85","540","540","465","4425",
"Tue Jul 25 2023 11:50:00 GMT+0530 (India Standard Time)","549.95","549.95","537.55","537.55","150","4530",
"Tue Jul 25 2023 11:55:00 GMT+0530 (India Standard Time)","537.55","556.8","537.55","556.7","240","4485",
"Tue Jul 25 2023 12:05:00 GMT+0530 (India Standard Time)","556.05","556.05","537.45","537.45","45","4680",
"Tue Jul 25 2023 12:15:00 GMT+0530 (India Standard Time)","575.3","575.3","575.3","575.3","15","4665",
"Tue Jul 25 2023 12:20:00 GMT+0530 (India Standard Time)","570","570","570","570","15","4665",
"Tue Jul 25 2023 12:30:00 GMT+0530 (India Standard Time)","580","580","580","580","15","4665",
"Tue Jul 25 2023 12:35:00 GMT+0530 (India Standard Time)","590","597.05","590","597.05","30","4635",
"Tue Jul 25 2023 12:40:00 GMT+0530 (India Standard Time)","602.6","602.6","589.35","589.35","60","4635",
"Tue Jul 25 2023 13:05:00 GMT+0530 (India Standard Time)","593.05","593.05","593.05","593.05","30","4665",
"Tue Jul 25 2023 13:15:00 GMT+0530 (India Standard Time)","540","540","540","540","15","4680",
"Tue Jul 25 2023 13:20:00 GMT+0530 (India Standard Time)","520.05","520.05","520","520","165","4695",
"Tue Jul 25 2023 13:25:00 GMT+0530 (India Standard Time)","500","524.95","500","524.95","195","4920",
"Tue Jul 25 2023 13:30:00 GMT+0530 (India Standard Time)","505","505","485.5","485.5","420","4965",
"Tue Jul 25 2023 13:35:00 GMT+0530 (India Standard Time)","485.5","490.6","474.55","490.6","135","5385",
"Tue Jul 25 2023 13:40:00 GMT+0530 (India Standard Time)","482.2","490","482.2","490","30","5385",
"Tue Jul 25 2023 13:45:00 GMT+0530 (India Standard Time)","490","490","486.2","488","2625","5430",
"Tue Jul 25 2023 13:50:00 GMT+0530 (India Standard Time)","488.05","488.05","480","480","135","6660",
"Tue Jul 25 2023 13:55:00 GMT+0530 (India Standard Time)","479.25","497.7","475","495.9","1935","8190",
"Tue Jul 25 2023 14:00:00 GMT+0530 (India Standard Time)","495.9","495.9","487.2","487.2","30","8250",
"Tue Jul 25 2023 14:15:00 GMT+0530 (India Standard Time)","518.55","520.5","518.55","520.5","45","8250",
"Tue Jul 25 2023 14:20:00 GMT+0530 (India Standard Time)","520.9","535.75","520.9","530","525","8070",
"Tue Jul 25 2023 14:25:00 GMT+0530 (India Standard Time)","536.95","536.95","525.5","525.5","345","8040",
"Tue Jul 25 2023 14:30:00 GMT+0530 (India Standard Time)","530.25","556","530.25","555","525","7980",
"Tue Jul 25 2023 14:35:00 GMT+0530 (India Standard Time)","569.2","570","556","556","525","7485",
"Tue Jul 25 2023 14:40:00 GMT+0530 (India Standard Time)","569.2","576.55","563.6","576.55","435","7170",
"Tue Jul 25 2023 14:45:00 GMT+0530 (India Standard Time)","565","565","565","565","90","7200",
"Tue Jul 25 2023 14:55:00 GMT+0530 (India Standard Time)","588.45","595.95","587.15","595.75","1035","6660",
"Tue Jul 25 2023 15:00:00 GMT+0530 (India Standard Time)","596","596","596","596","15","6660",
"Tue Jul 25 2023 15:05:00 GMT+0530 (India Standard Time)","565.9","565.9","546.25","546.25","420","6330",
"Tue Jul 25 2023 15:10:00 GMT+0530 (India Standard Time)","553.45","567.5","553.45","567.5","105","6240",
"Tue Jul 25 2023 15:15:00 GMT+0530 (India Standard Time)","569.05","591.95","569.05","591.95","390","5895",
"Tue Jul 25 2023 15:20:00 GMT+0530 (India Standard Time)","590","590","573.4","573.4","150","5760",
"Tue Jul 25 2023 15:25:00 GMT+0530 (India Standard Time)","583.7","592.7","559.4","559.4","210","5790",
"Wed Jul 26 2023 09:30:00 GMT+0530 (India Standard Time)","557","557","557","557","31","5745",
"Wed Jul 26 2023 09:35:00 GMT+0530 (India Standard Time)","566.85","566.85","566.85","566.85","30","5775",
"Wed Jul 26 2023 09:40:00 GMT+0530 (India Standard Time)","533.15","533.15","533.15","533.15","90","5790",
"Wed Jul 26 2023 09:45:00 GMT+0530 (India Standard Time)","559.95","559.95","556","556","45","5760",
"Wed Jul 26 2023 09:50:00 GMT+0530 (India Standard Time)","576","576","576","576","45","5760",
"Wed Jul 26 2023 09:55:00 GMT+0530 (India Standard Time)","576","576","573.4","573.4","45","5835",
"Wed Jul 26 2023 10:05:00 GMT+0530 (India Standard Time)","580","580","580","580","45","5865",
"Wed Jul 26 2023 10:10:00 GMT+0530 (India Standard Time)","597.4","600.15","597.4","600.15","675","5865",
"Wed Jul 26 2023 10:15:00 GMT+0530 (India Standard Time)","600.35","600.35","592.95","592.95","195","5880",
"Wed Jul 26 2023 10:25:00 GMT+0530 (India Standard Time)","598.25","598.25","598.25","598.25","15","6060",
"Wed Jul 26 2023 10:35:00 GMT+0530 (India Standard Time)","605.6","610","605.6","610","105","6120",
"Wed Jul 26 2023 10:40:00 GMT+0530 (India Standard Time)","610","610","610","610","30","6075",
"Wed Jul 26 2023 10:45:00 GMT+0530 (India Standard Time)","590.55","592.2","590.55","592.2","45","6105",
"Wed Jul 26 2023 10:55:00 GMT+0530 (India Standard Time)","573.7","573.7","570","570","90","6165",
"Wed Jul 26 2023 11:00:00 GMT+0530 (India Standard Time)","568","573.7","565","565","405","6165",
"Wed Jul 26 2023 11:05:00 GMT+0530 (India Standard Time)","578.4","578.4","578.4","578.4","30","6090",
"Wed Jul 26 2023 11:10:00 GMT+0530 (India Standard Time)","568.45","570.1","564.8","570.1","105","6195",
"Wed Jul 26 2023 11:15:00 GMT+0530 (India Standard Time)","563.5","565.2","563.5","563.5","135","6270",
"Wed Jul 26 2023 11:20:00 GMT+0530 (India Standard Time)","566.1","573.75","566.1","573.75","60","6330",
"Wed Jul 26 2023 11:25:00 GMT+0530 (India Standard Time)","581.5","585.45","573.75","573.75","360","6525",
"Wed Jul 26 2023 11:30:00 GMT+0530 (India Standard Time)","579.95","580","579","579","120","6645",
"Wed Jul 26 2023 11:35:00 GMT+0530 (India Standard Time)","582.9","602.95","582.9","601.25","1755","6870",
"Wed Jul 26 2023 11:40:00 GMT+0530 (India Standard Time)","591.3","593.35","590.6","590.6","7920","10815",
"Wed Jul 26 2023 11:45:00 GMT+0530 (India Standard Time)","588.25","588.25","581.45","581.45","975","15165",
"Wed Jul 26 2023 11:50:00 GMT+0530 (India Standard Time)","595.45","595.45","595.45","595.45","60","16110",
"Wed Jul 26 2023 11:55:00 GMT+0530 (India Standard Time)","599.95","600","595.45","595.45","240","16185",
"Wed Jul 26 2023 12:00:00 GMT+0530 (India Standard Time)","597.5","600","597.5","600","45","16350",
"Wed Jul 26 2023 12:05:00 GMT+0530 (India Standard Time)","601.8","602","601.8","602","30","16305",
"Wed Jul 26 2023 12:10:00 GMT+0530 (India Standard Time)","590","606.85","590","606.85","90","16305",
"Wed Jul 26 2023 12:15:00 GMT+0530 (India Standard Time)","600.35","607","600","607","45","16320",
"Wed Jul 26 2023 12:20:00 GMT+0530 (India Standard Time)","598.8","598.8","598.8","598.8","30","16305",
"Wed Jul 26 2023 12:35:00 GMT+0530 (India Standard Time)","600.95","600.95","600.95","600.95","15","16290",
"Wed Jul 26 2023 12:40:00 GMT+0530 (India Standard Time)","610","613","610","613","150","16275",
"Wed Jul 26 2023 12:45:00 GMT+0530 (India Standard Time)","613","613","608.5","612","120","16350",
"Wed Jul 26 2023 12:50:00 GMT+0530 (India Standard Time)","618.65","618.65","618.65","618.65","45","16350",
"Wed Jul 26 2023 13:00:00 GMT+0530 (India Standard Time)","600.2","600.2","600","600.2","45","16350",
"Wed Jul 26 2023 13:05:00 GMT+0530 (India Standard Time)","597.95","597.95","597.95","597.95","60","16335",
"Wed Jul 26 2023 13:10:00 GMT+0530 (India Standard Time)","597.95","597.95","597.95","597.95","45","16275",
"Wed Jul 26 2023 13:15:00 GMT+0530 (India Standard Time)","610","610","610","610","45","16320",
"Wed Jul 26 2023 13:20:00 GMT+0530 (India Standard Time)","614","630","611.7","611.7","300","16260",
"Wed Jul 26 2023 13:25:00 GMT+0530 (India Standard Time)","627.55","633","627","633","375","16335",
"Wed Jul 26 2023 13:30:00 GMT+0530 (India Standard Time)","633","633","633","633","15","16200",
"Wed Jul 26 2023 13:35:00 GMT+0530 (India Standard Time)","636.8","636.8","636.8","636.8","45","16245",
"Wed Jul 26 2023 13:40:00 GMT+0530 (India Standard Time)","620","630.45","620","630.45","75","16290",
"Wed Jul 26 2023 13:45:00 GMT+0530 (India Standard Time)","625","625","586.15","612","555","16605",
"Wed Jul 26 2023 13:50:00 GMT+0530 (India Standard Time)","619","626.45","616.2","622.35","105","16680",
"Wed Jul 26 2023 13:55:00 GMT+0530 (India Standard Time)","609.05","618.2","609.05","618.2","60","16695",
"Wed Jul 26 2023 14:00:00 GMT+0530 (India Standard Time)","625","625","625","625","45","16695",
"Wed Jul 26 2023 14:05:00 GMT+0530 (India Standard Time)","636","636","632.35","632.35","45","16680",
"Wed Jul 26 2023 14:10:00 GMT+0530 (India Standard Time)","620.1","620.1","611.15","611.15","75","16710",
"Wed Jul 26 2023 14:15:00 GMT+0530 (India Standard Time)","620.15","627","620.15","627","165","16665",
"Wed Jul 26 2023 14:20:00 GMT+0530 (India Standard Time)","631","653.95","631","653.95","225","16455",
"Wed Jul 26 2023 14:25:00 GMT+0530 (India Standard Time)","652.2","653.45","648.5","653.45","120","16395",
"Wed Jul 26 2023 14:30:00 GMT+0530 (India Standard Time)","653.45","653.45","644.05","644.05","45","16410",
"Wed Jul 26 2023 14:35:00 GMT+0530 (India Standard Time)","637.95","637.95","625.2","625.2","90","16410",
"Wed Jul 26 2023 14:40:00 GMT+0530 (India Standard Time)","624","624","618.05","624","105","16455",
"Wed Jul 26 2023 14:45:00 GMT+0530 (India Standard Time)","627","627","618.65","624","285","16485",
"Wed Jul 26 2023 14:50:00 GMT+0530 (India Standard Time)","600","600","593.5","594.45","195","16305",
"Wed Jul 26 2023 14:55:00 GMT+0530 (India Standard Time)","587","615","582.4","615","390","16470",
"Wed Jul 26 2023 15:00:00 GMT+0530 (India Standard Time)","630","634.55","630","630","225","16380",
"Wed Jul 26 2023 15:05:00 GMT+0530 (India Standard Time)","625","636","625","631.4","150","16350",
"Wed Jul 26 2023 15:10:00 GMT+0530 (India Standard Time)","631.4","638.25","631.4","638.1","135","16365",
"Wed Jul 26 2023 15:15:00 GMT+0530 (India Standard Time)","631.05","631.15","631.05","631.15","30","16455",
"Wed Jul 26 2023 15:20:00 GMT+0530 (India Standard Time)","640.05","641.95","635.55","641.95","150","16395",
"Wed Jul 26 2023 15:25:00 GMT+0530 (India Standard Time)","637.45","638","628.35","628.35","210","16455",
"Thu Jul 27 2023 09:15:00 GMT+0530 (India Standard Time)","674.25","724.95","674.25","724.95","1696","15915",
"Thu Jul 27 2023 09:20:00 GMT+0530 (India Standard Time)","729.95","730","729.85","730","375","15510",
"Thu Jul 27 2023 09:25:00 GMT+0530 (India Standard Time)","706.3","719","706.3","709","135","15465",
"Thu Jul 27 2023 09:30:00 GMT+0530 (India Standard Time)","729.95","729.95","720.7","720.7","75","15510",
"Thu Jul 27 2023 09:35:00 GMT+0530 (India Standard Time)","730","730","723","723","45","15510",
"Thu Jul 27 2023 09:40:00 GMT+0530 (India Standard Time)","723","730.2","723","730.2","240","15510",
"Thu Jul 27 2023 09:45:00 GMT+0530 (India Standard Time)","711.75","712.05","711","711","45","15450",
"Thu Jul 27 2023 09:50:00 GMT+0530 (India Standard Time)","710.55","725.9","710.55","725.9","45","15480",
"Thu Jul 27 2023 09:55:00 GMT+0530 (India Standard Time)","725.3","725.3","707.05","707.05","60","15480",
"Thu Jul 27 2023 10:00:00 GMT+0530 (India Standard Time)","701.7","704.75","701.7","704.75","30","15480",
"Thu Jul 27 2023 10:05:00 GMT+0530 (India Standard Time)","714.85","714.85","714.85","714.85","30","15495",
"Thu Jul 27 2023 10:10:00 GMT+0530 (India Standard Time)","711.75","728","711.45","728","150","15600",
"Thu Jul 27 2023 10:15:00 GMT+0530 (India Standard Time)","728","744","728","744","150","15495",
"Thu Jul 27 2023 10:20:00 GMT+0530 (India Standard Time)","744","744","732.65","732.65","60","15480",
"Thu Jul 27 2023 10:25:00 GMT+0530 (India Standard Time)","748","753.05","748","753.05","180","15510",
"Thu Jul 27 2023 10:30:00 GMT+0530 (India Standard Time)","753.05","753.05","753.05","753.05","15","15495",
"Thu Jul 27 2023 10:40:00 GMT+0530 (India Standard Time)","721","727.4","721","727.4","30","15480",
"Thu Jul 27 2023 10:45:00 GMT+0530 (India Standard Time)","726","726","722.4","722.4","45","15480",
"Thu Jul 27 2023 10:50:00 GMT+0530 (India Standard Time)","725.35","729.7","700","700","570","15525",
"Thu Jul 27 2023 10:55:00 GMT+0530 (India Standard Time)","677.15","677.15","670.8","670.8","45","15870",
"Thu Jul 27 2023 11:00:00 GMT+0530 (India Standard Time)","655","655","645.7","649.65","285","15885",
"Thu Jul 27 2023 11:05:00 GMT+0530 (India Standard Time)","649.65","663.35","649.65","663.35","240","16170",
"Thu Jul 27 2023 11:10:00 GMT+0530 (India Standard Time)","664","665.55","653","653","135","16170",
"Thu Jul 27 2023 11:15:00 GMT+0530 (India Standard Time)","635.95","635.95","613.1","618.75","435","16080",
"Thu Jul 27 2023 11:20:00 GMT+0530 (India Standard Time)","618.75","625.9","589.65","589.65","600","16200",
"Thu Jul 27 2023 11:25:00 GMT+0530 (India Standard Time)","592.85","592.85","561.9","568.45","5790","15900",
"Thu Jul 27 2023 11:30:00 GMT+0530 (India Standard Time)","568.25","592.25","568.1","576.15","5280","14670",
"Thu Jul 27 2023 11:35:00 GMT+0530 (India Standard Time)","578","596.55","578","596.55","930","13830",
"Thu Jul 27 2023 11:40:00 GMT+0530 (India Standard Time)","598.6","598.6","594.7","594.7","30","13605",
"Thu Jul 27 2023 11:45:00 GMT+0530 (India Standard Time)","585.35","595.35","563.1","563.1","330","13605",
"Thu Jul 27 2023 11:50:00 GMT+0530 (India Standard Time)","566.35","566.35","556","556","60","13755",
"Thu Jul 27 2023 11:55:00 GMT+0530 (India Standard Time)","586","590.8","580","580","105","13755",
"Thu Jul 27 2023 12:00:00 GMT+0530 (India Standard Time)","590.35","590.35","580","580","195","13815",
"Thu Jul 27 2023 12:05:00 GMT+0530 (India Standard Time)","570.45","570.45","564","564","45","13755",
"Thu Jul 27 2023 12:10:00 GMT+0530 (India Standard Time)","568.8","568.8","555.85","555.85","75","13755",
"Thu Jul 27 2023 12:15:00 GMT+0530 (India Standard Time)","555.85","564.7","542.9","562.65","345","13845",
"Thu Jul 27 2023 12:20:00 GMT+0530 (India Standard Time)","562.65","570","562.65","570","60","13890",
"Thu Jul 27 2023 12:25:00 GMT+0530 (India Standard Time)","566.65","566.65","558.3","565.45","150","13920",
"Thu Jul 27 2023 12:30:00 GMT+0530 (India Standard Time)","569","569","542","542","165","13905",
"Thu Jul 27 2023 12:35:00 GMT+0530 (India Standard Time)","549","550.9","540","540","150","13935",
"Thu Jul 27 2023 12:40:00 GMT+0530 (India Standard Time)","533","553.55","533","553.55","240","13935",
"Thu Jul 27 2023 12:45:00 GMT+0530 (India Standard Time)","553.25","559.6","549.85","559.6","60","13860",
"Thu Jul 27 2023 12:50:00 GMT+0530 (India Standard Time)","559.55","559.55","559.55","559.55","15","13845",
"Thu Jul 27 2023 12:55:00 GMT+0530 (India Standard Time)","535.85","549.8","535.85","541.4","255","13800",
"Thu Jul 27 2023 13:00:00 GMT+0530 (India Standard Time)","541.55","541.55","517.75","517.75","540","13680",
"Thu Jul 27 2023 13:05:00 GMT+0530 (India Standard Time)","517.75","542.55","517.75","542.15","465","13320",
"Thu Jul 27 2023 13:10:00 GMT+0530 (India Standard Time)","545.35","563.75","545.35","563.75","405","13020",
"Thu Jul 27 2023 13:15:00 GMT+0530 (India Standard Time)","568","571","555","555","465","12900",
"Thu Jul 27 2023 13:20:00 GMT+0530 (India Standard Time)","568.35","577.3","568.35","576","120","12765",
"Thu Jul 27 2023 13:25:00 GMT+0530 (India Standard Time)","555","555","531","531","285","12705",
"Thu Jul 27 2023 13:30:00 GMT+0530 (India Standard Time)","532.1","542.85","522.05","525.15","525","12585",
"Thu Jul 27 2023 13:35:00 GMT+0530 (India Standard Time)","539.3","552.15","539.3","540","240","12375",
"Thu Jul 27 2023 13:40:00 GMT+0530 (India Standard Time)","535","547.1","535","547.1","30","12375",
"Thu Jul 27 2023 13:45:00 GMT+0530 (India Standard Time)","542.75","543.5","542.75","543.5","45","12345",
"Thu Jul 27 2023 13:55:00 GMT+0530 (India Standard Time)","548.2","551.6","548.2","551.6","30","12315",
"Thu Jul 27 2023 14:00:00 GMT+0530 (India Standard Time)","543.25","543.25","531.75","535.1","165","12255",
"Thu Jul 27 2023 14:05:00 GMT+0530 (India Standard Time)","533.65","542.6","530.1","533.3","450","11940",
"Thu Jul 27 2023 14:10:00 GMT+0530 (India Standard Time)","540.85","554.4","540.85","554.4","90","11925",
"Thu Jul 27 2023 14:15:00 GMT+0530 (India Standard Time)","555","559.4","533.2","533.2","615","11865",
"Thu Jul 27 2023 14:20:00 GMT+0530 (India Standard Time)","532.9","532.9","521.05","532.15","90","11850",
"Thu Jul 27 2023 14:25:00 GMT+0530 (India Standard Time)","527.4","527.4","525.4","525.7","45","11850",
"Thu Jul 27 2023 14:30:00 GMT+0530 (India Standard Time)","525","531.5","525","525","180","11835",
"Thu Jul 27 2023 14:35:00 GMT+0530 (India Standard Time)","525","525","479.9","489.1","1545","13035",
"Thu Jul 27 2023 14:40:00 GMT+0530 (India Standard Time)","482.5","482.55","475.05","481","495","13035",
"Thu Jul 27 2023 14:45:00 GMT+0530 (India Standard Time)","494.95","501.4","481.05","501.4","540","12750",
"Thu Jul 27 2023 14:50:00 GMT+0530 (India Standard Time)","493.55","502.85","468","468","885","13500",
"Thu Jul 27 2023 14:55:00 GMT+0530 (India Standard Time)","468","488.35","463","463","525","13860",
"Thu Jul 27 2023 15:00:00 GMT+0530 (India Standard Time)","463","490","463","478.55","330","13890",
"Thu Jul 27 2023 15:05:00 GMT+0530 (India Standard Time)","489.95","489.95","485","485","210","14055",
"Thu Jul 27 2023 15:10:00 GMT+0530 (India Standard Time)","485","492.85","485","492.85","435","14130",
"Thu Jul 27 2023 15:15:00 GMT+0530 (India Standard Time)","498.95","506","495","506","90","14160",
"Thu Jul 27 2023 15:20:00 GMT+0530 (India Standard Time)","501","502.45","501","502.45","135","14160",
